32 446
1 2 1
1 3 -9
1 4 -12
1 5 4
1 6 2
1 7 -4
1 8 1
1 9 -5
1 10 13
1 11 -13
1 12 -6
1 13 -15
1 14 8
1 15 4
1 16 6
1 17 11
1 18 15
1 19 2
1 20 -6
1 22 15
1 23 -14
1 24 11
1 25 4
1 26 9
1 27 -14
1 28 -10
1 29 -8
1 30 -12
1 31 -14
1 32 11
2 3 12
2 4 -9
2 5 2
2 6 15
2 7 -15
2 8 -4
2 9 4
2 11 -9
2 12 -7
2 13 11
2 14 8
2 15 3
2 16 12
2 17 5
2 18 13
2 19 -6
2 20 7
2 21 -7
2 23 3
2 24 -2
2 25 9
2 26 -13
2 27 14
2 29 -3
2 30 -9
2 31 -6
2 32 9
3 4 -7
3 5 -6
3 6 -11
3 7 -7
3 8 -13
3 10 -2
3 11 -1
3 12 -14
3 14 11
3 15 -9
3 16 -2
3 17 8
3 18 15
3 19 -7
3 20 3
3 21 -7
3 22 -11
3 23 13
3 24 14
3 25 -8
3 26 -7
3 27 4
3 29 -1
3 30 -12
3 31 -14
3 32 -2
4 5 9
4 7 -4
4 8 -1
4 10 -7
4 11 10
4 12 -13
4 13 8
4 14 -4
4 15 -12
4 16 -15
4 17 5
4 18 -7
4 19 13
4 20 -6
4 21 -10
4 22 -15
4 23 13
4 24 -12
4 25 13
4 26 -9
4 27 15
4 28 -10
4 31 8
4 32 4
5 7 -11
5 8 3
5 9 -15
5 10 10
5 11 8
5 12 -9
5 13 1
5 14 -10
5 15 -13
5 16 13
5 17 11
5 18 -14
5 19 -15
5 20 3
5 21 14
5 22 5
5 23 8
5 24 -15
5 25 9
5 26 5
5 27 15
5 28 -11
5 29 7
5 30 -10
5 31 -13
5 32 -4
6 7 5
6 8 -12
6 9 -15
6 10 -8
6 11 -3
6 12 9
6 13 -11
6 15 -6
6 16 12
6 17 4
6 18 4
6 19 -9
6 20 5
6 21 -6
6 23 6
6 24 -3
6 27 -5
6 28 14
6 29 2
6 30 11
6 31 -14
6 32 6
7 8 -13
7 9 -15
7 11 13
7 12 -15
7 13 12
7 14 -3
7 15 -4
7 16 13
7 17 8
7 18 -3
7 19 9
7 20 -4
7 21 9
7 22 -2
7 23 -6
7 24 -14
7 25 11
7 26 8
7 27 -9
7 28 -1
7 29 8
7 30 -1
7 31 11
7 32 -10
8 9 -12
8 10 -9
8 12 -2
8 13 2
8 14 13
8 15 -1
8 16 -1
