32 446
1 2 3
1 3 6
1 4 4
1 5 -10
1 6 -2
1 7 3
1 8 -5
1 10 -3
1 11 15
1 13 12
1 14 4
1 15 -7
1 16 -13
1 17 -3
1 18 2
1 20 1
1 21 1
1 22 3
1 23 4
1 25 -14
1 26 -15
1 27 3
1 28 -8
1 29 2
1 30 -7
1 31 -6
1 32 -15
2 3 -7
2 4 4
2 5 3
2 7 9
2 8 -10
2 9 -11
2 10 2
2 11 -8
2 12 3
2 14 4
2 15 9
2 17 -13
2 18 12
2 20 -2
2 22 12
2 23 9
2 25 5
2 26 -10
2 27 9
2 28 14
2 29 -13
2 30 -1
2 31 2
2 32 2
3 4 -10
3 5 14
3 6 -14
3 7 1
3 8 11
3 9 7
3 10 10
3 11 -8
3 12 13
3 13 -6
3 14 -4
3 16 13
3 17 -1
3 18 15
3 19 10
3 20 -11
3 22 -5
3 23 -15
3 24 3
3 25 -11
3 26 -11
3 27 1
3 28 14
3 29 14
3 30 10
3 31 -6
3 32 -3
4 5 11
4 6 -7
4 7 6
4 8 -3
4 9 -7
4 10 6
4 11 -9
4 12 -12
4 13 -3
4 14 10
4 15 -1
4 16 4
4 17 2
4 18 -14
4 19 12
4 20 14
4 21 -7
4 22 15
4 23 11
4 24 7
4 25 -11
4 26 11
4 27 -14
4 28 6
4 29 -1
4 30 -3
4 31 -13
4 32 -9
5 6 5
5 8 12
5 9 2
5 10 13
5 11 -8
5 12 3
5 14 12
5 16 -7
5 17 13
5 18 -6
5 19 9
5 20 -15
5 21 -5
5 22 -3
5 23 3
5 24 -5
5 25 2
5 26 15
5 27 -3
5 28 3
5 29 -10
5 30 5
5 31 -11
5 32 -15
6 7 2
6 8 5
6 9 2
6 10 14
6 12 5
6 13 14
6 14 5
6 15 12
6 16 -2
6 17 15
6 18 2
6 19 -1
6 20 -3
6 23 -8
6 24 -6
6 25 -6
6 26 -14
6 27 9
6 28 -7
6 29 -1
6 30 -7
6 32 -6
7 8 -10
7 9 -14
7 10 13
7 11 -15
7 13 -2
7 14 7
7 15 -3
7 16 6
7 17 -10
7 18 -5
7 19 -2
7 20 12
7 21 -9
7 22 1
7 23 1
7 24 6
7 26 -5
7 27 -7
7 28 -15
7 29 -5
7 30 -7
7 31 2
7 32 -6
8 9 1
8 10 -12
8 11 10
8 12 -15
8 13 -4
8 14 -5
8 15 9
8 16 -11
8 17 -10
8 18 -10
8 19 -6
8 20 -9
8 21 -13
8 22 11
8 23 -7
8 24 -8
8 25 -14
8 26 -10
8 27 -13
8 28 -13
8 29 6
8 30 -1
8 31 -1
8 32 6
9 10 9
9 11 9
9 12 -7
9 13 -11
9 14 12
9 15 3
9 16 15
9 17 4
9 18 -6
9 19 -5
9 20 -13
9 21 -12
9 22 1
9 23 8
9 24 -10
9 25 5
9 26 -15
9 28 -14
9 29 12
9 30 6
9 31 8
9 32 14
10 11 -9
10 12 8
10 13 -9
10 14 6
10 16 4
10 17 15
10 18 14
10 19 1
10 20 12
10 21 5
10 23 -1
10 25 -9
10 26 -1
10 27 -8
10 28 -6
10 29 5
10 30 7
10 31 2
10 32 -9
11 12 -9
11 13 -5
11 14 -3
11 16 -11
11 17 15
11 18 -11
11 19 5
11 20 -6
11 21 -2
11 23 2
11 24 -15
11 25 -7
11 26 -2
11 27 -6
11 28 10
11 29 -8
11 30 6
11 31 -14
11 32 8
12 13 7
12 14 4
12 17 12
12 18 1
12 19 6
12 20 -9
12 21 -4
12 23 -3
12 24 -3
12 25 4
12 26 9
12 28 2
12 29 10
12 30 -8
12 31 15
12 32 -7
13 14 -3
13 16 11
13 17 -14
13 18 -11
13 19 6
13 20 5
13 21 8
13 22 3
13 23 -3
13 24 -9
13 26 13
13 27 -9
13 28 10
13 29 -12
13 31 -9
13 32 -4
14 15 3
14 16 -8
14 17 -14
14 18 4
14 19 -14
14 21 15
14 23 3
14 24 7
14 25 -11
