64 1008
1 4 -12
1 7 -6
1 9 4
1 10 5
1 11 13
1 12 9
1 14 -11
1 16 -3
1 17 -13
1 19 -3
1 20 4
1 23 -3
1 24 5
1 27 12
1 28 4
1 30 15
1 33 14
1 34 -10
1 35 -1
1 36 -7
1 38 -12
1 39 -11
1 45 11
1 50 3
1 51 -10
1 52 -9
1 55 3
1 56 -3
1 58 -15
1 60 -15
1 61 4
1 62 6
1 64 -12
2 4 15
2 8 -3
2 9 14
2 11 11
2 12 -5
2 18 -10
2 20 -6
2 21 -4
2 25 9
2 27 2
2 28 12
2 32 -12
2 34 11
2 35 14
2 36 12
2 37 -4
2 40 -12
2 41 -7
2 46 10
2 50 -15
2 51 15
2 53 11
2 55 7
2 56 12
2 57 -1
2 58 -9
2 60 -8
2 62 15
2 64 11
3 6 -5
3 7 14
3 8 3
3 10 12
3 11 10
3 15 15
3 16 4
3 17 -15
3 18 12
3 19 4
3 23 -6
3 27 10
3 28 -12
3 30 10
3 31 -15
3 34 -14
3 37 -6
3 38 -5
3 41 5
3 43 9
3 45 13
3 46 8
3 48 1
3 50 -4
3 51 12
3 53 13
3 55 -13
3 60 8
3 64 8
4 5 15
4 6 15
4 10 -1
4 11 7
4 20 9
4 22 -13
4 23 13
4 24 -15
4 27 15
4 28 1
4 29 2
4 30 -7
4 33 14
4 34 13
4 36 13
4 39 -12
4 45 7
4 46 -14
4 47 7
4 49 3
4 50 -3
4 51 4
4 54 -13
4 56 -5
4 57 1
4 58 -5
4 59 -6
4 60 7
4 62 5
4 63 -8
4 64 10
5 6 14
5 7 -8
5 8 1
5 9 15
5 11 -8
5 12 7
5 14 7
5 15 -10
5 18 -10
5 19 -5
5 21 -4
5 24 -5
5 25 -2
5 26 9
5 31 14
5 33 6
5 34 -4
5 46 14
5 50 -6
5 52 2
5 53 -3
5 55 9
5 56 5
5 58 -2
5 60 15
5 61 -2
5 62 12
5 63 -8
5 64 12
6 8 7
6 9 -2
6 11 -14
6 12 -2
6 13 2
6 15 -13
6 16 -15
6 22 2
6 26 6
6 29 5
6 32 3
6 33 13
6 35 -6
6 37 3
6 38 2
6 39 -10
6 40 -14
6 42 8
6 44 9
6 45 -7
6 46 6
6 48 -5
6 49 2
6 50 -8
6 52 5
6 54 13
6 60 7
6 62 10
6 64 8
7 8 8
7 12 15
7 15 2
7 16 -8
7 17 13
7 19 -7
7 20 7
7 21 -2
7 22 -2
7 23 -1
7 24 -1
7 25 -5
7 27 -10
7 28 15
7 31 -3
7 33 -10
7 40 1
7 41 12
7 42 10
7 43 -6
7 45 1
7 46 -10
7 47 -10
7 49 3
7 56 9
7 58 12
7 59 -9
7 63 14
8 10 -12
8 14 7
8 15 -3
8 17 -1
8 18 -4
8 20 -3
8 22 -1
8 25 12
8 26 -12
8 27 1
8 29 1
8 32 9
8 34 6
8 40 -6
8 41 -13
8 43 4
8 44 -7
8 45 -11
8 47 -5
8 50 14
8 53 -8
8 55 13
8 58 2
8 59 5
8 61 15
8 64 -12
9 10 8
9 11 -3
9 12 -13
9 13 13
9 16 -5
9 19 -10
9 20 4
9 22 12
9 23 1
9 24 -3
9 25 -15
9 26 -10
9 29 -3
9 30 12
9 31 -6
9 34 -14
9 35 -9
9 39 7
9 40 -12
9 42 -14
9 43 -14
9 45 5
9 50 -4
9 51 -12
9 52 -2
9 53 6
9 57 8
9 59 6
9 62 -10
9 64 -4
10 11 -11
10 12 1
10 20 -4
10 21 7
10 29 -1
10 30 4
10 31 7
10 33 14
10 35 -14
10 37 -10
10 39 -14
10 40 -9
10 42 11
10 43 -8
10 48 8
10 51 12
10 54 -10
10 56 -15
10 58 15
10 60 -5
10 61 10
10 62 -9
10 63 10
11 14 5
11 17 2
11 18 3
11 20 12
11 21 -15
11 22 -1
11 23 11
11 24 15
11 29 12
11 30 -2
11 31 4
11 39 3
11 42 -12
11 43 -1
11 44 10
11 46 -2
11 47 13
11 48 15
11 50 -11
11 59 -13
11 60 9
11 61 -2
11 62 8
11 64 10
12 15 15
12 16 11
12 19 -15
12 21 -12
12 23 -3
12 28 -6
12 29 -14
12 30 8
12 31 4
12 32 -13
12 34 14
12 35 15
12 40 -3
12 41 7
12 45 -7
12 46 3
12 47 -2
