32 446
1 2 8
1 3 8
1 4 5
1 5 11
1 6 12
1 7 -14
1 8 2
1 9 -6
1 10 -8
1 11 -5
1 12 -5
1 13 8
1 14 -15
1 15 15
1 16 -8
1 17 -2
1 18 -8
1 19 6
1 20 3
1 21 -1
1 22 13
1 23 2
1 24 -6
1 25 -6
1 26 4
1 27 -3
1 29 11
1 30 2
1 31 14
1 32 -13
2 3 -10
2 4 13
2 5 -9
2 6 9
2 8 -10
2 9 -15
2 10 -15
2 11 -5
2 12 12
2 14 -13
2 16 15
2 17 -11
2 18 10
2 19 -4
2 20 -7
2 21 10
2 22 10
2 23 2
2 24 8
2 25 -14
2 26 9
2 27 9
2 28 -2
2 30 -7
2 31 -1
3 4 -10
3 5 -7
3 6 -2
3 7 -4
3 8 -3
3 9 7
3 10 9
3 11 -8
3 12 3
3 13 -5
3 14 6
3 15 13
3 16 -14
3 18 -13
3 20 8
3 22 -1
3 23 -11
3 25 -7
3 26 6
3 28 3
3 30 -1
3 31 1
3 32 2
4 5 -3
4 6 -1
4 7 4
4 8 4
4 9 -5
4 10 -3
4 11 12
4 12 -4
4 13 -6
4 14 -6
4 15 11
4 16 2
4 17 5
4 18 -9
4 19 -15
4 21 1
4 22 -10
4 23 -5
4 24 9
4 25 15
4 26 -3
4 27 11
4 28 -9
4 29 3
4 30 -15
4 31 -13
4 32 14
5 6 9
5 7 -1
5 8 -14
5 9 15
5 13 3
5 15 -2
5 16 8
5 17 15
5 18 1
5 19 3
5 21 14
5 22 8
5 23 -1
5 24 -13
5 25 3
5 26 -15
5 27 7
5 28 11
5 29 -15
5 30 -15
5 31 9
5 32 3
6 7 -12
6 8 13
6 9 7
6 10 -8
6 11 -7
6 12 -9
6 13 15
6 14 2
6 15 -15
6 16 -14
6 17 8
6 18 -13
6 19 -13
6 21 2
6 22 -14
6 23 -12
6 24 -3
6 26 -13
6 27 5
6 29 13
6 30 -6
6 31 9
6 32 -8
7 8 -9
7 9 -14
7 10 5
7 11 1
7 12 -5
7 13 -12
7 14 2
7 15 -14
7 16 -1
7 18 -7
7 19 -4
7 20 12
7 21 -15
7 22 -1
7 23 12
7 24 -3
7 26 -2
7 27 15
7 28 -6
7 29 2
7 30 9
7 31 -12
7 32 7
8 9 7
8 10 -14
8 11 -11
8 12 -14
8 13 -10
8 16 -7
8 17 -7
8 18 -9
8 19 15
8 20 -10
8 21 -10
8 22 -6
8 23 -11
8 24 8
8 25 8
8 26 3
8 27 -6
8 28 -9
8 30 -7
8 31 14
8 32 4
9 10 9
9 11 13
9 12 14
9 13 -7
9 14 6
9 15 14
9 16 8
9 18 -7
9 19 -12
9 20 4
9 21 -2
9 22 7
9 23 4
9 24 10
9 25 -3
9 26 10
9 28 14
9 29 8
9 30 5
9 31 8
9 32 -11
10 11 -3
10 12 -1
10 13 -13
10 14 -11
10 15 -10
10 16 7
10 17 -15
10 18 -9
10 19 3
10 20 -6
10 21 9
10 22 2
10 23 -12
10 24 -12
10 25 8
10 26 -4
10 27 6
10 28 -10
10 29 14
10 31 5
10 32 -4
11 12 8
11 13 -8
11 14 -12
11 15 -4
11 16 4
11 17 -11
11 18 4
11 19 13
11 20 -9
11 21 11
11 22 15
11 23 14
11 24 9
11 25 -13
11 27 1
11 28 -10
11 29 6
11 30 -11
11 31 -6
11 32 4
12 13 8
12 14 -10
12 15 -8
12 16 2
12 18 2
12 19 -4
12 21 10
12 22 -12
12 23 2
12 24 13
12 25 12
12 26 13
12 27 -8
12 28 8
12 29 -2
12 30 7
12 31 10
12 32 6
13 14 -3
13 15 10
13 16 -6
13 17 -7
13 18 11
13 19 -2
13 20 -6
13 21 9
13 24 -13
13 25 -5
13 26 -7
13 27 -3
13 28 -6
13 29 1
13 30 -4
13 31 -10
13 32 -7
14 15 -6
14 16 1
14 17 5
14 18 7
14 19 -9
14 20 -12
14 21 11
14 22 5
14 23 14
14 24 -11
14 25 -9
14 26 6
14 27 -4
14 28 -12
14 29 7
14 30 -15
14 31 -6
14 32 6
15 16 12
15 17 4
15 18 -8
15 19 -10
15 20 -13
15 21 14
15 22 -13
15 24 14
15 25 -8
15 26 9
15 28 -14
15 29 -5
15 31 12
15 32 -4
16 18 7
16 19 -14
16 20 -5
16 21 -4
16 22 10
16 23 9
16 24 9
16 25 6
16 26 9
16 27 8
16 28 2
16 29 7
16 30 10
16 31 8
16 32 -13
17 18 6
17 19 13
17 20 -8
17 21 -8
17 22 9
17 23 4
17 24 -6
17 25 3
17 26 -13
17 27 -13
17 29 -13
17 30 8
17 31 2
17 32 13
18 19 6
18 20 1
18 21 -7
18 22 -5
18 23 -11
18 24 -9
18 25 -12
18 26 10
18 27 15
18 28 -8
18 29 5
18 30 10
18 31 -14
18 32 10
19 20 9
19 21 8
19 22 7
19 23 -4
19 24 -8
19 27 -12
19 28 -4
19 29 -13
19 30 7
19 31 -4
19 32 -1
20 21 -9
20 22 -7
20 23 -3
20 24 3
20 25 14
20 26 11
20 27 2
20 28 9
20 29 2
20 30 -13
20 31 -7
21 23 -6
21 24 -5
21 25 -14
21 26 -12
21 27 -11
21 28 6
21 29 12
21 30 -9
21 31 -6
21 32 11
22 23 -14
22 24 10
22 26 7
22 27 2
22 28 -15
22 29 -15
22 30 4
22 31 -3
22 32 1
23 24 6
23 25 -7
23 26 8
23 27 -6
23 28 3
23 29 4
23 30 -2
23 31 3
23 32 -1
24 25 -14
24 26 10
24 27 2
24 28 -14
24 29 9
24 30 2
24 31 -14
24 32 14
25 26 7
25 27 -2
25 28 -11
25 29 -13
25 31 -13
25 32 14
26 27 -11
26 28 -10
26 29 -11
26 30 1
26 31 5
27 28 9
27 29 -14
27 30 -4
27 31 -15
27 32 6
28 29 -7
28 32 14
29 30 10
29 31 -10
29 32 11
31 32 -15
