16 84
1 2 5
1 3 7
1 4 -9
1 5 -13
1 6 4
1 7 -1
1 8 14
1 9 14
1 10 -3
1 11 -1
1 12 -7
1 13 8
1 14 14
1 15 4
1 16 4
2 4 -4
2 6 -11
2 7 11
2 9 14
2 10 4
2 11 -12
2 12 -10
2 14 8
2 15 2
3 5 15
3 7 15
3 8 9
3 11 -8
3 12 15
3 13 -9
3 15 -8
3 16 1
4 5 8
4 6 -4
4 7 -1
4 9 -6
4 10 9
4 11 -15
4 12 9
4 13 -4
4 15 6
5 6 12
5 10 11
5 11 -8
5 12 12
5 13 9
5 14 -13
5 15 -1
5 16 -14
6 9 -14
6 10 -15
6 11 -3
6 12 -8
6 14 8
6 16 -8
7 8 2
7 11 -1
7 12 -12
7 13 13
7 14 -1
7 16 -4
8 10 11
8 11 -6
8 12 14
8 15 -2
8 16 3
9 10 12
9 11 12
9 12 -9
9 14 2
9 15 -6
9 16 -3
10 11 -13
10 12 -10
10 13 -10
10 14 14
11 13 9
11 15 5
12 13 -2
12 14 -4
13 15 -6
14 15 5
14 16 11
15 16 -1
