64 201
1 10 1
1 21 2
1 26 8
1 29 -3
1 41 -13
1 42 15
2 11 1
2 12 2
2 28 13
2 29 -8
2 38 -14
2 48 6
2 57 3
3 8 10
3 19 9
3 29 -12
3 33 9
3 49 3
3 59 -1
3 61 11
4 20 4
4 21 -5
4 35 -8
4 50 -13
5 19 8
5 24 15
5 31 -10
5 32 -7
6 9 -2
6 24 -11
6 26 -8
6 27 -7
6 35 -14
6 55 -10
7 23 -11
7 37 -5
8 15 -5
8 34 11
8 44 8
8 45 -2
8 59 -15
9 23 -2
9 24 4
9 45 15
9 49 6
9 50 -4
9 51 -12
10 15 -12
10 29 8
10 39 2
10 48 -6
10 50 6
10 60 -6
10 61 -12
11 22 13
11 38 -1
11 50 -3
11 57 -3
11 61 -5
12 19 5
12 22 -7
12 32 -5
12 36 -1
12 38 9
12 45 -2
12 46 4
12 47 9
12 53 -15
13 16 11
13 28 1
13 31 -6
13 34 2
13 40 -1
13 51 6
13 60 -15
14 25 8
14 28 12
14 31 -1
14 36 -13
14 64 4
15 16 -9
15 25 -1
15 43 -2
15 57 13
15 63 14
16 17 4
16 18 8
16 29 7
16 43 -9
16 56 2
16 58 13
16 59 5
16 62 11
17 29 -10
17 35 4
17 45 3
17 46 4
17 49 14
17 50 -8
18 26 15
18 37 -11
18 46 5
18 50 15
18 52 8
19 41 -8
19 50 -3
20 23 10
20 30 -12
20 35 -13
20 56 4
20 63 4
21 46 2
21 47 12
22 23 15
22 42 -1
22 43 1
23 24 -10
23 43 -4
23 62 7
24 26 -7
24 36 -10
24 40 1
24 42 8
24 44 -2
24 61 -15
25 30 8
25 34 7
25 36 -4
26 29 7
26 31 -10
26 37 -14
26 45 10
26 59 10
26 64 8
27 38 15
27 52 -8
27 64 3
28 58 5
29 35 2
29 53 9
30 39 -9
30 41 -7
30 52 -6
31 45 5
31 49 6
31 61 11
32 52 -15
32 57 -11
32 61 -6
33 37 -15
33 41 -8
34 40 15
34 43 -15
34 59 1
35 38 -15
35 40 2
36 40 10
36 56 -9
36 62 -10
37 39 -6
37 41 -1
37 42 -14
37 57 -14
38 48 4
38 58 -12
39 49 -11
39 53 -7
39 54 3
40 44 15
40 45 -12
40 51 12
40 52 7
41 45 6
41 49 -3
41 58 -13
41 62 1
42 61 1
42 63 13
43 48 -14
43 55 -15
44 45 8
44 46 9
44 54 5
45 54 -1
45 56 -5
46 52 10
46 55 -1
46 63 6
47 60 -9
49 51 7
49 59 -15
50 51 14
50 57 -2
51 55 -10
51 56 -15
53 59 13
54 57 2
54 63 -9
58 59 -3
58 63 -1
60 64 8
