16 84
1 2 12
1 3 5
1 7 15
1 8 -5
1 9 -12
1 11 -9
1 13 -15
1 14 -15
1 15 10
1 16 -7
2 3 -11
2 4 -10
2 5 2
2 6 -5
2 7 -15
2 8 4
2 12 -2
2 15 -5
3 4 -15
3 7 -10
3 9 1
3 10 -10
3 11 3
3 12 -1
3 13 -15
3 14 10
3 15 -13
3 16 -2
4 5 8
4 7 1
4 8 -15
4 9 -13
4 10 -13
4 12 12
4 13 -13
4 14 -4
4 15 11
4 16 -5
5 6 -2
5 9 -13
5 11 -4
5 12 7
5 13 1
5 14 -2
5 16 -10
6 7 5
6 8 11
6 9 5
6 12 4
6 13 -13
7 8 1
7 9 -1
7 11 6
7 12 -13
7 13 -7
7 14 3
7 16 -12
8 9 10
8 11 -7
8 12 -8
8 13 -7
8 15 -2
8 16 10
9 10 2
9 11 3
9 12 15
9 13 -9
9 14 2
9 15 9
9 16 -2
10 11 -12
10 12 5
10 14 -5
10 15 -1
11 12 15
11 13 -10
11 15 -11
11 16 -1
12 13 -8
12 14 -5
12 16 -15
13 16 7
14 15 3
14 16 15
