32 248
1 2 14
1 4 8
1 6 -3
1 7 -8
1 8 6
1 13 14
1 14 5
1 16 6
1 20 -15
1 23 2
1 26 12
1 28 9
1 31 -4
2 5 12
2 7 -4
2 8 13
2 9 -13
2 12 5
2 13 -3
2 16 14
2 21 -8
2 24 10
2 28 14
2 29 9
2 32 -10
3 4 -12
3 5 9
3 6 8
3 7 2
3 8 6
3 9 7
3 10 7
3 13 2
3 15 -12
3 17 2
3 18 -5
3 19 1
3 22 -11
3 23 -14
3 24 -7
3 25 8
3 26 12
3 27 2
3 30 -5
3 31 15
3 32 5
4 7 10
4 8 3
4 13 10
4 15 13
4 17 5
4 23 1
4 27 13
4 29 -14
4 30 -6
4 31 9
5 6 -10
5 8 4
5 9 7
5 13 2
5 14 -13
5 16 2
5 17 -2
5 19 11
5 20 -13
5 21 -4
5 22 8
5 23 4
5 26 -7
5 29 -1
5 30 10
6 8 4
6 11 8
6 12 15
6 13 -4
6 14 3
6 15 -8
6 17 15
6 19 15
6 20 -5
6 22 10
6 23 -10
6 24 12
6 25 -15
6 26 -10
6 28 -4
6 29 -12
6 30 13
6 31 6
7 8 2
7 9 -13
7 11 -15
7 12 -3
7 21 7
7 22 11
7 24 -6
7 25 4
7 27 6
7 28 -3
7 29 5
7 30 8
7 31 -12
7 32 -1
8 21 13
8 22 -11
8 24 15
8 28 13
8 29 13
9 11 1
9 12 9
9 14 9
9 15 4
9 16 -11
9 17 15
9 21 7
9 30 2
9 31 -13
10 11 -7
10 14 -1
10 15 2
10 16 8
10 17 -14
10 19 -7
10 20 -1
10 21 4
10 24 -2
10 25 -9
10 29 -5
10 30 -5
10 32 15
11 12 11
11 16 6
11 17 4
11 18 -9
11 19 -14
11 20 4
11 21 -10
11 23 -13
11 25 6
11 27 -7
11 29 6
11 30 -6
11 31 2
11 32 -1
12 13 -1
12 14 -13
12 15 3
12 17 -2
12 18 11
12 19 6
12 22 -2
12 32 9
13 14 8
13 16 7
13 18 5
13 19 -8
13 20 11
13 21 1
13 22 -14
13 24 -5
13 26 -7
13 27 10
13 28 -12
13 30 -1
13 31 -13
14 19 13
14 21 -5
14 22 6
14 24 -2
14 27 8
14 28 2
14 31 -14
14 32 -4
15 18 -11
15 20 13
15 22 3
15 23 11
15 24 -11
15 25 -13
15 28 -14
15 30 14
15 31 11
16 17 12
16 18 4
16 21 -6
16 25 1
16 29 8
16 30 5
17 18 15
17 21 -6
17 24 -7
17 26 5
17 28 -12
17 30 4
17 31 -13
18 23 -6
18 24 4
18 25 15
18 30 -1
18 32 4
19 23 -3
19 25 9
19 27 -6
19 29 3
19 30 -13
19 31 9
19 32 -8
20 21 -4
20 23 -4
20 25 9
20 26 -15
20 27 13
21 22 -3
21 23 -13
21 24 -15
21 25 7
21 27 -15
21 30 13
21 31 12
21 32 11
22 25 15
22 26 -13
22 27 -2
22 30 -11
22 31 12
22 32 13
23 25 -13
23 30 10
23 31 -3
24 25 -7
24 26 -15
24 27 -7
24 28 -4
25 27 6
25 28 6
25 30 1
26 28 -2
26 30 -12
27 28 -6
27 30 11
27 31 -12
28 29 4
28 30 -11
28 32 12
29 31 4
30 31 -7
30 32 10
31 32 -8
