48 112
1 5 11
1 17 -5
1 19 5
1 23 -12
1 31 13
1 33 -8
1 41 -3
1 43 -13
2 6 -7
2 34 -5
2 38 -9
2 48 -4
3 14 9
3 23 14
3 27 -6
3 32 13
4 7 -3
4 10 -2
4 13 12
4 36 13
4 40 11
4 47 5
5 8 -15
5 14 -10
5 32 -12
5 43 -4
6 16 12
6 41 -11
6 45 -14
6 48 -1
7 30 5
7 32 -1
8 21 10
8 31 11
8 38 15
8 41 -6
8 44 7
9 30 10
10 43 -7
11 20 -13
11 21 -5
11 31 13
11 32 -13
11 36 5
12 13 10
12 22 11
12 32 9
12 40 12
12 43 -1
12 46 -3
12 47 -10
13 28 6
13 29 5
13 36 -11
13 41 -9
13 44 10
14 41 15
14 45 -4
15 20 7
15 25 12
15 39 -6
16 28 5
16 45 -13
16 46 12
17 24 -15
17 31 2
17 39 -15
17 40 11
17 41 4
17 44 11
18 33 10
18 47 -11
19 33 8
19 40 12
19 41 2
21 28 5
21 33 3
21 46 12
22 26 15
22 32 -9
22 46 15
23 36 -5
23 43 -5
24 25 -5
25 32 -12
25 33 4
25 43 1
26 44 -2
27 28 -12
27 33 13
27 37 5
27 43 -10
29 40 -8
29 44 -11
30 32 -15
30 46 6
31 36 -13
31 38 10
32 41 -10
32 48 8
33 36 -5
33 37 -6
34 45 -12
35 43 10
36 44 15
38 43 -11
40 41 -8
40 46 -8
40 48 3
41 47 -5
43 44 -11
45 48 2
