32 248
1 2 4
1 3 -10
1 4 -14
1 7 10
1 9 -4
1 10 9
1 11 4
1 12 -10
1 15 -13
1 16 1
1 18 1
1 21 -2
1 23 9
1 25 1
1 27 6
1 28 -13
1 29 -15
1 31 2
2 3 8
2 6 -14
2 7 5
2 8 8
2 9 10
2 12 -10
2 14 11
2 17 12
2 19 -4
2 22 -3
2 23 11
2 24 11
2 25 -8
2 26 -12
2 27 1
2 28 -15
2 32 -11
3 10 -1
3 11 -2
3 15 -4
3 20 12
3 21 -7
3 22 -14
3 29 -3
4 6 1
4 7 2
4 8 10
4 9 6
4 11 7
4 12 8
4 13 15
4 15 -11
4 17 -15
4 18 12
4 19 6
4 24 6
4 25 -15
4 26 11
4 28 2
4 32 -5
5 6 7
5 7 14
5 8 -9
5 11 1
5 12 6
5 13 13
5 14 12
5 15 9
5 16 13
5 17 5
5 20 -13
5 23 9
5 24 14
5 25 2
5 27 -13
5 30 -13
6 8 -11
6 9 9
6 16 -9
6 23 1
6 24 11
6 25 4
6 27 8
6 29 -14
6 30 4
6 31 -8
6 32 -15
7 8 -8
7 9 -15
7 10 5
7 13 9
7 14 10
7 15 15
7 17 10
7 23 -1
7 24 1
7 25 2
7 26 -4
7 27 -1
7 28 13
8 10 11
8 12 -10
8 14 -13
8 15 -12
8 17 9
8 18 13
8 20 14
8 21 4
8 22 -3
8 25 -1
8 26 -13
8 28 9
8 29 -12
8 30 -9
8 31 -14
9 10 1
9 14 6
9 18 13
9 19 -14
9 28 -4
9 30 13
9 31 -1
9 32 14
10 11 -3
10 12 11
10 14 15
10 15 -14
10 16 -3
10 18 14
10 20 -11
10 21 6
10 23 -6
10 24 14
10 25 -1
10 26 14
10 27 -10
10 28 -1
10 31 -4
11 12 -4
11 16 1
11 18 -6
11 19 -8
11 25 -4
11 26 -9
11 29 -5
11 30 -2
11 32 -15
12 13 13
12 14 -5
12 18 -14
12 23 -11
12 26 1
12 28 -8
12 31 -1
12 32 -6
13 14 13
13 16 -2
13 20 -14
13 24 5
13 25 -15
13 29 10
13 30 -1
13 31 -4
14 18 6
14 19 -6
14 20 9
14 25 8
14 26 -12
14 27 -1
14 28 1
14 29 12
14 30 -2
14 31 2
14 32 -10
15 16 4
15 18 15
15 19 -14
15 21 2
15 22 -15
15 24 -10
15 27 15
15 28 -15
15 30 -8
15 32 6
16 17 -1
16 20 -9
16 21 -8
16 24 12
16 26 14
16 28 -13
16 29 14
16 30 15
16 32 -10
17 22 4
17 23 -2
17 26 15
17 27 15
17 29 13
18 20 5
18 27 -9
18 28 15
18 30 -10
18 32 9
19 20 13
19 26 8
19 27 -3
19 28 14
19 30 4
19 32 15
20 23 -9
20 25 4
20 29 7
21 24 12
21 27 10
21 28 9
21 30 -3
21 32 14
22 23 -7
22 24 11
22 25 9
22 26 11
22 27 -11
22 29 10
22 32 -2
23 25 -4
23 28 4
23 29 6
23 32 2
24 25 -10
24 27 -1
24 29 -1
24 31 13
25 26 5
25 27 3
25 30 -14
25 31 1
25 32 5
26 28 -13
26 29 14
26 30 2
26 31 5
27 29 7
27 30 -10
27 31 7
28 29 15
28 31 -15
29 31 2
29 32 8
30 32 14
31 32 2
