64 1411
1 3 -8
1 4 -3
1 5 10
1 6 8
1 9 -11
1 13 3
1 14 3
1 15 8
1 16 9
1 18 -4
1 19 11
1 20 -5
1 21 14
1 22 12
1 23 3
1 26 5
1 29 9
1 30 15
1 31 10
1 33 9
1 34 8
1 35 -11
1 37 11
1 38 -12
1 39 14
1 40 10
1 41 7
1 46 8
1 47 -2
1 48 12
1 50 -9
1 51 11
1 52 -4
1 53 15
1 54 -9
1 56 3
1 57 -4
1 58 -5
1 59 1
1 60 -15
1 63 -8
2 3 1
2 5 15
2 6 14
2 7 12
2 10 -11
2 11 10
2 13 -11
2 14 4
2 16 3
2 20 2
2 21 -12
2 22 -8
2 24 -10
2 25 8
2 26 -14
2 28 1
2 30 13
2 31 -5
2 32 -5
2 33 14
2 34 -11
2 35 14
2 36 4
2 37 14
2 38 9
2 39 1
2 40 -5
2 42 10
2 43 14
2 44 3
2 45 -5
2 46 -13
2 50 -8
2 51 2
2 52 -13
2 53 -3
2 54 5
2 55 -10
2 56 15
2 57 -13
2 58 -4
2 59 2
2 61 -7
2 62 -15
2 63 -10
3 4 -7
3 5 14
3 6 10
3 12 -13
3 14 -15
3 15 7
3 17 5
3 18 1
3 20 -12
3 22 -4
3 23 -15
3 24 -9
3 25 -12
3 26 9
3 27 6
3 29 9
3 30 6
3 33 -1
3 34 15
3 35 -11
3 36 1
3 39 5
3 40 7
3 41 -8
3 42 -2
3 43 10
3 44 -6
3 45 -7
3 47 2
3 48 11
3 49 11
3 52 -3
3 53 7
3 54 -8
3 56 6
3 58 -15
3 60 6
3 61 7
3 63 -6
3 64 -15
4 5 11
4 6 -3
4 7 15
4 9 -1
4 10 -5
4 12 4
4 14 -9
4 15 10
4 16 8
4 17 -9
4 19 -6
4 20 9
4 21 -4
4 23 1
4 24 -4
4 25 -2
4 26 7
4 27 -9
4 28 4
4 31 10
4 32 -14
4 33 11
4 34 -8
4 36 4
4 37 8
4 38 4
4 39 10
4 40 -3
4 41 -2
4 42 -15
4 43 -13
4 44 7
4 45 -1
4 46 -6
4 48 -4
4 50 -7
4 52 11
4 53 -9
4 54 9
4 55 -14
4 57 -10
4 58 -15
4 59 -15
4 61 -12
4 62 -6
4 64 -6
5 6 -2
5 9 -10
5 12 -5
5 13 3
5 16 -10
5 17 2
5 20 -1
5 21 14
5 22 -6
5 23 1
5 24 -11
5 25 -12
5 26 4
5 28 -5
5 29 -3
5 30 11
5 31 -14
5 32 11
5 33 -14
5 34 12
5 35 -13
5 37 -3
5 39 -14
5 42 4
5 45 9
5 46 14
5 47 -8
5 48 2
5 49 -8
5 52 -13
5 53 12
5 54 -7
5 55 -15
5 56 -1
5 57 8
5 58 8
5 59 -4
5 60 -9
5 61 -2
5 62 15
5 64 -4
6 8 -9
6 10 -15
6 12 8
6 13 13
6 14 -12
6 15 -5
6 16 -15
6 18 -4
6 19 -3
6 20 -6
6 21 13
6 24 15
6 26 1
6 27 -8
6 31 -9
6 32 11
6 33 15
6 34 -14
6 36 -15
6 38 -1
6 40 -13
6 41 4
6 42 -1
6 43 -13
6 44 15
6 45 5
6 46 13
6 48 -14
6 49 8
6 50 9
6 51 8
6 52 -6
6 53 -10
6 54 -8
6 55 -2
6 56 -6
6 58 7
6 60 6
6 61 -15
6 64 -3
7 8 -8
7 9 -4
7 11 10
7 12 -12
7 13 -5
7 14 5
7 16 3
7 22 -1
7 23 11
7 24 -1
7 25 -15
7 26 -10
7 28 4
7 29 7
7 32 -3
7 33 14
7 35 -7
7 36 6
7 37 -7
7 38 -11
7 39 13
7 40 6
7 41 14
7 42 6
7 43 14
7 44 -5
7 45 -3
7 51 -11
7 53 8
7 54 -14
7 55 7
7 56 12
7 57 -1
7 59 -4
7 60 10
7 63 12
7 64 -9
8 9 7
8 10 -3
8 11 -2
8 12 -6
8 13 -11
8 14 4
8 15 -1
8 16 -12
8 17 1
8 18 9
8 19 -15
8 20 -6
8 21 12
8 22 13
8 23 15
8 24 2
8 25 6
8 26 -15
8 27 8
8 28 -14
8 30 -15
8 31 -15
8 32 4
8 33 -7
8 34 10
8 35 -3
8 36 2
8 38 7
8 39 7
8 41 -9
8 42 9
8 43 -10
8 45 -10
8 46 -4
8 47 3
8 48 7
8 51 8
8 52 -8
8 54 7
8 55 2
8 56 3
8 59 -11
8 60 -13
8 62 -3
8 63 -6
8 64 -5
9 11 3
9 12 -6
9 13 1
9 14 -15
9 15 -5
9 17 15
9 19 3
9 22 1
9 23 5
9 24 -14
9 25 10
9 26 -9
9 27 2
9 28 -9
9 30 1
9 31 13
9 32 10
9 35 7
9 36 -2
9 37 12
9 38 15
9 39 6
9 40 -4
9 41 -15
9 42 -5
9 44 -9
9 47 1
9 50 -12
9 51 12
9 52 13
9 53 -15
9 57 8
9 58 -13
9 60 8
9 62 -7
9 64 8
10 11 -12
10 12 -7
10 13 -10
10 14 -3
10 16 -1
10 18 4
10 22 11
10 23 -10
10 25 13
10 27 -15
10 28 14
10 29 3
10 32 12
10 33 -13
10 35 14
10 36 -14
10 39 13
10 42 15
10 43 13
10 45 -1
10 46 -5
10 47 -12
10 48 12
10 49 -9
10 50 8
10 52 -9
10 53 6
10 54 10
10 55 9
10 56 11
10 57 3
10 58 -13
10 61 -4
10 63 -13
10 64 -14
11 12 -4
11 15 3
11 17 -9
11 18 12
11 19 14
11 20 -4
11 23 -1
11 24 6
11 25 -4
11 26 -5
11 27 7
11 28 -11
11 29 2
11 30 1
11 31 2
11 32 -10
11 34 4
11 36 -3
11 37 6
11 38 6
11 39 5
11 40 15
11 41 -1
11 43 15
11 44 -14
11 45 15
11 46 -10
11 47 5
11 49 6
11 50 3
11 51 15
11 52 -12
11 53 13
11 54 8
11 56 2
11 57 -11
11 58 -12
11 59 -14
11 60 -9
11 61 2
11 62 5
11 63 13
12 13 -13
12 15 -5
12 16 6
12 17 -13
12 19 11
12 20 3
12 21 -12
12 22 9
12 24 10
12 27 -7
12 28 -5
12 29 -11
12 31 -1
12 32 -6
12 34 -6
12 35 4
12 37 -11
12 39 1
12 41 12
12 42 14
12 44 11
12 45 4
12 47 -1
12 48 -11
12 49 5
12 50 -10
12 51 -2
12 52 -14
12 53 -11
12 54 2
12 55 -1
12 56 2
12 58 -1
12 60 -7
12 61 7
12 62 -3
12 64 4
13 14 -6
13 15 3
13 16 -13
13 17 10
13 18 5
13 19 -4
13 20 -13
13 21 9
13 22 -14
13 23 3
13 24 -12
13 25 10
13 26 -2
13 27 -3
13 28 -14
13 31 -5
13 32 5
13 34 15
13 35 -8
13 36 -12
13 37 -7
13 39 12
13 40 6
13 41 -4
13 42 -10
13 43 -11
13 47 -1
13 48 -11
13 49 -4
13 50 -15
13 51 -6
13 53 -11
13 54 15
13 55 -9
13 56 12
13 57 5
13 58 -6
13 59 10
13 60 -12
13 61 -8
13 63 -9
13 64 -13
14 17 -4
14 20 4
14 23 5
14 24 -12
14 26 9
14 27 -3
14 31 4
14 32 -13
14 33 4
14 34 -2
14 35 9
14 37 -7
14 38 6
14 39 15
14 41 1
14 42 -14
14 43 6
14 45 -2
14 46 -8
14 47 -12
14 48 -12
14 50 7
14 52 -12
14 53 2
14 54 5
14 55 11
14 56 15
14 57 -6
14 58 5
14 61 -5
15 16 3
15 18 10
15 19 -14
15 24 -4
15 25 -9
15 26 6
15 27 -7
15 28 -13
15 29 -8
15 30 -12
15 31 -14
15 33 4
15 34 -2
15 36 1
15 37 -1
15 38 -5
15 39 6
15 40 4
15 42 -11
15 44 -6
15 45 -8
15 47 -10
15 48 -6
15 50 -11
15 51 12
15 53 -5
15 54 14
15 56 -3
15 57 15
15 58 -6
15 61 9
15 62 3
15 64 5
16 17 8
16 19 -10
16 21 -3
16 22 -9
16 23 8
16 24 15
16 25 -12
16 28 14
16 29 11
16 30 -5
16 32 2
16 33 -7
16 34 5
16 35 15
16 36 -2
16 39 3
16 40 5
16 41 -5
16 42 -15
16 44 4
16 45 15
16 47 -15
16 48 8
16 49 -12
16 51 6
16 52 7
16 53 3
16 55 -6
16 58 -9
16 60 5
16 61 10
16 62 -6
16 64 -14
17 18 12
17 19 11
17 20 -7
17 21 8
17 26 10
17 29 15
17 30 -3
17 35 -6
17 36 11
17 37 -2
17 39 8
17 40 15
17 42 7
17 43 -4
17 44 11
17 45 14
17 46 -14
17 49 -10
17 50 -15
17 53 15
17 55 -15
17 56 9
17 57 5
17 58 5
17 59 -5
17 60 14
17 61 3
17 62 10
17 63 -14
17 64 1
18 20 -2
18 21 5
18 23 -8
18 25 9
18 27 -2
18 28 4
18 29 5
18 30 10
18 31 -15
18 32 7
18 33 -13
18 35 -1
18 36 -8
18 37 -6
18 40 1
18 43 -14
18 44 -8
18 48 2
18 50 -10
18 51 12
18 52 -11
18 53 -14
18 56 4
18 57 -4
18 60 10
18 61 -12
