48 564
1 4 -12
1 5 15
1 6 -6
1 7 -2
1 9 6
1 11 13
1 15 6
1 17 1
1 18 -11
1 20 -3
1 21 13
1 25 7
1 26 1
1 27 -5
1 34 10
1 35 -2
1 36 -2
1 38 6
1 46 1
1 47 9
1 48 -1
2 3 -10
2 5 7
2 7 1
2 8 -7
2 9 -1
2 10 1
2 11 10
2 12 -9
2 13 -15
2 14 11
2 15 5
2 16 -10
2 18 -9
2 19 12
2 21 -11
2 22 11
2 24 7
2 28 9
2 29 6
2 31 -11
2 32 -13
2 33 5
2 34 13
2 36 10
2 37 2
2 38 10
2 43 -7
2 46 -13
3 7 6
3 10 14
3 11 -14
3 13 -2
3 17 -9
3 21 4
3 26 4
3 31 5
3 33 3
3 34 -6
3 37 7
3 41 -14
3 42 -4
3 44 11
3 47 13
4 5 6
4 8 12
4 10 -13
4 11 3
4 14 11
4 15 -11
4 16 -1
4 19 13
4 20 -6
4 23 -1
4 25 3
4 26 -10
4 27 -11
4 31 12
4 32 -3
4 33 4
4 35 4
4 37 -11
4 38 11
4 42 14
4 43 -7
4 44 -9
4 46 8
4 47 9
5 8 -2
5 10 -9
5 11 14
5 12 13
5 14 -11
5 15 3
5 17 4
5 18 8
5 19 15
5 20 -7
5 24 -5
5 25 3
5 26 -5
5 29 -9
5 31 13
5 35 1
5 36 12
5 39 12
5 40 13
5 42 -2
5 44 -3
5 45 6
5 46 9
5 47 4
5 48 -10
6 7 11
6 9 -2
6 13 -9
6 22 -8
6 24 9
6 25 -7
6 29 6
6 30 -10
6 31 -2
6 32 13
6 33 13
6 36 13
6 39 3
6 40 8
6 43 4
6 44 -10
6 45 6
6 47 -2
7 8 5
7 9 2
7 10 -1
7 12 -15
7 13 11
7 16 -13
7 18 -8
7 19 -1
7 20 12
7 22 7
7 24 2
7 29 -9
7 30 -1
7 31 4
7 32 -14
7 33 -8
7 34 -6
7 35 -12
7 36 -12
7 37 -12
7 40 -8
7 41 -11
7 42 3
7 43 -5
7 47 13
7 48 -11
8 10 8
8 11 1
8 13 7
8 18 10
8 19 2
8 24 -3
8 26 13
8 27 9
8 28 13
8 29 15
8 35 -9
8 36 10
8 37 -14
8 40 -11
8 42 13
8 44 10
8 45 10
8 46 -9
8 48 -6
9 10 -11
9 12 1
9 15 5
9 17 -11
9 19 -1
9 21 -5
9 24 -10
9 28 -6
9 29 -1
9 32 -3
9 34 -8
9 35 -7
9 36 -11
9 39 -1
9 40 14
9 41 -3
9 43 -14
9 46 8
10 11 9
10 15 -13
10 16 12
10 17 -11
10 18 -12
10 20 4
10 21 -12
10 22 -6
10 24 4
10 25 -6
10 31 10
10 33 -11
10 34 -13
10 37 -7
10 40 8
10 41 -12
10 43 -10
10 44 13
10 47 5
10 48 10
11 12 6
11 19 -14
11 22 9
11 24 -8
11 26 11
11 28 14
11 32 2
11 35 -4
11 37 2
11 38 -1
11 40 -5
11 41 3
11 43 10
11 45 3
11 46 2
12 15 6
12 16 3
12 20 2
12 21 1
12 22 4
12 23 2
12 24 -1
12 25 -7
12 26 3
12 30 -2
12 31 -11
12 32 4
12 34 8
12 35 15
12 36 12
12 37 -6
12 38 1
12 39 -2
12 40 10
12 48 -1
13 16 -7
13 17 -3
13 20 3
13 21 -9
13 22 7
13 23 4
13 26 -10
13 27 3
13 28 15
13 29 -5
13 33 10
13 34 -12
13 35 -8
13 37 -7
13 41 -7
13 42 10
13 43 -7
13 44 -1
13 46 -2
14 15 -5
14 17 2
14 20 -2
14 21 1
14 23 -6
14 25 -7
14 27 8
14 29 15
14 30 11
14 31 1
14 32 -12
14 33 10
14 35 -13
14 37 -5
14 41 1
14 42 4
14 45 15
14 46 9
14 47 -9
14 48 7
15 16 4
15 18 14
15 19 -11
15 20 7
15 21 10
15 22 -14
15 23 -3
15 25 2
15 29 -14
