64 201
1 18 11
1 20 12
1 58 5
1 60 11
2 9 14
2 16 15
2 24 -6
2 43 8
2 62 2
3 17 14
3 18 12
3 25 10
3 33 8
3 49 -4
3 55 14
4 7 7
4 10 5
4 16 -13
4 25 -8
4 28 -10
4 45 -11
4 48 4
4 61 1
4 63 -1
5 20 -11
5 22 13
5 30 6
6 16 15
6 18 12
6 34 -7
6 38 3
6 49 -4
7 14 10
7 39 15
7 48 11
7 49 13
7 50 -3
7 53 -5
7 64 -8
8 12 -2
8 25 5
8 28 2
8 29 14
8 56 -15
8 57 1
8 63 -5
9 18 9
9 20 7
9 21 -9
9 26 -3
9 31 13
9 41 -9
9 43 13
9 44 11
9 54 -5
10 15 2
10 25 13
10 33 11
10 45 7
10 48 -1
10 58 -6
10 61 14
11 20 -6
11 24 8
11 25 -7
11 29 -11
11 33 -15
11 41 -11
11 50 -11
12 13 -6
12 15 1
12 20 4
12 35 -15
12 41 -4
12 46 5
12 49 11
12 61 -13
13 40 -12
13 50 -11
14 20 4
14 23 -11
14 40 14
14 61 12
15 17 4
15 30 1
15 42 -2
15 43 15
15 52 -3
16 28 11
16 33 -2
16 36 -14
16 38 -7
16 40 4
16 52 -7
16 56 13
16 61 -4
16 64 6
17 25 -13
17 61 -5
18 37 -9
18 61 -3
18 63 5
19 30 11
19 45 -14
19 48 7
19 60 5
20 51 -9
21 31 -11
21 40 12
22 23 7
22 28 -7
23 24 -6
23 34 12
23 47 1
23 55 11
25 28 10
25 34 -12
25 41 -15
25 45 10
26 29 8
26 34 12
26 49 8
26 50 4
26 61 -4
27 33 6
27 52 6
27 54 -3
27 56 -4
27 59 -4
28 30 -11
28 36 15
28 38 -8
28 42 3
28 44 10
28 46 -9
28 62 -5
29 34 9
29 36 6
29 41 10
29 42 -3
29 43 -6
29 44 -5
29 52 -1
30 42 -14
30 63 -4
31 33 7
31 41 -4
31 44 -9
31 49 -11
31 55 5
32 40 8
33 38 14
33 53 14
33 57 -5
33 59 8
34 39 -1
34 54 3
35 45 6
35 51 -1
36 57 10
37 53 -5
37 54 -15
37 57 12
38 49 4
39 59 -5
40 47 10
40 57 1
41 42 -5
41 55 8
42 45 12
42 46 3
42 56 -12
42 62 12
43 62 -14
44 63 -9
45 47 -2
45 63 13
46 62 -14
47 52 -3
47 61 4
47 63 -11
48 52 -8
48 64 -11
49 63 -9
50 62 -7
51 58 4
52 55 -2
53 57 11
53 58 -6
53 59 -13
53 60 -1
55 60 -10
56 59 -1
57 58 13
57 60 -11
58 60 -11
58 64 -15
60 61 -5
60 63 8
61 64 -2
62 63 12
