64 1411
1 2 -8
1 4 12
1 5 6
1 6 4
1 7 6
1 8 -12
1 9 -5
1 10 -13
1 12 -5
1 14 14
1 16 3
1 17 9
1 18 15
1 21 -10
1 23 -4
1 24 -1
1 26 6
1 27 -3
1 29 10
1 30 -15
1 33 1
1 35 2
1 36 14
1 37 -13
1 38 -11
1 40 8
1 41 9
1 44 7
1 46 12
1 48 -10
1 50 -1
1 52 1
1 54 6
1 55 -15
1 56 4
1 57 -9
1 58 -7
1 60 4
1 61 -7
1 62 -13
1 63 13
1 64 -6
2 3 8
2 4 12
2 5 9
2 6 -14
2 7 -4
2 8 -5
2 9 -2
2 12 14
2 13 -3
2 15 11
2 16 -14
2 17 13
2 18 8
2 19 5
2 20 -11
2 21 -12
2 23 -5
2 24 -9
2 25 3
2 27 -11
2 28 -8
2 29 11
2 30 -8
2 31 1
2 32 2
2 33 13
2 35 -7
2 36 3
2 37 13
2 40 -1
2 42 6
2 43 -7
2 44 -1
2 46 2
2 47 -4
2 48 -3
2 49 14
2 50 -2
2 53 12
2 54 -1
2 55 -3
2 56 1
2 57 12
2 58 -14
2 59 -11
2 60 -2
2 61 1
2 62 6
2 63 3
2 64 14
3 4 -15
3 5 7
3 6 8
3 9 -15
3 10 -10
3 11 -3
3 12 -12
3 13 6
3 14 -12
3 16 11
3 17 -13
3 19 -11
3 20 8
3 22 -3
3 24 -15
3 26 -7
3 28 8
3 29 15
3 30 5
3 31 -9
3 32 4
3 33 -4
3 34 -6
3 36 -15
3 37 -11
3 38 -6
3 39 12
3 40 6
3 44 -15
3 45 -13
3 46 -6
3 47 13
3 48 11
3 50 6
3 51 -9
3 53 -1
3 54 -1
3 56 -6
3 59 14
3 60 4
3 62 -9
3 63 -8
3 64 5
4 6 -12
4 7 4
4 8 -10
4 9 1
4 10 -15
4 11 -9
4 12 14
4 13 13
4 15 -8
4 16 11
4 17 -7
4 18 7
4 19 2
4 20 2
4 21 8
4 22 -10
4 23 9
4 24 5
4 25 -10
4 26 4
4 28 10
4 29 12
4 30 -15
4 32 15
4 33 -4
4 34 9
4 35 1
4 37 7
4 39 10
4 41 -2
4 42 15
4 43 8
4 44 -10
4 45 9
4 46 -5
4 47 5
4 48 6
4 52 2
4 54 -9
4 55 -8
4 57 -14
4 59 -12
4 60 1
4 61 12
4 62 8
4 63 -4
4 64 7
5 6 9
5 7 12
5 9 15
5 11 -14
5 12 -1
5 13 -15
5 14 -15
5 15 4
5 16 11
5 18 -5
5 22 -5
5 23 -10
5 24 -8
5 26 5
5 28 15
5 29 -11
5 30 13
5 32 -2
5 33 -5
5 35 -7
5 36 -1
5 37 -3
5 38 -13
5 39 -8
5 41 1
5 44 -5
5 45 2
5 48 2
5 49 -13
5 50 5
5 51 10
5 52 8
5 53 4
5 55 1
5 57 5
5 58 12
5 60 -4
5 62 -6
5 63 5
6 8 15
6 10 10
6 12 14
6 13 -6
6 14 6
6 15 5
6 16 -11
6 20 -7
6 21 10
6 22 13
6 23 1
6 24 -9
6 25 14
6 26 -14
6 28 6
6 30 -10
6 31 -9
6 32 7
6 34 11
6 35 6
6 36 -10
6 37 -13
6 38 -7
6 39 -8
6 43 15
6 44 -13
6 45 -5
6 47 12
6 48 5
6 49 2
6 50 -11
6 51 -14
6 52 -3
6 53 10
6 54 -11
6 55 -10
6 56 1
6 59 -11
6 60 10
6 61 -6
6 62 2
6 63 6
6 64 15
7 11 11
7 12 -10
7 13 -5
7 15 -2
7 19 9
7 23 -2
7 24 13
7 25 -2
7 27 -12
7 28 -14
7 29 12
7 31 7
7 32 -1
7 33 -3
7 35 -3
7 36 9
7 37 -3
7 38 -1
7 39 -1
7 40 -12
7 42 7
7 43 5
7 45 -1
7 46 -14
7 47 -2
7 49 3
7 50 4
7 51 -5
7 53 1
7 55 -11
7 60 -6
7 61 -2
7 62 -12
7 63 -12
8 9 6
8 10 2
8 11 6
8 13 -12
8 14 5
8 15 -13
8 16 14
8 17 7
8 20 -3
8 22 10
8 25 11
8 26 -4
8 28 -12
8 29 -9
8 32 7
8 35 2
8 36 5
8 38 11
8 40 12
8 41 3
8 42 -10
8 43 -3
8 44 4
8 45 -3
8 47 -11
8 50 -13
8 52 -13
8 53 13
8 54 12
8 55 15
8 57 -11
8 58 3
8 59 -7
8 60 -12
8 61 -3
8 62 11
8 63 -12
8 64 3
9 10 10
9 13 12
9 15 -14
9 17 -14
9 19 -5
9 20 1
9 22 -14
9 23 13
9 24 -15
9 25 -6
9 26 10
9 27 8
9 28 -4
9 29 -12
9 30 -7
9 31 14
9 32 7
9 33 9
9 35 -5
9 36 5
9 38 -14
9 39 -12
9 40 1
9 41 -13
9 42 12
9 43 -7
9 44 -10
9 45 -14
9 47 -6
9 48 11
9 49 2
9 50 5
9 51 -15
9 52 7
9 54 13
9 58 -1
9 59 -13
9 60 14
9 62 6
9 63 9
10 11 -12
10 13 12
10 15 -8
10 17 9
10 18 -7
10 19 -6
10 21 15
10 23 -8
10 25 9
10 28 10
10 29 12
10 30 -14
10 31 8
10 32 2
10 33 -10
10 36 -14
10 38 -1
10 39 3
10 41 14
10 42 -15
10 44 -6
10 45 10
10 46 5
10 47 -6
10 48 12
10 49 -5
10 50 -8
10 51 15
10 52 -6
10 54 5
10 55 4
10 57 -2
10 58 -1
10 59 -7
10 60 -15
10 61 13
10 63 15
10 64 -11
11 12 -1
11 13 -15
11 14 -2
11 16 13
11 17 -8
11 19 4
11 20 14
11 21 -13
11 22 1
11 23 14
11 27 12
11 28 8
11 33 8
11 34 -1
11 35 -11
11 37 -6
11 39 -2
11 40 4
11 41 1
11 44 -14
11 46 -12
11 47 11
11 48 12
11 51 2
11 52 4
11 53 3
11 56 5
11 58 -9
11 59 3
11 60 11
11 61 -9
11 62 -10
11 63 6
11 64 -2
12 13 15
12 14 7
12 15 6
12 16 -10
12 17 9
12 18 7
12 20 -4
12 22 12
12 23 -14
12 24 15
12 25 -4
12 26 -15
12 27 -1
12 28 -10
12 29 -6
12 30 12
12 31 -14
12 32 12
12 34 -14
12 35 -6
12 37 -10
12 38 1
12 39 -2
12 40 3
12 42 5
12 43 15
12 44 12
12 45 -1
12 46 -12
12 47 -10
12 49 4
12 50 -9
12 51 -12
12 52 14
12 54 5
12 55 5
12 56 -13
12 57 9
12 58 -2
12 59 -15
12 60 15
12 61 8
12 63 -1
13 16 -2
13 18 10
13 19 -3
13 20 2
13 21 5
13 22 -7
13 23 4
13 24 -12
13 25 11
13 28 -4
13 29 1
13 30 7
13 31 13
13 32 -15
13 33 10
13 34 13
13 35 1
13 37 7
13 40 -1
13 42 -10
13 43 1
13 46 -12
13 49 13
13 51 8
13 52 6
13 55 -14
13 56 -9
13 57 7
13 58 3
13 59 -5
13 60 -14
13 62 -12
13 63 6
13 64 12
14 16 7
14 17 -1
14 18 -9
14 19 1
14 20 -2
14 21 12
14 22 -15
