64 1008
1 4 1
1 7 -3
1 8 -3
1 11 -12
1 15 14
1 16 6
1 18 -10
1 19 13
1 20 13
1 21 14
1 22 9
1 24 9
1 25 -3
1 26 -1
1 28 4
1 32 15
1 33 -8
1 34 11
1 35 -5
1 38 15
1 40 -6
1 45 10
1 46 7
1 47 -6
1 49 -5
1 50 -12
1 51 -3
1 53 3
1 54 -4
1 55 9
1 58 10
1 61 7
1 62 -13
1 63 -10
2 6 9
2 8 8
2 9 3
2 16 12
2 17 7
2 18 -7
2 19 11
2 20 -14
2 21 6
2 23 -6
2 26 2
2 27 8
2 30 4
2 31 12
2 32 -12
2 35 -8
2 42 -6
2 43 6
2 48 4
2 49 13
2 50 -13
2 53 1
2 54 11
2 55 -3
2 57 10
2 58 -14
2 60 11
2 62 7
2 63 14
3 5 -7
3 7 -7
3 8 4
3 10 8
3 11 -8
3 13 9
3 15 6
3 16 6
3 17 -2
3 18 -1
3 20 -11
3 21 -2
3 24 -2
3 26 -3
3 27 7
3 30 -5
3 32 -8
3 33 15
3 34 1
3 35 4
3 36 12
3 37 -9
3 38 4
3 39 -9
3 40 2
3 42 15
3 43 4
3 45 -9
3 46 10
3 47 -3
3 50 -11
3 57 2
3 59 -10
3 63 -11
4 9 2
4 14 -9
4 16 -14
4 20 -3
4 22 11
4 23 -8
4 24 14
4 25 2
4 26 9
4 28 -2
4 30 7
4 31 -3
4 32 -2
4 33 12
4 34 5
4 36 -6
4 39 -1
4 40 7
4 42 2
4 43 4
4 45 -11
4 46 -8
4 49 6
4 50 14
4 52 15
4 53 1
4 54 5
4 56 -2
4 58 -8
4 60 11
4 61 11
4 62 9
5 13 14
5 15 10
5 17 14
5 19 1
5 20 -9
5 22 13
5 26 11
5 27 12
5 30 -14
5 31 7
5 32 1
5 34 -11
5 35 13
5 36 -8
5 37 3
5 39 5
5 42 12
5 43 7
5 47 -12
5 49 10
5 51 -14
5 53 -14
5 54 -6
5 60 -5
5 62 -12
6 7 14
6 10 -14
6 11 -2
6 13 -8
6 16 10
6 23 8
6 24 11
6 27 -2
6 29 13
6 30 -15
6 32 10
6 33 7
6 34 -7
6 35 -14
6 37 9
6 47 5
6 48 -1
6 50 -14
6 58 7
6 59 -5
6 60 11
6 61 2
6 63 12
7 9 9
7 11 -1
7 12 2
7 13 9
7 14 -14
7 17 3
7 20 15
7 22 4
7 23 -2
7 24 -11
7 26 7
7 31 12
7 32 -12
7 34 -9
7 35 -15
7 37 -5
7 39 -14
7 40 13
7 41 -1
7 43 15
7 44 15
7 46 5
7 51 -13
7 52 13
7 56 -6
7 61 -2
7 63 3
8 12 8
8 13 -15
8 14 2
8 15 -9
8 18 15
8 20 5
8 22 -11
8 25 -14
8 26 -6
8 30 10
8 31 1
8 34 14
8 35 -1
8 41 5
8 46 10
8 48 13
8 52 9
8 53 -2
8 54 -7
8 55 -7
8 57 -5
8 58 13
8 59 -2
8 61 11
8 64 2
9 12 13
9 13 -1
9 17 15
9 24 4
9 25 -11
9 30 -9
9 34 -2
9 35 -5
9 36 -8
9 38 -14
9 39 -2
9 40 -5
9 41 14
9 42 -3
9 43 4
9 44 11
9 48 -2
9 49 -12
9 51 -8
9 52 -9
9 61 -10
9 62 5
9 63 3
10 11 -4
10 14 -15
10 15 15
10 17 2
10 18 12
10 20 4
10 21 -15
10 23 8
10 24 9
10 26 10
10 27 -4
10 30 -3
10 31 11
10 35 6
10 38 -10
10 39 15
10 41 -1
10 42 9
10 46 -7
10 51 -11
10 52 -9
10 54 4
10 56 8
10 59 11
10 62 -1
10 63 7
11 12 4
11 18 14
11 20 12
11 24 9
11 25 3
11 26 9
11 28 13
11 32 -8
11 33 -8
11 34 4
11 36 15
11 37 1
11 38 -10
11 40 -8
11 41 1
11 42 15
11 43 9
11 44 -10
11 45 -11
11 46 -14
11 48 4
11 52 14
11 53 9
11 55 -10
11 57 -1
11 59 2
11 61 -5
11 63 -12
12 14 12
12 15 -1
12 16 -6
12 17 -1
12 20 2
12 26 -14
12 28 3
12 29 4
12 31 10
12 32 9
12 33 6
12 34 7
12 35 -9
12 36 -15
12 39 -6
12 41 8
12 42 -15
12 43 1
12 46 -8
12 48 -13
12 49 -3
12 50 -6
12 53 -11
12 54 -6
12 58 -2
12 60 -8
12 61 1
13 15 -14
13 16 7
13 17 6
13 19 -4
13 20 -1
13 21 12
13 27 -12
13 29 12
13 32 -15
13 33 2
13 37 8
13 38 -11
13 40 11
13 41 -1
13 43 15
13 44 -8
13 46 -1
13 47 -8
13 48 12
13 49 14
13 51 5
13 53 -1
13 55 7
13 56 -1
13 59 -14
13 61 3
13 63 -2
14 15 -3
14 16 -5
14 17 -1
14 18 1
14 19 13
14 21 14
14 22 -8
14 23 2
14 25 2
14 26 -2
14 29 -2
14 31 7
14 32 -14
14 33 -2
14 34 7
14 35 10
14 36 4
14 38 6
14 39 -11
14 43 13
14 45 14
14 49 -13
14 50 7
14 52 -13
14 55 -15
14 56 2
14 58 -9
14 61 9
14 64 15
15 16 12
15 17 -3
15 20 -2
15 22 -13
15 27 12
15 29 7
15 30 -5
15 31 8
15 32 -3
15 33 5
15 38 -11
15 40 8
15 41 5
15 42 -4
15 44 -4
15 50 -3
15 52 6
15 53 -11
15 54 12
15 57 1
15 60 10
15 61 -11
16 19 13
16 20 -1
16 22 -12
16 27 -11
16 28 -1
16 30 -13
16 31 -6
16 33 -5
16 34 -1
16 35 -13
16 36 8
16 38 -8
16 40 4
16 41 3
16 44 -14
16 47 -2
16 48 -10
16 49 12
16 50 13
16 51 7
16 52 7
