64 604
1 2 -12
1 6 -1
1 8 5
1 9 -6
1 14 -15
1 15 11
1 24 10
1 26 -3
1 27 12
1 34 14
1 40 -9
1 42 6
1 49 -2
1 53 -8
1 57 6
1 64 -4
2 4 -2
2 7 -10
2 10 3
2 12 5
2 18 -5
2 22 15
2 24 2
2 28 4
2 31 13
2 32 -6
2 34 10
2 39 -15
2 40 11
2 41 10
2 42 -4
2 45 -4
2 49 -8
2 50 1
2 53 -4
2 55 -4
2 58 -7
2 61 13
2 62 7
3 6 -2
3 7 -5
3 14 -6
3 19 -5
3 21 11
3 30 1
3 33 -7
3 36 14
3 45 6
3 48 -3
3 51 6
3 52 -9
3 53 10
3 54 8
3 58 -15
3 59 -6
3 61 4
3 64 15
4 8 -3
4 12 12
4 25 -9
4 26 5
4 31 12
4 32 15
4 34 2
4 36 12
4 39 -4
4 45 5
4 52 -7
4 54 -4
4 60 -2
4 62 3
5 7 -11
5 14 3
5 18 12
5 20 -6
5 28 -11
5 29 -11
5 31 -11
5 34 -7
5 40 6
5 42 1
5 45 1
5 51 -3
5 52 -7
5 53 14
5 58 -2
5 63 13
5 64 15
6 8 -12
6 10 10
6 12 9
6 14 14
6 19 -1
6 23 -13
6 25 -11
6 26 -9
6 29 -15
6 34 -14
6 38 14
6 40 1
6 42 -1
6 43 -9
6 47 1
6 50 -6
6 52 9
6 54 -10
6 55 11
6 60 -1
6 63 6
7 10 -4
7 16 -8
7 23 8
7 26 -3
7 28 -15
7 29 4
7 34 2
7 36 3
7 40 -1
7 42 13
7 43 -5
7 54 3
7 56 -12
7 62 -9
7 63 -10
8 9 -8
8 24 -2
8 28 -10
8 30 -12
8 34 14
8 35 6
8 42 2
8 44 12
8 45 1
8 54 -14
8 58 2
8 62 11
8 63 -1
9 15 1
9 16 3
9 23 11
9 24 -12
9 28 -11
9 31 4
9 34 -13
9 35 -8
9 37 11
9 40 2
9 44 -15
9 45 14
9 46 4
9 48 -3
9 54 4
9 58 -9
9 63 13
9 64 -15
10 12 14
10 18 7
10 19 15
10 22 9
10 25 -13
10 26 14
10 31 1
10 35 10
10 36 -9
10 40 -6
10 41 -14
10 43 15
10 45 14
10 47 -9
10 54 11
10 58 2
10 59 -14
10 61 -14
11 13 -1
11 15 6
11 17 -10
11 19 3
11 23 2
11 26 2
11 27 10
11 29 -15
11 30 -5
11 31 -1
11 32 -10
11 33 12
11 37 -11
11 38 -8
11 40 -7
11 44 -3
11 46 -7
11 48 4
11 54 -8
11 55 14
11 56 -2
11 63 -4
11 64 5
12 13 10
12 20 -4
12 23 -3
12 31 15
12 33 -9
12 35 15
12 36 10
12 40 -12
12 41 -1
12 47 -1
12 50 -15
12 51 -5
12 54 9
12 56 -7
12 57 -3
12 58 -6
12 63 4
13 17 6
13 19 3
13 21 6
13 23 -5
13 25 3
13 29 6
13 38 2
13 40 -8
13 52 4
13 53 -12
13 56 15
14 15 14
14 17 -5
14 18 -9
14 19 1
14 21 1
14 24 9
14 25 -3
14 27 3
14 31 -12
14 39 7
14 43 -7
14 47 10
14 48 5
14 53 -15
14 54 13
14 58 11
14 63 -13
15 24 5
15 25 8
15 27 3
15 31 3
15 34 -2
15 36 6
15 37 -3
15 40 -5
15 42 5
15 43 4
15 45 3
15 49 -11
15 57 11
15 58 11
15 61 -7
15 62 5
16 17 -13
16 25 5
16 27 -10
16 34 -5
16 36 8
16 38 1
16 41 1
16 43 -4
16 45 14
16 54 9
16 58 -14
16 60 10
17 19 -1
17 21 -6
17 25 13
17 32 -14
17 40 13
17 43 2
17 48 -13
17 49 -5
17 51 -13
17 52 -12
17 54 -3
17 55 -15
17 57 15
17 58 -10
17 59 -13
18 25 -13
18 30 -11
18 31 4
18 35 -14
18 39 8
18 43 -12
18 48 -13
18 54 -7
18 57 -13
18 60 7
19 20 -8
19 21 -6
19 27 5
19 28 -7
19 31 7
19 33 -14
19 34 3
19 37 5
19 43 -5
19 44 9
19 47 -3
19 51 -1
19 55 -13
19 57 -10
19 59 -8
19 61 12
19 64 6
20 22 1
20 24 -7
20 27 -1
20 29 14
20 30 -7
20 32 4
20 36 -3
20 37 -13
20 39 8
20 41 -1
20 43 15
20 44 -1
20 45 4
20 49 2
20 53 13
20 55 8
20 58 11
20 62 11
20 64 4
21 24 -2
21 25 5
21 28 -13
21 30 1
21 32 2
21 33 8
21 37 5
21 42 6
21 45 12
21 48 11
21 50 -5
21 51 -8
21 55 -4
21 62 -2
22 25 5
22 31 -7
22 34 -8
22 37 12
22 39 14
22 43 -2
22 55 -7
23 24 11
23 25 5
23 27 -7
23 31 -7
23 34 -10
23 35 -2
23 39 -1
23 40 -6
23 44 1
23 47 -9
23 61 -4
24 29 -3
24 30 8
24 33 1
24 35 5
24 37 -12
24 39 -11
24 45 -13
24 48 -2
24 63 1
25 26 -14
25 27 -3
25 29 12
25 31 3
25 35 4
25 36 -8
25 37 6
25 39 -12
25 41 -10
25 42 -6
25 44 -3
25 46 -8
25 47 8
25 51 15
25 56 -14
25 61 -5
26 27 7
26 29 12
26 30 3
26 34 3
26 47 -4
26 53 -13
26 58 -15
26 62 2
26 63 7
26 64 -12
27 34 2
27 35 -10
27 37 2
27 41 4
27 47 -4
27 48 -15
27 53 8
27 59 5
27 62 5
28 37 8
28 43 -2
28 46 -5
28 52 7
28 55 9
28 58 3
28 61 11
29 35 3
29 36 -4
29 38 9
29 41 -1
29 49 -9
29 56 -5
29 57 3
29 58 15
29 60 2
30 31 -6
30 33 -14
30 34 -11
30 48 12
30 49 -15
30 51 -4
30 59 -12
30 62 -2
31 33 14
31 34 -15
31 37 6
31 43 12
31 50 -6
31 53 -7
31 56 9
31 59 11
31 62 6
32 34 -6
32 36 14
32 44 13
32 48 -3
32 49 13
32 50 -6
32 57 -6
33 35 6
33 36 2
33 37 -10
33 38 -13
33 39 7
33 40 1
33 46 14
33 47 3
33 50 -14
33 55 11
33 56 6
33 58 3
33 59 -2
33 60 -6
34 36 7
34 46 11
34 47 8
34 53 13
34 56 12
34 60 15
34 61 13
34 64 -10
35 37 6
35 40 -5
35 46 -2
35 48 -15
35 50 3
35 58 8
35 61 15
35 64 12
36 39 5
36 42 9
36 45 12
36 46 7
36 48 11
36 49 5
36 52 14
36 53 -12
36 58 -5
36 61 7
37 39 11
37 40 8
37 49 -5
37 50 -2
37 53 -13
37 56 -14
37 59 8
37 60 -3
38 39 10
38 48 -7
38 51 11
38 53 -7
38 56 15
39 45 -6
39 47 1
39 48 9
39 55 -1
39 57 -11
39 59 8
39 61 -6
39 62 -8
39 64 -9
40 41 -11
40 43 -4
40 45 1
40 48 -9
40 50 -12
40 52 -10
40 53 5
40 55 -14
40 58 7
40 59 -2
40 60 1
40 63 -13
41 43 -8
41 49 15
41 54 -2
41 57 11
41 64 -6
42 44 11
42 45 6
42 53 -9
42 55 -3
42 59 15
42 63 15
43 45 -9
43 47 7
43 48 -14
43 55 15
43 57 -10
43 60 6
43 62 12
44 45 -9
44 46 6
44 48 -2
44 53 3
44 56 2
44 62 12
44 63 -4
45 49 10
45 56 -7
45 58 10
45 60 6
45 64 -8
46 54 4
46 56 -10
46 58 -9
46 59 -7
46 63 -5
47 48 15
47 49 -12
47 54 -5
47 55 2
47 57 -2
47 61 1
47 62 14
47 64 -13
48 51 -11
48 53 -9
48 59 8
48 61 -2
48 63 -10
49 54 -2
49 55 -7
49 58 -6
49 64 11
50 52 9
50 55 -6
50 56 15
50 61 12
51 56 7
51 57 -9
52 53 5
52 57 -3
52 59 11
52 60 -9
52 63 -3
53 55 -10
53 56 4
53 57 13
53 58 -6
54 56 13
54 60 -5
54 62 -4
55 57 15
55 58 6
55 59 -10
56 60 -6
57 59 -6
57 61 14
57 64 -13
58 60 7
58 62 -9
58 64 -11
60 62 8
61 63 -14
61 64 -7
62 64 -4
