48 112
1 2 3
1 15 12
1 25 -7
1 35 -2
2 28 14
2 35 1
2 40 12
3 14 -9
3 25 -3
3 27 15
3 28 14
4 12 -3
4 17 12
4 23 14
4 36 -2
4 42 -14
5 16 10
5 19 -6
5 24 4
5 36 -6
5 37 -11
5 39 1
6 7 3
6 21 7
6 30 8
7 33 -3
7 34 -11
8 16 -10
8 25 13
8 27 -3
9 28 11
9 30 4
9 43 6
10 41 -14
10 46 5
11 17 11
11 22 4
11 42 -10
11 46 14
12 47 4
12 48 14
13 26 5
13 43 -13
13 46 3
13 48 -10
14 32 -4
14 43 5
14 48 4
15 30 -3
16 37 -12
17 19 1
17 21 -4
17 39 11
17 43 12
18 22 6
18 25 6
18 26 -2
18 41 12
18 48 -4
19 25 -6
19 26 -2
19 33 -8
19 36 -9
19 42 4
20 32 13
20 33 2
20 42 3
21 27 14
21 38 2
21 47 -13
21 48 10
22 23 6
22 45 -1
22 48 3
24 44 14
24 45 4
25 27 -1
25 29 13
25 35 -15
25 39 8
25 41 5
25 43 8
25 46 13
26 28 4
26 29 6
26 41 8
27 32 -6
27 34 7
27 40 -12
27 44 -6
28 29 -10
28 31 -8
28 36 -10
29 37 12
29 39 9
29 43 -15
29 45 5
30 37 2
30 39 3
31 33 -10
31 35 6
32 40 3
32 46 -5
32 47 3
33 34 -12
33 38 -5
34 47 13
39 40 5
40 44 7
40 46 -5
41 47 -7
42 47 -11
