48 112
1 28 4
1 46 -6
2 19 10
2 24 15
2 40 12
3 8 -2
3 15 -10
3 17 8
3 18 6
3 37 14
3 46 -2
4 8 3
4 17 1
4 20 -1
4 21 6
5 12 1
5 23 -6
5 39 9
5 43 12
5 48 8
6 13 10
6 15 10
6 20 9
6 42 8
6 47 7
7 15 -4
7 46 9
8 13 8
8 18 -6
8 20 -13
8 27 9
9 13 -8
9 21 -1
9 46 -7
9 48 -6
10 31 7
10 34 1
11 18 7
11 27 -1
11 45 -9
12 14 -13
12 18 1
12 21 5
12 44 -13
13 15 -11
13 20 13
13 34 10
13 47 -4
13 48 1
14 23 8
14 26 13
14 33 -4
14 47 3
15 25 1
15 30 -13
16 17 -4
16 23 -9
16 31 6
16 37 7
16 46 -8
16 48 -13
17 28 12
17 35 -1
18 30 2
19 25 -1
19 34 8
19 38 -5
19 39 -2
19 45 1
20 24 10
20 36 11
20 42 14
21 43 -6
22 23 -15
22 36 -13
22 39 13
22 41 3
23 47 6
24 30 2
24 31 -15
24 38 1
24 42 7
25 27 -7
25 29 -11
25 33 7
26 39 12
27 48 5
28 33 13
29 42 -1
29 48 6
31 32 10
31 35 14
31 39 5
31 40 -13
31 46 10
33 43 -9
34 35 1
34 41 14
34 45 -10
35 42 3
35 45 -14
35 46 -11
36 42 1
39 40 -15
39 45 -15
40 42 1
40 45 -9
41 45 6
43 45 8
45 46 1
45 47 1
46 47 1
