32 446
1 2 -12
1 3 -15
1 4 -3
1 5 11
1 6 7
1 7 -12
1 8 -8
1 9 -4
1 10 12
1 11 -2
1 12 -7
1 13 13
1 14 7
1 15 -8
1 16 7
1 17 8
1 18 2
1 19 2
1 20 6
1 21 -12
1 22 -10
1 23 -8
1 24 -1
1 25 -11
1 26 9
1 27 -13
1 28 12
1 29 14
1 30 -13
1 31 -5
2 3 -1
2 4 15
2 5 2
2 6 -5
2 7 7
2 8 11
2 9 -7
2 10 -5
2 11 9
2 12 -14
2 13 3
2 14 13
2 15 -4
2 17 -12
2 18 -13
2 20 -7
2 21 13
2 22 -14
2 23 13
2 24 -2
2 25 -8
2 26 -10
2 27 10
2 28 -10
2 29 2
2 31 14
2 32 -13
3 5 11
3 6 2
3 7 15
3 8 1
3 9 10
3 10 -12
3 11 -3
3 12 -3
3 13 -15
3 14 8
3 15 -6
3 16 -2
3 17 -3
3 18 -6
3 19 -15
3 20 6
3 22 7
3 23 -5
3 24 -11
3 25 -3
3 26 2
3 27 -1
3 28 -11
3 29 -10
3 30 -10
3 31 7
3 32 -13
4 6 7
4 7 2
4 8 3
4 9 12
4 10 -12
4 11 -12
4 12 -1
4 13 -9
4 14 10
4 15 11
4 16 3
4 17 -11
4 18 -3
4 19 5
4 20 2
4 21 1
4 22 -4
4 23 -11
4 24 -13
4 25 -3
4 26 2
4 27 -11
4 28 11
4 29 6
4 30 -10
4 32 -15
5 6 4
5 7 -5
5 8 1
5 9 -10
5 11 2
5 12 14
5 14 4
5 15 8
5 16 8
5 17 -10
5 18 -10
5 19 15
5 20 -1
5 21 -1
5 22 8
5 23 15
5 24 8
5 27 8
5 28 7
5 29 -11
5 30 -1
5 31 -11
5 32 6
6 7 9
6 8 10
6 11 10
6 12 12
6 13 2
6 16 -9
6 17 -7
6 19 -8
6 20 3
6 21 -14
6 22 -9
6 24 3
6 25 -7
6 26 11
6 27 -15
6 28 14
6 29 -6
6 30 3
6 31 -10
6 32 6
7 8 -11
7 9 -13
7 10 -8
7 11 13
7 12 -12
7 13 6
7 14 -11
7 15 14
7 16 3
7 17 -14
7 18 -1
7 19 -4
7 20 3
7 21 10
7 22 -1
7 23 9
7 24 -7
7 25 5
7 26 -2
7 28 15
7 29 -13
7 30 -13
7 31 10
7 32 8
8 9 7
8 10 -13
8 11 9
8 12 8
8 13 3
8 14 3
8 15 4
8 16 -12
8 17 10
8 18 -12
8 19 -9
8 20 -14
8 21 -4
8 22 -8
8 23 9
8 24 -8
8 25 -8
8 27 -14
8 29 15
8 30 3
8 31 -1
8 32 5
9 10 -8
9 11 -2
9 12 -3
9 13 -7
9 14 -5
9 15 -7
9 16 -4
9 17 -14
9 18 -15
9 19 -6
9 20 -3
9 21 14
9 22 -9
9 23 -15
9 24 7
9 25 -5
9 27 -1
9 28 -15
9 29 -3
9 30 -15
9 31 -8
9 32 -1
10 11 -9
10 12 1
10 13 -9
10 14 -8
10 15 10
10 16 11
10 17 -7
10 18 -8
10 19 7
10 20 7
10 21 -3
10 23 -4
10 25 -1
10 26 14
10 27 -1
10 29 -5
10 30 -5
11 12 -12
11 13 4
11 15 11
11 16 9
11 17 -5
11 18 10
11 19 -6
11 21 -4
11 22 3
11 23 -6
11 24 -15
11 25 -1
11 26 -7
11 27 3
11 28 -2
11 29 8
11 30 -13
11 31 -8
11 32 -12
12 13 -15
12 14 3
12 15 7
12 16 4
12 17 -4
12 19 -13
12 20 -7
12 21 -14
12 22 13
12 23 1
12 24 10
12 25 6
12 26 -8
12 27 11
12 28 3
12 29 -12
12 30 1
12 31 8
12 32 14
13 14 5
13 15 14
13 16 -9
13 17 -4
13 18 -10
13 19 9
13 20 11
13 21 -5
13 22 9
13 23 -7
13 24 1
13 25 5
13 26 -1
13 27 -2
13 29 6
13 30 -6
13 31 -6
13 32 13
14 15 9
14 16 -15
14 17 -12
14 18 -2
14 19 13
14 20 -6
14 21 15
14 23 6
14 24 15
14 25 -10
14 26 -4
14 27 -2
14 28 2
14 29 9
14 30 -6
14 31 -10
14 32 -11
15 16 12
15 17 -6
15 18 -13
15 19 -3
15 20 -11
15 21 -10
15 22 -3
15 23 3
15 25 -14
15 26 -13
15 27 -12
15 28 2
15 29 9
15 30 -4
15 31 -11
15 32 13
16 17 -10
16 19 5
16 20 4
16 21 -14
16 22 9
16 23 6
16 24 5
16 25 6
16 26 -13
16 27 14
16 28 -13
16 29 -6
16 30 -13
16 32 11
17 18 4
17 19 11
17 20 4
17 22 9
17 23 1
17 24 9
17 25 -6
17 27 6
17 28 -7
17 29 10
17 31 -2
18 19 3
18 21 -15
18 23 -9
18 24 -1
18 25 -15
18 27 -12
18 28 -12
18 29 -3
18 30 -15
18 31 -5
18 32 9
19 20 -2
19 21 5
19 22 -15
19 23 10
19 24 -14
19 25 -5
19 27 8
19 28 4
19 29 8
19 30 3
19 31 1
19 32 -2
20 22 -8
20 23 -2
20 24 8
20 25 -12
20 26 -1
20 27 -10
20 30 9
20 31 2
20 32 4
21 22 -7
21 24 11
21 25 10
21 26 -6
21 27 -9
21 28 -9
21 29 11
21 30 10
21 31 13
21 32 2
22 23 11
22 24 3
22 25 -13
22 26 5
22 27 -4
22 28 -9
22 29 -11
22 30 -8
22 31 3
22 32 -10
23 24 9
23 25 -12
23 26 -4
23 27 8
23 28 4
23 29 -9
23 30 -9
23 31 -10
23 32 -9
24 25 -1
24 26 -13
24 27 -8
24 28 9
24 29 -8
24 30 -2
24 31 -12
24 32 -12
25 27 14
25 28 9
25 29 2
25 30 15
25 31 10
25 32 -12
26 27 2
26 28 11
26 30 -7
26 31 15
26 32 13
27 28 1
27 29 -4
27 30 9
27 31 -15
27 32 -9
28 30 -12
28 31 -4
28 32 2
29 30 -1
29 31 11
29 32 -3
30 31 -1
30 32 -8
31 32 -6
