16 108
1 2 -10
1 3 9
1 4 9
1 5 4
1 6 8
1 7 12
1 8 3
1 9 2
1 10 -9
1 11 6
1 12 12
1 13 10
1 14 8
1 15 4
1 16 14
2 3 -4
2 4 -8
2 5 -2
2 6 8
2 7 15
2 8 2
2 9 -4
2 10 -5
2 11 -10
2 12 4
2 13 -2
2 14 -2
2 16 -8
3 4 -1
3 5 1
3 6 -13
3 7 -1
3 8 7
3 9 -13
3 10 5
3 11 -2
3 12 9
3 13 5
3 15 5
3 16 -4
4 5 -6
4 6 12
4 7 10
4 8 11
4 9 -9
4 10 -7
4 12 7
4 13 2
4 14 -12
4 16 -13
5 7 10
5 8 3
5 9 7
5 11 -15
5 12 -4
5 13 8
5 14 10
5 15 -11
5 16 10
6 7 6
6 8 -13
6 9 1
6 11 13
6 12 15
6 13 -8
6 15 7
6 16 1
7 8 -13
7 9 14
7 10 5
7 11 6
7 12 -4
7 13 -13
7 14 -15
7 15 -9
7 16 8
8 9 -8
8 10 -4
8 11 13
8 12 -11
8 13 -1
8 14 4
8 15 -3
8 16 9
9 10 -2
9 11 -12
9 12 11
9 13 5
9 14 -7
9 15 -11
9 16 -13
10 12 -15
10 13 -11
10 14 9
10 15 10
10 16 -4
11 12 -10
11 13 11
11 14 1
11 15 14
11 16 11
12 13 -9
12 14 -6
12 15 -10
13 14 12
13 15 10
13 16 11
14 15 -1
