48 564
1 3 -2
1 9 -13
1 11 -12
1 12 2
1 13 -14
1 14 9
1 18 -7
1 22 -12
1 24 -2
1 25 3
1 26 8
1 27 -1
1 28 -10
1 31 -14
1 33 15
1 34 13
1 35 -3
1 38 -4
1 41 14
1 44 12
1 45 5
1 46 -5
2 4 13
2 5 -10
2 10 -6
2 11 -8
2 13 13
2 17 -6
2 20 1
2 22 3
2 24 14
2 25 -12
2 27 -8
2 30 -4
2 35 9
2 39 -1
2 40 -15
2 41 -5
2 42 -12
2 43 3
2 44 1
2 46 13
2 47 6
2 48 -12
3 7 -7
3 8 10
3 10 -8
3 13 12
3 14 -8
3 15 -14
3 17 12
3 19 -3
3 20 -13
3 22 6
3 23 -13
3 24 -9
3 26 14
3 28 11
3 29 -1
3 32 2
3 34 -7
3 36 9
3 37 1
3 38 -10
3 41 6
3 46 -14
3 47 -9
3 48 15
4 7 3
4 8 -3
4 10 -8
4 11 -12
4 14 3
4 16 5
4 19 6
4 21 -11
4 22 5
4 25 9
4 27 -6
4 28 7
4 29 4
4 30 -5
4 33 -5
4 35 -13
4 36 -4
4 37 -7
4 38 13
4 39 12
4 40 -2
4 41 -3
4 44 7
4 48 4
5 7 -8
5 11 11
5 14 -9
5 15 7
5 17 10
5 18 -9
5 19 7
5 20 9
5 22 -9
5 25 -3
5 26 1
5 27 10
5 29 7
5 31 3
5 32 10
5 33 -4
5 35 14
5 36 -9
5 37 -6
5 38 4
5 39 3
5 40 7
5 42 -8
5 45 -12
5 47 -8
6 8 -4
6 9 -14
6 11 12
6 14 -10
6 17 -4
6 20 -5
6 22 9
6 24 10
6 25 15
6 26 11
6 27 -8
6 28 7
6 31 7
6 34 9
6 35 1
6 36 10
6 37 -7
6 38 -3
6 40 10
6 41 -2
6 42 -3
6 45 6
6 46 -9
7 8 8
7 9 -12
7 10 7
7 13 -5
7 16 1
7 17 -15
7 19 -4
7 20 6
7 24 -12
7 26 -12
7 27 -11
7 28 9
7 30 -11
7 31 -9
7 33 4
7 34 -7
7 39 4
7 40 9
7 41 -15
7 44 -15
7 48 7
8 9 -6
8 16 -6
8 17 3
8 18 -5
8 19 15
8 22 -5
