32 446
1 2 12
1 3 -9
1 4 -2
1 5 -6
1 6 -6
1 7 8
1 8 2
1 9 2
1 10 -2
1 11 13
1 12 15
1 13 7
1 14 8
1 15 9
1 16 14
1 17 1
1 18 -1
1 19 2
1 20 -13
1 21 -12
1 22 11
1 23 14
1 24 2
1 25 7
1 26 11
1 27 2
1 28 -10
1 29 -7
1 30 -10
1 31 -5
1 32 11
2 3 3
2 4 -12
2 5 -7
2 6 -15
2 7 3
2 8 -2
2 9 7
2 10 2
2 11 2
2 12 -6
2 13 -15
2 14 -15
2 15 5
2 16 11
2 17 -10
2 18 9
2 19 9
2 20 -3
2 22 -2
2 23 -14
2 24 12
2 25 -8
2 26 5
2 27 -6
2 28 -10
2 29 13
2 30 6
2 31 8
2 32 -9
3 5 -10
3 6 11
3 7 9
3 8 13
3 11 -5
3 12 -6
3 13 -15
3 14 -12
3 15 -12
3 16 -1
3 18 15
3 19 -7
3 20 -9
3 21 11
3 23 -11
3 24 -13
3 25 12
3 26 -14
3 27 -12
3 28 8
3 29 10
3 30 -12
3 31 2
3 32 -8
4 5 -3
4 6 -9
4 7 -14
4 8 9
4 9 -10
4 10 -4
4 11 -10
4 12 -8
4 13 5
4 14 15
4 15 14
4 16 1
4 17 -5
4 19 3
4 20 -6
4 21 -11
4 22 11
4 23 -3
4 24 -6
4 25 -5
4 26 -8
4 27 -3
4 28 13
4 29 -11
4 30 15
4 31 4
4 32 13
5 6 -13
5 8 6
5 9 11
5 10 -3
5 11 -11
5 12 6
5 15 8
5 18 -11
5 19 -6
5 20 -11
5 22 8
5 23 6
5 24 -4
5 25 11
5 26 15
5 27 15
5 28 -8
5 29 10
5 30 -13
5 31 11
5 32 -11
6 7 14
6 8 2
6 9 -5
6 10 -11
6 11 9
6 12 -7
6 13 7
6 14 -15
6 15 -10
6 17 -3
6 18 3
6 19 -4
6 20 2
6 22 4
6 23 -4
6 24 5
6 25 6
6 26 10
6 27 -8
6 28 -6
6 29 10
6 30 -9
6 31 -10
6 32 2
7 8 -13
7 9 15
7 10 -13
7 11 -3
7 12 2
7 13 -7
7 14 -12
7 15 -5
7 16 7
7 17 -14
7 18 -6
7 19 -7
7 20 -5
7 21 -8
7 22 -3
7 23 -13
7 24 8
7 25 3
7 26 15
7 27 -9
7 28 8
7 30 -5
7 31 -1
7 32 -14
8 9 13
8 10 -2
8 12 -15
8 13 -1
8 15 -12
8 16 -14
8 17 -3
8 18 -9
8 19 -6
8 21 -10
8 22 4
8 24 -8
8 25 -3
8 26 -11
8 27 -15
8 28 12
8 29 14
8 31 8
8 32 -12
9 11 7
9 12 10
9 13 -11
9 14 10
9 15 -1
9 16 -2
9 17 -11
9 18 1
9 19 7
9 20 -12
9 21 -6
9 22 -7
9 23 9
9 24 -9
9 25 6
9 26 4
9 27 -7
9 28 14
9 29 3
9 30 12
9 31 -6
9 32 -13
10 12 2
10 13 8
10 15 6
10 16 3
10 17 14
10 18 14
10 19 -3
10 20 -6
10 21 -15
10 22 -13
10 23 -7
10 25 1
10 26 2
10 27 -11
10 28 15
10 29 9
10 30 -3
10 31 -3
10 32 7
11 12 2
11 13 -11
11 14 -13
11 15 -15
11 18 3
11 19 12
11 20 4
11 21 12
11 22 -15
11 23 4
11 24 13
11 25 3
11 26 11
11 28 -4
11 29 9
11 30 12
11 31 8
11 32 12
12 13 -7
12 15 5
12 16 -5
12 17 -15
12 18 12
12 19 3
12 20 5
12 22 -3
12 23 9
12 24 7
12 26 -15
12 27 12
12 29 -2
12 30 3
12 31 -1
12 32 9
13 14 -4
13 15 15
13 16 7
13 18 -13
13 19 3
13 20 5
13 21 5
13 22 -13
13 23 8
13 24 10
13 25 -8
13 26 10
13 27 -10
13 28 -7
13 29 -1
13 30 -1
13 31 -10
13 32 7
14 15 -13
14 16 -14
14 17 -9
14 18 14
14 19 5
14 20 -14
14 21 -8
14 22 -12
14 23 4
14 24 -8
14 26 -1
14 27 5
14 28 7
14 29 -5
14 30 -10
14 31 -1
14 32 -10
15 16 -6
15 17 -10
15 19 15
15 20 12
15 21 -6
15 22 15
15 23 12
15 24 -12
15 25 -13
15 26 -1
15 27 4
15 28 7
15 29 -9
15 30 -12
15 31 3
15 32 12
16 17 4
16 18 -7
16 19 -13
16 20 -3
16 21 -4
16 22 2
16 23 14
16 24 -6
16 25 4
16 26 10
16 27 -9
16 29 15
16 30 -3
16 31 -12
16 32 13
17 18 14
17 19 2
17 21 -5
17 22 13
17 23 -11
17 24 -11
17 26 9
17 27 1
17 28 -5
17 29 -6
17 30 -15
17 31 -9
17 32 6
