48 564
1 7 -1
1 8 -2
1 10 -9
1 12 9
1 13 11
1 14 10
1 15 -6
1 17 2
1 18 14
1 19 -14
1 22 8
1 23 -9
1 24 -8
1 25 6
1 27 -14
1 28 -3
1 29 11
1 30 11
1 31 -4
1 33 14
1 34 9
1 37 7
1 38 3
1 39 -14
1 40 7
1 41 2
1 42 -9
1 44 -1
1 47 13
1 48 -12
2 3 -3
2 6 -4
2 8 8
2 10 -13
2 14 12
2 16 -3
2 17 -2
2 18 14
2 19 2
2 20 -14
2 21 5
2 22 13
2 23 -14
2 24 3
2 27 7
2 32 8
2 33 -12
2 35 13
2 40 5
2 42 6
2 44 6
3 4 9
3 12 8
3 13 1
3 14 12
3 17 8
3 20 3
3 21 13
3 23 3
3 25 9
3 32 2
3 33 4
3 39 6
3 40 -2
3 44 -4
3 46 5
3 47 7
4 11 -13
4 13 -15
4 18 2
4 19 -3
4 20 -5
4 24 10
4 25 -3
4 30 8
4 39 -3
4 40 -7
4 42 13
4 43 7
4 44 -8
4 46 14
4 47 -7
5 7 12
5 9 11
5 10 14
5 12 8
5 13 14
5 15 6
5 16 1
5 18 8
5 20 4
5 21 -5
5 22 2
5 23 -8
5 26 -12
5 27 3
5 29 -2
5 31 2
5 32 1
5 34 8
5 35 13
5 39 -13
5 40 15
5 41 -3
5 43 -5
5 45 -2
6 7 6
6 9 -8
6 10 2
6 11 -10
6 12 -13
6 13 6
6 14 -7
6 15 -2
6 16 -6
6 17 11
6 18 -12
6 19 -4
6 20 15
6 21 -1
6 24 7
6 25 9
6 27 15
6 30 12
6 31 7
6 32 -14
6 33 13
6 34 3
6 37 -11
6 38 2
6 39 -11
6 40 4
6 41 -1
6 42 13
6 45 -5
6 47 -14
7 9 11
7 10 -9
7 11 8
7 13 -2
7 16 -12
7 17 -14
7 18 7
7 25 -6
7 27 2
7 29 -1
7 30 -2
7 33 6
7 35 4
7 36 7
7 38 -6
7 39 -11
7 40 -15
7 42 2
7 44 -1
7 45 -6
8 12 -8
8 13 13
8 15 -3
8 17 2
8 19 10
8 24 5
8 26 -8
8 27 10
8 29 -3
8 30 -8
8 33 15
8 35 4
8 39 4
8 40 12
8 41 15
8 43 15
8 45 3
8 48 7
9 10 -9
9 17 15
9 19 -1
9 20 -1
9 22 2
9 24 -9
9 25 5
9 26 -1
9 28 6
9 30 7
9 33 10
9 37 6
9 39 -4
9 44 1
9 46 -13
9 47 -10
10 15 1
10 16 -12
10 18 12
10 19 14
10 20 -4
10 24 3
10 25 -14
10 27 2
10 28 9
10 29 -14
10 31 5
10 32 4
10 33 -7
10 34 -9
10 35 8
10 36 5
10 37 -10
10 38 -6
10 39 -10
10 40 -1
10 41 -13
10 44 -7
10 45 5
10 47 -2
11 12 15
11 13 8
11 15 12
11 17 9
11 19 6
11 21 9
11 23 12
11 26 3
11 30 6
11 34 -2
11 37 -8
11 39 10
11 40 -2
11 41 14
11 42 1
11 43 5
11 46 1
11 47 -8
11 48 2
12 16 -6
12 18 -8
12 19 -8
12 20 -7
12 22 -11
12 23 -13
12 24 5
12 27 -12
12 28 -7
12 29 15
12 33 -3
12 34 7
12 35 -3
12 36 4
12 38 11
12 39 -8
12 41 15
12 44 -7
12 48 -8
13 15 -10
13 18 -2
13 20 -10
13 21 12
13 23 5
13 26 6
13 27 8
13 29 -5
13 30 -15
13 35 6
13 36 13
13 44 14
13 46 -9
14 15 8
14 17 8
14 18 5
14 19 5
14 20 10
14 21 4
14 22 1
14 26 -11
14 29 -12
14 31 -4
14 32 7
14 33 9
14 34 1
14 35 -7
14 36 5
14 37 -4
14 39 4
14 40 -1
14 41 11
14 42 13
14 44 2
14 47 8
14 48 1
15 18 -1
15 19 -6
15 25 12
15 26 3
15 27 -15
15 35 -2
15 36 4
15 38 -9
15 39 11
15 40 11
15 41 4
15 43 -4
15 44 6
15 47 13
15 48 -7
16 17 1
16 20 -8
16 29 -5
16 30 9
16 31 9
16 32 1
16 36 4
16 37 7
16 39 11
16 40 -13
16 41 -7
16 46 15
16 48 4
17 21 -6
17 25 -3
17 29 9
17 30 -12
17 31 8
17 32 4
17 35 -9
17 37 -6
17 38 -9
17 39 -15
17 48 9
18 20 -11
18 23 -13
18 24 8
18 27 -11
18 28 -11
18 29 9
18 31 5
18 33 5
18 34 14
18 35 1
18 37 -4
18 38 -12
18 40 2
18 42 4
18 43 4
18 44 6
18 46 12
18 47 -10
19 21 6
19 24 2
19 27 -5
19 28 -12
19 29 -10
19 30 1
19 31 8
19 32 -3
19 34 9
19 35 -9
19 36 -6
19 37 -15
19 38 -6
19 43 9
19 46 -10
19 47 -6
19 48 15
20 26 3
20 27 6
20 28 5
20 29 -2
20 30 10
20 33 14
20 37 6
20 38 12
20 42 -8
20 46 -2
20 47 -7
21 24 3
21 27 7
21 28 13
21 29 -15
21 30 -10
21 31 -4
21 32 6
21 33 4
21 34 1
21 37 -13
21 38 -6
21 40 -11
21 41 2
21 46 1
22 24 -9
22 30 -9
22 31 1
22 35 4
22 37 4
22 38 15
22 39 9
22 43 -9
22 44 -15
22 45 5
22 46 -8
22 47 9
23 26 -4
23 27 5
23 28 9
23 30 15
23 31 2
23 32 -7
23 33 -15
23 34 -7
23 36 6
23 37 10
23 39 -6
23 40 10
23 41 13
23 44 8
23 47 8
23 48 9
24 25 6
24 26 15
24 28 6
24 30 -6
24 31 2
24 34 -9
24 35 5
24 36 5
24 37 -15
24 38 -11
24 40 -12
24 41 12
24 42 -3
24 43 14
24 44 -11
24 45 5
24 46 -12
25 28 14
25 30 -8
25 33 14
25 36 -8
25 37 -6
25 38 6
25 39 3
25 40 -4
25 41 -1
25 42 15
25 45 3
25 48 11
26 29 14
26 31 10
26 34 5
26 36 1
26 39 -3
26 40 4
26 42 12
26 44 12
26 46 11
26 47 9
27 28 -11
27 31 -12
27 32 15
27 33 8
27 35 11
27 37 6
27 40 -2
27 41 -6
27 42 14
27 43 -10
27 44 -14
27 45 13
28 29 2
28 30 15
28 31 14
28 32 -5
28 33 -9
28 34 -11
28 35 5
28 44 -4
28 46 8
29 30 -1
29 32 5
29 35 6
29 38 -2
29 39 -13
29 45 8
29 46 -12
29 48 15
30 31 2
30 32 12
30 33 4
30 34 15
30 35 -14
30 38 13
30 39 -11
30 45 -6
30 46 13
30 47 -6
31 32 -3
31 34 -15
31 35 -6
31 39 -8
31 41 15
31 42 13
31 46 14
31 47 -3
32 34 -4
32 35 -8
32 39 2
32 40 -6
32 42 -13
32 43 10
32 44 -2
32 45 -15
32 46 15
33 35 -15
33 37 13
33 41 -6
33 46 13
33 48 11
34 35 -1
34 39 -15
34 43 1
34 48 15
35 38 -9
35 39 12
35 42 10
35 43 -8
35 44 -12
35 47 2
36 37 -3
36 38 9
36 41 -13
36 42 -13
36 43 -3
36 44 4
36 45 -13
36 47 13
36 48 5
37 39 8
37 41 -7
37 44 13
37 45 -6
37 46 -6
38 43 -13
38 45 -1
38 47 4
38 48 12
39 41 15
39 48 8
40 41 -9
40 43 13
40 45 -1
40 47 -14
40 48 -3
41 42 -9
41 43 15
41 48 14
42 43 -13
42 48 7
43 45 -3
43 47 12
43 48 -1
44 47 -2
45 46 4
45 47 7
45 48 -15
46 47 14
47 48 -13
