32 347
1 2 5
1 3 9
1 4 8
1 5 15
1 7 -6
1 8 -15
1 11 -3
1 12 -13
1 14 4
1 15 12
1 16 6
1 17 4
1 18 -13
1 19 -7
1 22 -1
1 24 5
1 25 9
1 26 -14
1 27 4
1 28 14
1 29 -10
1 30 3
1 31 -5
1 32 12
2 3 -9
2 4 -12
2 5 10
2 6 -4
2 7 11
2 9 -7
2 10 -8
2 11 -7
2 12 -14
2 13 4
2 15 -3
2 16 -11
2 17 -4
2 19 -9
2 20 -4
2 22 10
2 24 -4
2 25 -4
2 26 2
2 27 -1
2 30 -15
2 32 -11
3 4 8
3 5 -3
3 6 -3
3 7 8
3 8 -4
3 9 3
3 10 8
3 12 -2
3 13 13
3 14 5
3 18 -13
3 19 -11
3 22 -9
3 24 8
3 25 1
3 26 -10
3 27 -14
3 30 -1
3 31 2
3 32 5
4 5 -14
4 6 -6
4 7 -14
4 8 1
4 9 -2
4 10 3
4 11 7
4 15 6
4 16 4
4 21 1
4 22 -13
4 23 -4
4 24 14
4 25 -9
4 26 10
4 29 -8
4 30 -9
4 32 -1
5 6 6
5 8 -11
5 9 -2
5 10 -12
5 11 -11
5 14 -7
5 15 6
5 16 -12
5 18 -3
5 19 3
5 20 7
5 21 -7
5 22 1
5 23 15
5 24 -1
5 25 8
5 26 -9
5 27 -11
5 28 -8
5 29 11
5 32 -15
6 8 -3
6 9 8
6 11 -8
6 13 -8
6 15 14
6 16 -14
6 17 -9
6 18 12
6 19 -2
6 20 14
6 22 -12
6 23 -13
6 25 13
6 27 -13
6 29 -13
6 30 -14
6 31 6
7 10 11
7 11 10
7 13 -6
7 14 12
7 17 10
7 18 9
7 19 -1
7 21 7
7 22 14
7 24 -6
7 25 10
7 26 6
7 28 14
7 30 -3
7 31 15
7 32 10
8 9 -4
8 11 4
8 12 -2
8 13 11
8 14 13
8 16 12
8 18 2
8 19 5
8 20 14
8 21 -6
8 22 13
8 23 4
8 24 -5
8 25 -10
8 26 5
8 27 -11
8 28 -4
8 30 12
8 31 -2
9 12 -11
9 14 -5
9 15 12
9 16 -15
9 22 7
9 23 -11
9 24 -2
9 25 15
9 26 9
9 27 6
9 28 -11
9 30 -9
9 31 -11
10 11 6
10 12 7
10 16 -8
10 17 -4
10 19 8
10 21 11
10 22 1
10 24 -13
10 25 10
10 26 -3
10 28 -1
10 29 -14
10 31 -9
10 32 13
11 14 12
11 15 5
11 17 12
11 18 -1
11 19 9
11 21 -8
11 26 -11
11 27 13
11 29 6
11 30 10
11 31 15
12 15 5
12 17 -10
12 20 10
12 21 11
12 22 2
12 23 7
12 24 -12
12 26 1
12 28 -2
12 30 4
12 31 5
12 32 9
13 14 -1
13 15 -7
13 16 9
13 22 -13
13 24 -13
13 25 4
13 26 6
13 27 -14
13 29 8
13 30 9
13 31 -8
13 32 7
14 16 15
14 18 11
14 19 -6
14 22 -4
14 23 1
14 24 4
14 25 -1
14 26 13
14 29 -9
14 30 -12
14 31 13
14 32 -3
15 16 11
15 18 -10
15 19 10
15 21 7
15 22 -2
15 23 -9
15 24 8
15 25 -15
15 26 -14
15 27 10
15 28 6
15 29 -13
15 30 3
15 31 14
15 32 -6
16 17 -7
16 18 -4
16 19 -13
16 21 5
16 22 2
16 23 2
16 24 1
16 26 -14
16 30 -6
16 31 14
16 32 -1
17 18 7
17 19 -12
17 20 -12
17 22 15
17 27 -13
17 28 -7
17 29 9
17 30 -11
17 31 13
17 32 -9
18 19 -2
18 20 -13
18 21 -3
18 22 -9
18 23 7
18 24 -10
18 27 -13
18 28 -14
18 29 6
18 31 -8
18 32 -11
19 20 -8
19 21 4
19 22 1
19 25 -9
19 26 -13
19 27 2
19 28 13
19 29 4
19 31 -12
19 32 -8
20 24 3
20 25 14
20 26 6
20 27 3
20 28 9
20 29 3
20 30 6
20 31 9
20 32 6
21 22 -10
21 25 5
21 26 -14
21 27 6
21 28 15
21 29 -8
21 30 -14
21 31 8
22 23 -11
22 24 2
22 25 8
22 26 6
22 27 -4
22 28 2
22 29 2
22 30 11
22 31 -10
23 24 14
23 25 -6
23 26 -12
23 27 -2
23 28 -10
23 29 15
23 30 -2
23 32 4
24 27 11
24 28 1
24 29 13
24 30 -9
24 32 2
25 27 13
25 29 7
25 30 12
25 31 -1
25 32 -13
26 27 -6
26 28 -11
26 29 -10
26 32 5
27 29 6
27 30 -7
27 32 4
28 29 1
28 31 7
29 30 6
29 31 -8
29 32 -7
30 31 -14
30 32 -2
31 32 4
