64 604
1 3 -7
1 7 -14
1 9 -3
1 13 9
1 14 -3
1 16 -10
1 19 -14
1 25 7
1 27 -7
1 32 14
1 40 -12
1 52 -10
1 54 3
1 60 10
2 3 2
2 7 6
2 15 -1
2 20 -7
2 22 11
2 28 -10
2 30 6
2 34 -10
2 35 -3
2 38 3
2 40 -3
2 45 -8
2 53 -11
2 55 9
2 59 -4
2 63 -15
3 4 -15
3 12 -14
3 13 -14
3 14 2
3 15 6
3 22 11
3 26 5
3 28 10
3 33 -13
3 39 7
3 40 -12
3 41 -11
3 44 -5
3 45 -3
3 53 -5
3 58 9
3 62 3
4 10 7
4 11 6
4 12 8
4 16 -4
4 18 -1
4 22 14
4 25 -13
4 33 -9
4 34 -14
4 39 13
4 42 5
4 45 -11
4 47 -8
4 48 -7
4 51 -4
4 52 -8
4 53 6
4 54 -12
4 55 -7
4 57 -13
4 60 8
4 61 -15
4 63 -10
5 8 10
5 15 15
5 16 13
5 17 8
5 18 -7
5 23 -11
5 29 5
5 34 1
5 35 13
5 37 8
5 38 -9
5 40 5
5 53 4
5 56 -15
5 60 -5
6 11 -15
6 19 4
6 28 -1
6 29 4
6 34 -9
6 43 -8
6 45 -8
6 48 14
6 50 -5
6 51 9
6 55 -14
6 56 5
6 57 -1
6 58 11
6 60 14
6 64 9
7 8 5
7 21 1
7 22 12
7 29 6
7 30 11
7 37 1
7 38 2
7 39 9
7 42 15
7 44 -5
7 45 3
7 48 7
7 50 -3
7 64 5
8 11 -9
8 18 4
8 25 14
8 26 -8
8 32 1
8 34 6
8 35 10
8 41 7
8 42 11
8 57 -11
8 59 2
9 11 10
9 13 6
9 22 -2
9 27 10
9 32 8
9 38 -6
9 52 6
9 57 -11
9 58 2
9 59 15
9 63 -11
10 21 -9
10 27 1
10 28 4
10 29 -2
10 30 -12
10 36 -5
10 37 -2
10 41 15
10 43 11
10 54 4
10 57 10
10 58 8
10 63 -5
11 16 -9
11 18 -13
11 19 15
11 24 6
11 29 8
11 30 9
11 31 -2
11 33 14
11 34 2
11 44 10
11 47 8
11 52 15
11 55 6
11 58 12
11 59 -5
11 60 8
11 63 -9
12 21 13
12 23 15
12 24 -8
12 25 -7
12 28 -9
12 30 -7
12 31 8
12 33 10
12 34 5
12 36 11
12 39 -6
12 42 3
12 44 7
12 50 8
12 54 14
13 15 7
13 17 -15
13 22 6
13 25 -9
13 26 8
13 27 10
13 30 6
13 32 13
13 33 -3
13 34 -6
13 35 5
13 36 -7
13 40 -4
13 43 9
13 44 -6
13 51 -10
13 53 -11
13 54 -2
13 56 4
14 17 -9
14 21 11
14 22 10
14 24 6
14 29 9
14 33 -3
14 36 -15
14 37 -12
14 39 -9
14 44 5
14 46 -15
14 49 2
14 50 -4
14 55 -6
14 59 1
14 61 -1
14 64 -12
15 19 13
15 22 9
15 26 4
15 27 14
15 28 -2
15 29 4
15 32 -14
15 34 -12
15 36 7
15 39 -8
15 41 -11
15 42 -3
15 45 13
15 46 4
15 50 -10
15 59 -8
15 64 12
16 20 -7
16 21 -15
16 24 5
16 25 12
16 26 13
16 28 -1
16 32 -12
16 37 4
16 42 -1
16 49 12
16 53 6
16 57 -8
16 58 2
16 59 12
16 60 11
16 61 -12
17 18 -12
17 22 4
17 26 -7
17 29 10
17 32 15
17 36 -10
17 38 -6
17 40 -4
17 43 15
17 45 -12
17 47 7
17 49 4
17 53 -8
17 56 8
17 61 -5
17 63 -5
17 64 12
18 24 -4
18 25 15
18 26 -7
18 27 -11
18 30 7
18 33 5
18 34 -4
18 39 -5
18 41 2
18 42 4
18 50 9
18 57 -15
18 58 -3
18 59 10
18 60 -8
19 21 -14
19 23 2
19 26 1
19 28 -6
19 29 10
19 30 12
19 31 -4
19 32 -7
19 34 -12
19 35 -6
19 41 -11
19 44 -2
19 47 8
19 48 10
19 50 5
19 52 -11
19 56 -7
19 57 9
19 59 -7
19 60 9
19 62 -6
19 64 13
20 23 7
20 26 -14
20 27 12
20 41 15
20 53 -14
20 54 -2
20 55 11
20 57 -3
20 60 15
20 61 -3
20 62 4
21 22 9
21 27 12
21 29 2
21 32 -7
21 34 5
21 36 14
21 39 -12
21 44 9
21 45 13
21 49 -1
21 56 -14
21 59 1
21 61 3
22 29 -7
22 30 -7
22 33 -8
22 41 8
22 45 10
22 46 -2
22 47 -14
22 48 7
22 51 -1
22 54 5
22 57 3
22 58 9
22 60 -12
