64 1814
1 2 -15
1 3 -8
1 4 3
1 5 -11
1 6 -7
1 7 6
1 8 6
1 9 -7
1 10 1
1 11 -11
1 12 -2
1 13 13
1 14 -11
1 15 -9
1 17 -14
1 18 -6
1 19 -1
1 20 -13
1 21 -8
1 22 -7
1 23 6
1 24 -15
1 25 14
1 26 -14
1 27 4
1 28 -5
1 29 -9
1 30 14
1 31 5
1 32 2
1 33 6
1 34 -5
1 35 14
1 36 -11
1 37 4
1 38 -6
1 39 1
1 40 -8
1 41 -4
1 42 6
1 43 9
1 44 -3
1 45 -6
1 46 -9
1 47 -1
1 48 2
1 49 11
1 50 9
1 51 2
1 52 14
1 53 11
1 54 12
1 55 9
1 56 5
1 57 -14
1 58 1
1 59 -14
1 60 -1
1 61 -12
1 62 -15
1 63 -9
2 3 14
2 4 2
2 5 -4
2 6 9
2 7 -9
2 8 3
2 9 -7
2 10 -10
2 11 -9
2 12 -4
2 13 -9
2 14 -10
2 15 2
2 17 -4
2 19 -14
2 20 -11
2 21 -14
2 22 14
2 23 13
2 24 9
2 25 -5
2 26 -1
2 27 -12
2 28 -11
2 29 -2
2 30 -15
2 31 -7
2 32 -6
2 33 2
2 34 -10
2 35 14
2 38 8
2 39 -7
2 40 -13
2 41 8
2 42 6
2 43 15
2 44 -4
2 45 4
2 46 15
2 48 -4
2 49 -10
2 50 -6
2 51 -5
2 52 10
2 53 -14
2 54 1
2 55 -3
2 57 12
2 58 -10
2 59 1
2 60 -15
2 61 14
2 62 12
2 63 6
2 64 -5
3 4 -4
3 5 5
3 6 -5
3 7 8
3 8 -4
3 9 10
3 11 9
3 12 -7
3 13 -9
3 14 -12
3 15 10
3 16 10
3 17 -11
3 18 -9
3 19 -10
3 20 -5
3 21 1
3 22 -10
3 23 -4
3 24 5
3 26 1
3 27 -2
3 28 -10
3 29 7
3 30 9
3 31 14
3 32 -7
3 34 4
3 35 -6
3 36 10
3 37 2
3 38 -9
3 39 10
3 40 12
3 41 4
3 42 12
3 43 -10
3 44 5
3 45 -2
3 46 -7
3 47 -9
3 48 -10
3 49 -13
3 50 8
3 51 -12
3 52 6
3 53 12
3 54 -9
3 55 -7
3 56 -7
3 57 6
3 58 -12
3 59 14
3 60 7
3 61 -5
3 62 4
3 63 10
4 5 -3
4 6 10
4 7 -6
4 8 -8
4 9 -1
4 10 15
4 11 -12
4 12 8
4 13 2
4 14 -2
4 16 13
4 17 7
4 18 4
4 19 9
4 20 5
4 21 -14
4 22 15
4 23 -11
4 24 4
4 26 -5
4 27 12
4 28 -9
4 29 13
4 30 -12
4 31 7
4 32 -7
4 33 -7
4 34 -11
4 35 -4
4 36 -11
4 37 1
4 38 -4
4 39 -14
4 40 14
4 41 6
4 42 -13
4 43 2
4 44 13
4 47 12
4 48 4
4 49 1
4 50 4
4 51 11
4 52 -14
4 53 12
4 55 -9
4 56 9
4 58 15
4 59 -11
4 60 4
4 61 11
4 62 6
4 63 9
4 64 15
5 6 12
5 7 -12
5 8 15
5 9 5
5 11 14
5 12 -12
5 14 -10
5 15 -7
5 16 8
5 17 7
5 18 -15
5 21 2
5 22 14
5 24 10
5 26 -15
5 27 -10
5 28 -2
5 29 15
5 30 2
5 31 12
5 32 13
5 33 -3
5 34 8
5 35 -2
5 38 7
5 39 -15
5 40 1
5 41 14
5 42 -12
5 43 -9
5 45 -9
5 46 3
5 47 -12
5 48 -10
5 49 11
5 50 -4
5 51 7
5 52 -10
5 53 -3
5 54 -11
5 55 -2
5 56 3
5 57 -12
5 58 14
5 59 -8
5 60 10
5 61 -1
5 62 -10
5 63 -6
5 64 -13
6 7 14
6 8 13
6 9 -9
6 10 4
6 11 -4
6 12 -8
6 13 14
6 14 -14
6 15 14
6 16 10
6 17 11
6 18 -6
6 19 4
6 20 -3
6 22 12
6 24 -13
6 25 11
6 26 -14
6 27 12
6 29 4
6 30 6
6 31 -4
6 32 -8
6 33 -1
6 34 -1
6 36 -6
6 37 11
6 38 6
6 39 6
6 40 -5
6 41 -11
6 42 -7
6 43 -2
6 44 2
6 45 13
6 47 -5
6 48 -7
6 49 -7
6 50 -5
6 51 10
6 52 11
6 53 -7
6 54 7
6 55 -3
6 56 -8
6 57 -14
6 58 15
6 59 -15
6 60 4
6 62 11
6 63 6
6 64 14
7 8 13
7 9 -10
7 10 -2
7 11 -8
7 12 12
7 13 4
7 14 7
7 15 4
7 16 -11
7 17 4
7 18 -11
7 19 -3
7 20 10
7 21 -4
7 22 10
7 23 4
7 25 -8
7 26 2
7 27 -4
7 28 -12
7 29 6
7 30 -2
7 31 -13
7 32 2
7 33 7
7 34 -2
7 35 -1
7 36 -10
7 37 3
7 38 -9
7 39 4
7 40 7
7 41 -11
7 42 8
7 43 9
7 44 10
7 45 -2
7 46 1
7 47 -15
7 49 7
7 50 7
7 51 7
7 52 8
7 53 -2
7 54 7
7 55 -13
7 56 14
7 57 6
7 58 5
7 59 -15
7 60 7
7 61 12
7 62 -2
7 63 -9
7 64 8
8 9 11
8 10 11
8 11 -7
8 12 2
8 14 -5
8 15 -14
8 16 11
8 17 -5
8 18 2
8 19 15
8 20 -14
8 21 -14
8 22 10
8 23 -3
8 24 -11
8 25 12
8 28 -13
8 29 -12
8 30 -7
8 31 8
8 32 -7
8 33 5
8 34 11
8 36 3
8 37 8
8 38 -2
8 39 -4
8 40 14
8 41 4
8 42 -6
8 43 -3
8 44 13
8 45 -11
8 46 13
8 47 -8
8 48 1
8 49 3
8 50 -6
8 51 4
8 52 -14
8 53 -6
8 54 -1
8 55 3
8 56 9
8 57 -8
8 58 -1
8 59 -1
8 60 -3
8 61 15
8 62 -6
8 63 -12
8 64 -13
9 11 3
9 12 -2
9 13 -2
9 14 -2
9 15 5
9 16 -3
9 17 -5
9 18 -13
9 19 8
9 20 1
9 21 -9
9 22 -14
9 23 9
9 24 -2
9 25 -3
9 26 -7
9 27 1
9 28 -3
9 29 -14
9 30 -11
9 31 6
9 34 -15
9 37 4
9 38 9
9 39 -5
9 40 14
9 41 14
9 42 6
9 43 3
9 44 14
9 45 7
9 46 4
9 47 -14
9 48 -6
9 49 8
9 50 -15
9 51 -6
9 52 12
9 53 -13
9 54 4
9 55 -3
9 57 14
9 58 9
9 59 -14
9 60 -1
9 61 5
9 62 3
9 63 -6
9 64 -8
10 11 15
10 12 3
10 13 -7
10 14 10
10 15 -4
10 17 -14
10 19 10
10 20 -11
10 22 12
10 23 12
10 24 9
10 25 7
10 26 -5
10 27 1
10 28 -11
10 29 -1
10 30 14
10 31 -2
10 32 -3
10 33 9
10 34 11
10 35 14
10 36 9
10 37 5
10 39 2
10 40 11
10 41 13
10 42 -11
10 43 -8
10 44 2
10 45 -8
10 47 10
10 48 4
10 49 12
10 50 -15
10 52 -13
10 53 6
10 54 13
10 55 5
10 56 7
10 57 8
10 59 11
10 60 12
10 61 5
10 62 -9
10 63 11
10 64 -3
11 12 -2
11 14 -7
11 15 9
11 16 -11
11 18 8
11 19 -9
11 20 -6
11 22 15
11 23 -3
11 25 -13
11 26 9
11 27 -13
11 28 7
11 29 6
11 30 -3
11 32 -9
11 33 -11
11 34 -7
11 36 5
11 37 10
11 38 12
11 39 -10
11 40 10
11 41 13
11 42 11
11 43 11
11 44 -15
11 45 13
11 46 -9
11 47 -5
11 49 2
11 50 -8
11 51 -4
11 52 15
11 53 -15
11 54 4
11 55 -5
11 57 5
11 58 -9
11 59 -12
11 60 -1
11 61 -2
11 62 12
11 63 -15
12 14 -5
12 15 15
12 16 13
12 17 15
12 18 2
12 19 -5
12 20 -3
12 21 11
12 22 11
12 23 -8
12 24 7
12 25 11
12 26 4
12 27 11
12 28 -12
12 29 -4
12 30 2
12 32 4
12 33 -9
12 34 12
12 35 -15
12 36 13
12 37 12
12 38 -14
12 39 4
12 40 10
12 41 15
12 42 9
12 43 7
12 44 -4
12 45 -15
12 46 9
12 47 14
12 48 5
12 49 14
12 50 7
12 51 -7
12 52 -1
12 53 -5
12 54 -12
12 55 9
12 56 -6
12 57 -3
12 58 -7
12 60 -6
12 61 8
12 62 9
12 64 14
13 14 -15
13 15 13
13 16 8
13 17 11
13 18 -7
13 19 9
13 20 7
13 21 -13
13 22 -5
13 23 -14
13 24 -4
13 25 7
13 26 -13
13 27 14
13 28 12
13 29 15
13 31 -11
13 32 5
13 33 -9
13 34 11
13 35 -10
13 36 7
13 38 10
13 39 -7
13 41 -6
13 42 -8
13 43 -6
13 44 12
13 45 -10
13 47 10
13 48 -8
13 49 -3
13 50 -12
13 51 -13
13 52 -12
13 53 -6
13 54 -7
13 55 -10
13 56 -4
13 57 5
13 58 -2
13 59 11
13 60 12
13 61 7
13 62 -8
13 63 15
13 64 10
14 15 4
14 16 -2
14 17 -14
14 18 -1
14 19 8
14 20 -8
14 21 2
14 22 12
14 23 -4
14 24 13
14 25 3
14 27 3
14 28 -15
14 29 11
14 30 -4
14 31 -7
14 32 15
14 33 -4
14 34 9
14 35 -9
14 37 -3
14 38 -6
14 40 15
14 43 15
14 44 -2
14 46 -9
14 47 -5
14 48 -2
14 49 -3
14 50 3
14 51 -14
14 52 7
14 53 10
14 54 -9
14 55 10
14 56 1
14 57 -12
14 58 10
14 59 -8
14 60 -14
14 61 6
14 62 7
14 63 -6
14 64 -14
15 17 12
15 18 4
15 19 10
15 20 10
15 22 -7
15 24 7
15 25 -1
15 26 -4
15 27 -5
15 28 1
15 29 10
15 31 -10
15 32 -4
15 33 11
15 34 -4
15 35 11
15 36 3
15 37 -15
15 38 -5
15 39 5
15 40 6
15 41 -9
15 42 -14
15 43 5
15 44 6
15 45 -15
15 46 -5
15 47 13
15 48 -7
15 49 15
15 50 2
15 51 -2
15 52 -11
15 53 5
15 54 4
15 55 -13
15 56 -14
15 57 10
15 58 -12
15 59 3
15 60 1
15 61 1
15 62 6
15 63 -7
15 64 2
16 17 -2
16 18 5
16 19 8
16 21 5
16 22 6
16 23 -10
16 24 7
16 25 -4
16 26 -11
16 27 11
16 28 1
16 29 4
16 30 -10
16 31 8
16 32 2
16 33 6
16 34 -15
16 35 -12
16 36 -2
16 37 2
16 38 -8
16 39 3
16 40 15
16 41 4
16 42 -13
16 43 -2
16 44 -12
16 46 -8
16 47 12
16 48 -4
16 49 10
16 50 -11
16 51 -2
16 52 11
16 53 8
16 54 8
16 55 -5
16 56 11
16 57 12
16 58 -9
16 59 -5
16 61 3
16 62 -6
16 63 -1
16 64 -3
17 18 13
17 19 10
17 21 2
17 22 1
17 23 10
17 24 -14
17 25 9
17 26 -12
17 27 8
17 28 12
17 30 -9
17 31 -12
17 33 -7
17 34 10
17 35 10
17 36 -5
17 37 4
17 38 -11
17 39 12
17 40 14
17 41 -13
17 42 -1
17 44 6
17 45 10
17 46 5
17 47 11
17 48 12
17 49 -2
17 50 5
17 51 2
17 52 15
17 53 9
17 55 -12
17 56 3
17 57 -10
17 58 14
17 59 -15
17 60 8
17 61 -4
17 62 7
17 63 -6
17 64 13
18 19 -14
18 20 15
18 21 -7
18 22 -5
18 24 -7
18 25 7
18 27 -13
18 28 4
18 29 -5
18 30 10
18 31 11
18 32 5
18 35 -11
18 36 9
18 37 13
18 38 14
18 39 -5
