48 112
1 4 1
1 11 14
1 26 9
1 38 -8
2 5 11
2 9 6
2 17 15
2 33 -6
2 40 13
2 47 -15
2 48 6
3 11 11
3 18 -10
3 30 7
3 34 14
3 35 -8
3 39 2
3 44 1
3 47 -1
4 5 -15
4 41 9
4 43 6
4 46 13
5 20 3
5 30 4
5 37 7
6 16 -11
6 31 -14
6 42 -14
7 17 2
7 46 -15
8 14 -8
8 19 3
9 16 2
9 22 -13
9 29 -3
9 38 -11
9 45 -11
10 29 -3
10 31 -5
10 34 2
10 41 -4
10 47 5
11 14 8
11 20 -9
11 21 11
11 43 -3
11 48 10
12 16 14
12 32 -2
12 46 -8
13 19 10
13 23 -4
13 35 8
14 23 -9
14 25 -1
14 35 -5
14 42 13
15 28 1
15 47 1
16 20 -8
16 39 -11
16 48 -10
17 35 4
18 20 13
18 30 7
19 29 -11
19 41 8
20 22 5
20 23 8
20 24 -7
20 32 -1
20 40 13
21 24 13
21 26 -8
22 30 9
22 45 -6
23 30 -2
23 36 -13
23 39 -5
23 46 4
24 39 13
25 39 5
25 46 3
25 47 11
26 39 -13
27 31 -4
27 38 -4
27 47 -11
29 30 2
29 43 -13
29 46 -5
31 41 9
31 46 -5
32 35 1
32 36 -15
33 46 14
34 36 10
34 41 -7
35 39 5
36 44 -14
37 43 15
38 39 2
38 45 -15
39 48 12
41 45 4
42 47 -7
43 48 10
44 45 3
44 46 6
44 48 14
45 47 5
