48 338
1 4 -5
1 6 -11
1 9 -7
1 10 2
1 17 -15
1 19 3
1 20 5
1 22 -7
1 25 -11
1 29 14
1 30 -13
1 33 13
1 39 -11
1 42 4
1 47 -15
2 4 4
2 7 6
2 8 11
2 9 8
2 10 15
2 11 14
2 14 13
2 15 -14
2 16 -2
2 19 -15
2 23 10
2 26 -5
2 27 -10
2 28 -14
2 29 -11
2 33 -10
2 40 -11
2 41 -14
2 43 3
2 44 -7
2 47 -13
3 4 2
3 6 13
3 7 -5
3 9 -5
3 10 2
3 15 2
3 17 -10
3 20 -5
3 22 -11
3 24 1
3 31 -4
3 34 -2
3 35 9
3 39 1
3 42 -8
3 45 7
3 48 15
4 10 4
4 20 14
4 22 13
4 24 11
4 27 -12
4 28 12
4 31 -5
4 36 4
4 38 12
4 39 -10
4 41 -1
4 45 -12
5 6 1
5 11 -5
5 12 1
5 15 8
5 19 9
5 21 -6
5 25 -5
5 27 -4
5 29 6
5 38 4
5 39 -13
5 41 14
5 44 -1
6 7 -8
6 10 -11
6 12 -13
6 15 -15
6 20 -5
6 24 -4
6 35 -5
6 46 -7
6 48 2
7 14 -4
7 15 10
7 16 5
7 19 -15
7 22 3
7 24 -8
7 25 12
7 29 3
7 40 12
7 41 1
8 13 9
8 14 -15
8 15 4
8 25 -5
8 28 14
8 37 11
8 39 -9
8 42 -10
8 46 -10
8 48 2
9 11 -10
9 13 -1
9 14 12
9 20 10
9 22 -4
9 29 -14
9 30 15
9 37 -3
9 39 -15
9 41 2
9 45 -9
9 46 -4
9 47 -11
10 12 -7
10 14 -6
10 15 11
10 17 -9
10 19 10
10 22 -5
10 23 -10
10 25 13
10 30 -9
10 37 13
10 42 -10
10 46 -11
10 47 15
11 13 -11
11 14 -10
11 22 -4
11 32 -14
11 35 -4
11 42 -1
11 44 3
11 46 -2
11 47 10
12 14 12
12 22 -6
12 26 -3
12 27 -9
12 35 -6
12 40 -13
12 41 -14
12 44 -5
12 46 4
13 19 -3
13 28 1
13 34 -2
13 37 12
13 44 -4
13 45 -5
13 48 -6
14 15 -1
14 16 -13
14 25 -2
14 28 7
14 34 3
14 36 11
14 37 -8
14 45 3
15 16 -9
15 21 11
15 25 -6
15 26 15
15 31 4
15 32 3
15 36 -4
15 37 -8
15 42 -3
15 45 -5
15 46 5
15 48 -2
16 22 4
16 27 -12
16 28 1
16 29 4
16 30 -1
16 31 15
16 38 7
16 40 -10
16 44 5
16 46 7
16 47 -2
17 20 6
17 24 -10
17 25 -10
17 26 -8
17 28 11
17 31 7
17 36 12
17 39 6
17 40 -6
17 44 -11
17 45 8
17 46 5
17 47 -13
18 21 -13
18 24 -14
18 27 5
18 30 11
18 36 9
18 38 -9
18 43 7
18 46 -11
18 48 15
19 20 6
19 21 10
19 28 6
19 29 -12
19 30 -9
19 31 7
19 33 6
19 34 6
19 38 -12
19 39 4
19 42 11
19 47 -11
20 22 -2
20 24 -4
20 25 -13
20 29 15
20 32 7
20 33 -5
20 35 8
20 41 7
20 43 -2
20 44 -8
20 46 2
21 23 -2
21 24 -7
21 25 3
21 29 6
21 43 -4
22 29 15
22 30 -14
22 31 -15
22 33 -9
22 36 -3
22 38 -4
22 46 13
23 29 -3
23 33 -12
23 34 -12
24 28 -15
24 30 -1
24 31 -15
24 33 4
24 35 10
24 36 1
24 37 15
24 40 -2
24 43 -3
24 48 1
25 28 11
25 41 -10
25 42 1
25 47 6
26 30 -7
26 33 11
26 34 -15
26 36 3
26 40 6
26 42 7
26 45 -5
27 29 -9
27 42 9
27 48 -5
28 30 -8
28 32 8
28 33 13
28 37 15
28 41 3
29 32 3
29 36 -13
29 38 -6
29 40 -14
29 42 -10
30 35 -3
30 36 2
30 41 13
30 46 9
30 47 -15
31 35 2
31 39 -15
31 43 -13
31 44 -3
31 48 -1
32 33 -11
32 40 -15
32 42 10
32 43 -11
32 47 13
32 48 7
33 36 -14
33 40 -7
34 41 2
35 37 4
35 38 13
35 39 11
35 44 -3
35 45 1
36 38 -9
36 39 -5
36 44 7
37 40 -5
37 42 -4
38 40 -3
38 44 -3
38 45 8
38 46 -13
38 48 -12
39 40 15
39 42 -6
40 42 -5
40 44 8
40 47 -2
40 48 -12
41 42 5
41 45 -8
41 46 13
41 47 14
41 48 2
42 45 -14
42 48 14
43 47 15
43 48 -11
44 45 6
44 46 13
44 48 -6
45 46 5
45 47 11
46 48 -13
