16 84
1 2 3
1 3 -1
1 5 12
1 6 -7
1 10 1
1 12 15
1 13 -2
1 16 -8
2 3 -12
2 4 -8
2 5 -6
2 7 15
2 9 -13
2 10 9
2 11 -15
2 12 4
2 13 13
2 16 3
3 4 -10
3 5 -12
3 6 6
3 7 8
3 8 11
3 11 4
3 12 -11
3 15 -9
4 5 -1
4 7 -10
4 8 -8
4 10 -3
4 12 6
4 13 4
4 15 -14
4 16 -7
5 6 -9
5 7 5
5 9 6
5 10 -15
5 11 2
5 12 -5
5 13 14
5 14 -3
5 16 -7
6 7 -7
6 8 13
6 9 -15
6 10 -2
6 11 -1
6 12 13
6 13 7
6 16 -1
7 8 -1
7 9 2
7 10 -10
7 12 -15
7 14 -7
7 15 -9
7 16 14
8 9 10
8 10 5
8 12 2
8 13 -4
8 14 -7
8 15 9
9 10 2
9 11 4
9 12 -2
9 13 1
10 11 -3
10 13 -7
10 14 -14
10 16 -4
11 12 -7
11 14 9
11 15 5
11 16 -12
12 13 12
12 14 7
12 15 -12
13 14 4
13 15 5
13 16 -11
14 15 11
15 16 11
