48 112
1 15 13
1 30 9
1 41 8
2 6 7
2 13 10
2 20 12
2 24 4
2 36 -8
2 44 6
3 12 7
3 13 -2
3 20 8
3 21 -9
3 30 12
3 33 -9
3 34 -13
3 35 14
3 39 14
3 41 -1
4 8 15
4 31 -14
4 40 -12
4 44 -1
5 8 -7
5 23 -3
5 30 11
6 38 9
6 39 15
6 41 11
6 44 -8
7 35 -12
8 20 -3
8 40 -4
8 45 -1
8 47 2
9 25 1
9 26 5
9 33 4
10 19 5
10 26 5
10 32 2
10 33 3
10 44 7
11 13 -10
11 16 -15
11 20 -3
11 27 7
11 28 15
11 36 -11
11 39 -5
11 46 7
12 22 -13
12 23 -13
12 35 -1
12 47 9
13 28 8
13 29 2
14 17 7
14 20 -6
14 23 6
14 39 2
14 44 -3
15 21 -6
15 22 -14
15 39 3
15 43 -13
16 23 -12
17 44 -3
18 19 5
18 37 7
19 39 -9
19 42 -1
20 21 2
20 29 -12
20 38 7
20 44 11
20 45 6
21 28 -1
21 47 -13
22 24 -13
22 25 1
22 39 13
22 48 -13
23 34 8
24 26 -8
24 37 5
25 30 12
25 41 3
25 44 -4
26 29 14
26 32 -15
26 35 5
26 36 -9
27 35 8
29 43 11
29 44 -2
30 35 -1
30 37 11
31 43 8
31 44 2
31 47 10
32 35 -11
32 43 -7
34 36 -4
34 40 8
35 42 13
36 41 13
38 43 -12
40 45 -9
42 43 1
42 46 14
43 47 12
