32 347
1 2 5
1 3 10
1 4 -9
1 6 -9
1 8 7
1 9 -13
1 10 -14
1 11 13
1 12 6
1 14 1
1 15 -11
1 16 -2
1 17 -8
1 18 8
1 19 -6
1 20 -7
1 21 -2
1 23 -6
1 24 3
1 25 -3
1 27 1
1 28 -3
1 29 3
1 30 14
2 3 -5
2 4 -10
2 5 -7
2 6 -14
2 7 -13
2 8 -2
2 9 -7
2 10 -11
2 13 -11
2 15 14
2 16 11
2 17 -12
2 18 5
2 19 -7
2 21 -9
2 24 -10
2 25 5
2 26 -4
2 27 9
2 28 3
2 31 -13
2 32 -1
3 4 12
3 5 -15
3 6 6
3 7 -15
3 13 14
3 14 14
3 15 11
3 16 11
3 20 -7
3 23 -14
3 25 1
3 26 11
3 27 -7
3 29 12
3 30 5
3 31 3
3 32 5
4 5 14
4 6 -8
4 7 -15
4 8 -1
4 9 10
4 12 10
4 13 -1
4 14 -10
4 15 -7
4 16 -3
4 17 -2
4 18 7
4 19 -2
4 20 -15
4 21 4
4 23 -2
4 24 -12
4 27 2
4 28 7
4 29 -1
4 30 4
4 31 -13
4 32 -14
5 7 6
5 8 -9
5 9 -10
5 12 15
5 13 4
5 14 9
5 15 14
5 16 -6
5 17 13
5 18 -7
5 19 -13
5 22 -13
5 23 6
5 24 1
5 25 2
5 26 -3
5 28 -11
5 30 5
5 32 -5
6 7 2
6 9 9
6 11 -13
6 12 5
6 13 11
6 14 -11
6 17 13
6 19 10
6 20 13
6 21 -2
6 22 -10
6 25 -9
6 26 5
6 29 6
6 30 3
6 31 5
7 9 3
7 10 -13
7 11 3
7 14 4
7 15 -10
7 16 -2
7 18 14
7 20 -8
7 21 -12
7 22 -14
7 23 5
7 24 -8
7 25 -15
7 26 -5
7 27 15
7 28 -13
7 29 -14
7 30 4
8 10 -3
8 11 -12
8 13 -9
8 14 -11
8 15 -7
8 16 -5
8 17 9
8 18 -3
8 20 -11
8 21 -6
8 22 -11
8 23 -4
8 24 2
8 25 -7
8 26 10
8 28 9
8 29 -7
8 32 -12
9 11 9
9 13 9
9 14 -3
9 16 11
9 17 12
9 18 -1
9 21 5
9 22 -2
9 23 -3
9 24 -13
9 25 -12
9 28 -13
9 30 -6
9 32 -1
10 11 14
10 13 14
10 17 -15
10 18 -3
10 19 -15
10 20 -10
10 22 14
10 24 11
10 25 5
10 26 -3
10 28 -7
10 29 -15
10 30 14
10 32 7
11 12 3
11 13 4
11 14 7
11 15 3
11 18 -13
11 19 1
11 20 -11
11 22 -10
11 23 14
11 27 9
11 28 2
11 29 -4
11 32 15
12 13 -10
12 14 -6
12 15 -2
12 17 -12
12 20 -6
12 21 -1
12 23 -5
12 24 5
12 25 5
12 27 -14
12 28 6
12 29 3
12 31 15
12 32 13
13 15 7
13 17 -1
13 19 -8
13 20 -2
13 21 15
13 22 11
13 23 -11
13 24 7
13 25 3
13 26 13
13 27 -2
13 28 -13
13 29 13
13 31 -8
13 32 -8
14 16 1
14 17 15
14 18 10
14 20 11
14 21 5
14 22 -8
14 23 8
14 24 13
14 25 2
14 26 3
14 27 14
14 28 -1
14 29 -1
14 30 9
14 32 6
15 16 -4
15 17 1
15 18 -1
15 21 -7
15 23 -8
15 24 -15
15 27 -4
15 28 4
15 29 12
15 30 -3
15 31 -12
16 17 -14
16 18 -9
16 19 -12
16 20 -15
16 21 -14
16 24 -4
16 25 6
16 26 1
16 27 -6
16 28 -4
16 29 15
16 30 -12
16 32 -13
17 18 -5
17 21 13
17 22 -6
17 24 -12
17 25 4
17 26 9
17 27 -12
17 28 3
17 31 6
18 19 4
18 20 -5
18 24 -2
18 25 -7
18 26 13
18 27 -4
18 28 4
18 30 -8
18 31 12
18 32 1
19 20 -13
19 22 3
19 24 2
19 25 -10
19 26 15
19 28 -11
19 30 7
19 31 4
19 32 -9
20 22 -3
20 23 12
20 24 -5
20 25 5
20 26 -3
20 27 -13
20 28 13
20 30 15
20 31 6
20 32 -7
21 22 -8
21 23 -8
21 24 9
21 25 -5
21 26 -6
21 28 2
21 29 -6
21 30 -8
21 32 -14
22 24 7
22 25 10
22 26 2
22 27 3
22 28 11
22 29 1
22 30 6
23 24 -13
23 25 -14
23 26 5
23 27 13
23 28 5
23 29 4
23 31 -4
24 27 9
24 28 7
24 29 -11
24 31 10
25 26 -8
25 28 -9
25 30 -8
25 31 -6
26 30 -12
26 31 11
27 28 -12
28 29 7
28 30 9
28 31 9
29 30 -7
29 31 7
29 32 -1
30 31 -13
30 32 13
31 32 -11
