32 148
1 5 4
1 11 4
1 14 12
1 21 6
1 23 11
1 26 14
1 28 -13
1 29 14
2 3 10
2 11 -9
2 12 -3
2 13 -3
2 14 3
2 15 -4
2 17 -10
2 22 8
2 23 1
2 24 4
2 27 -8
3 9 9
3 11 -10
3 12 -5
3 13 -8
3 17 -8
3 21 6
3 26 -6
3 28 -11
3 31 5
3 32 -14
4 9 8
4 10 14
4 12 8
4 15 -15
4 18 -9
4 19 -12
4 22 9
4 25 8
4 29 12
5 10 13
5 12 -8
5 14 -6
5 16 -13
5 17 3
5 19 2
5 21 -12
6 11 2
6 12 6
6 15 -11
6 17 -13
6 18 10
6 29 12
6 32 -9
7 8 -4
7 9 -13
7 11 13
7 16 3
7 17 -9
7 18 9
7 21 4
7 22 -11
7 29 15
7 32 7
8 11 -3
8 12 -5
8 13 -12
8 19 -11
8 22 15
8 23 -14
8 26 -13
8 31 -3
9 10 5
9 17 -2
9 18 8
9 19 6
9 27 -10
9 32 -4
10 16 5
10 17 13
10 18 -2
10 19 -6
10 28 -7
11 13 4
11 17 9
11 19 -12
11 24 3
11 25 -1
11 28 9
12 22 -7
12 29 7
13 14 -10
13 16 -13
13 17 11
13 18 -14
13 19 13
13 20 -15
13 28 -9
14 20 6
15 22 7
15 28 -5
15 29 -5
16 20 -10
16 21 -7
16 22 4
16 23 -12
16 27 -11
16 28 4
16 30 -14
17 18 -8
17 19 -12
17 22 -1
17 23 -5
17 25 -13
17 26 -10
17 28 -8
17 29 -2
17 31 7
17 32 -9
18 23 8
18 25 -13
18 28 -14
19 27 5
19 31 -6
20 25 -13
20 26 -5
20 27 5
20 31 -12
21 24 13
21 28 7
21 31 -13
21 32 11
22 23 2
22 25 11
22 26 15
22 27 -1
23 25 -5
23 26 -8
23 28 -8
23 29 -8
23 30 5
23 31 11
24 25 -15
24 30 7
25 26 -13
25 28 -6
26 31 -3
27 29 -8
28 29 -12
28 30 -1
