32 446
1 2 -11
1 3 -5
1 4 12
1 5 7
1 6 12
1 7 -11
1 8 -14
1 11 6
1 13 -12
1 14 -2
1 15 -9
1 16 7
1 17 3
1 18 4
1 19 -15
1 20 2
1 21 5
1 22 11
1 23 12
1 24 -4
1 25 -3
1 26 -14
1 27 9
1 28 -4
1 29 -4
1 30 -3
1 31 -11
1 32 2
2 3 -14
2 6 -4
2 7 12
2 8 5
2 9 5
2 10 14
2 11 -2
2 12 8
2 13 3
2 14 1
2 15 -10
2 16 6
2 17 12
2 18 -7
2 20 -2
2 21 -3
2 22 5
2 23 10
2 24 12
2 25 10
2 26 4
2 27 5
2 28 4
2 29 13
2 30 14
2 31 7
2 32 6
3 4 2
3 5 -7
3 6 -1
3 7 13
3 8 -2
3 9 -4
3 10 9
3 11 6
3 12 -9
3 13 7
3 14 4
3 15 -12
3 16 3
3 17 -12
3 18 15
3 19 -1
3 20 -3
3 21 7
3 22 1
3 23 -14
3 25 2
3 26 4
3 27 3
3 28 5
3 29 12
3 30 -15
3 31 -5
3 32 -12
4 5 7
4 6 3
4 7 -11
4 9 2
4 11 -1
4 12 -5
4 13 3
4 14 15
4 15 14
4 16 -15
4 17 10
4 18 13
4 19 -13
4 20 1
4 21 15
4 22 9
4 23 12
4 24 -2
4 25 -14
4 26 -15
4 27 -12
4 28 -15
4 29 5
4 30 6
4 31 -12
4 32 11
5 6 12
5 7 12
5 8 -4
5 10 -12
5 11 -1
5 12 14
5 13 -1
5 15 -2
5 16 -9
5 17 4
5 19 -8
5 20 -15
5 21 6
5 23 10
5 24 14
5 26 14
5 27 -14
5 28 12
5 29 -7
5 31 11
5 32 -12
6 7 -10
6 8 12
6 9 -9
6 10 -1
6 11 8
6 12 13
6 14 10
6 15 -9
6 16 11
6 17 -2
6 18 4
6 19 -6
6 20 4
6 21 -13
6 22 14
6 23 11
6 25 14
6 26 -11
6 27 -1
6 28 8
6 29 12
6 30 4
6 31 1
6 32 -3
7 8 -15
7 9 -6
7 10 6
7 11 -4
7 12 15
7 13 2
7 15 4
7 16 9
7 17 12
7 18 5
7 19 13
7 20 -15
7 22 -3
7 23 -12
7 24 -3
7 25 -1
7 26 -12
7 27 -5
7 28 -2
7 29 -6
7 30 6
7 32 -6
8 9 8
8 10 8
8 11 -15
8 12 -4
8 13 4
8 14 4
8 15 2
8 16 8
8 17 -5
8 18 -12
8 19 -3
8 20 6
8 21 -6
8 22 -11
8 23 5
8 24 5
8 26 7
8 27 5
8 28 -6
8 29 11
8 30 5
8 31 9
8 32 -15
9 10 11
9 11 9
9 13 -11
9 14 -12
9 15 14
9 16 15
9 17 -12
9 18 2
9 19 3
9 20 5
9 21 7
9 22 12
9 23 -2
9 24 7
9 25 14
9 26 14
9 27 2
9 28 2
9 29 13
9 30 -1
9 31 5
10 11 -2
10 12 10
10 13 4
10 14 1
10 15 -11
10 16 -3
10 19 -7
10 20 4
10 21 2
10 22 -13
10 23 -1
10 24 2
10 26 -7
10 27 7
10 28 9
10 29 -12
10 30 -15
10 31 -6
10 32 -9
11 12 12
11 13 -12
11 14 3
11 15 6
11 16 7
11 17 12
11 18 -5
11 19 -5
11 20 -11
11 21 -1
11 23 13
11 24 -15
11 25 -12
11 27 -13
11 28 9
11 30 -12
11 31 -9
11 32 15
12 13 4
12 14 -13
12 15 -7
12 17 -11
12 18 12
12 19 -5
12 20 10
12 21 12
12 22 4
12 23 -1
12 24 -12
12 25 -10
12 26 -3
12 27 -3
12 28 -3
12 29 -15
12 30 -3
12 31 5
12 32 -9
13 15 -8
13 16 3
13 17 -8
13 18 11
13 19 13
13 20 6
13 21 -1
13 23 -1
13 24 12
13 25 -8
13 26 -7
13 27 -14
13 28 15
13 29 -8
13 30 -10
13 31 2
13 32 -6
14 15 10
14 16 -5
14 17 10
14 18 -13
14 20 -13
14 21 3
14 22 -9
14 23 15
14 24 4
14 25 10
14 26 13
14 27 -8
14 29 10
14 30 -5
14 31 7
14 32 10
15 16 -6
15 17 -6
15 18 5
15 19 -14
15 20 -11
15 22 12
15 23 3
15 24 12
15 25 6
15 26 7
15 27 12
15 28 5
15 29 3
15 30 3
15 31 -14
15 32 13
16 17 -5
16 18 14
16 19 13
16 20 9
16 21 -10
16 22 3
16 23 2
16 24 9
16 25 -5
16 26 9
16 27 -9
16 28 5
16 29 -15
16 30 8
16 31 15
17 18 -5
17 19 -2
17 20 -11
17 21 6
17 22 11
17 24 12
17 25 9
17 26 3
17 28 13
17 29 -5
17 30 -11
17 31 -10
17 32 -4
18 19 6
18 20 -10
18 21 5
18 22 -2
18 24 -5
18 25 -5
18 27 -8
18 28 -11
18 29 12
18 30 12
18 31 -7
18 32 1
19 21 8
19 22 10
19 23 9
19 24 2
19 25 -4
19 26 -14
19 27 -8
19 28 11
19 29 -4
19 30 2
19 31 10
20 21 12
20 24 12
