48 564
1 3 13
1 6 -14
1 9 4
1 10 11
1 12 1
1 19 6
1 21 7
1 23 -15
1 24 15
1 27 7
1 31 3
1 33 10
1 39 -8
1 40 -4
1 41 3
1 42 -6
1 43 6
1 44 -14
1 46 9
1 47 -1
2 4 6
2 5 7
2 9 7
2 10 -8
2 12 11
2 13 14
2 15 -11
2 18 5
2 19 -3
2 22 2
2 24 -12
2 26 1
2 28 14
2 29 -14
2 31 -15
2 33 14
2 34 -9
2 35 -1
2 37 -8
2 38 -5
2 39 8
2 43 -15
2 44 1
2 45 2
2 46 7
2 47 3
2 48 7
3 4 -9
3 6 -13
3 7 14
3 8 8
3 11 9
3 12 9
3 13 13
3 16 4
3 17 15
3 19 -9
3 23 -11
3 24 2
3 25 -6
3 29 3
3 31 3
3 34 3
3 36 -9
3 38 -14
3 41 -3
3 42 -8
3 43 8
3 45 6
3 47 11
4 10 -7
4 12 -2
4 13 -3
4 15 6
4 20 -2
4 28 -2
4 33 9
4 35 -13
4 37 -11
4 43 8
4 44 15
4 45 13
5 8 -8
5 10 -12
5 14 -3
5 15 9
5 16 -3
5 17 2
5 21 -8
5 22 -11
5 23 -7
5 25 15
5 26 -7
5 27 -11
5 28 -15
5 29 -10
5 31 4
5 38 3
5 39 13
5 45 13
5 47 -13
5 48 -1
6 8 11
6 9 14
6 12 2
6 16 -11
6 18 3
6 20 -12
6 22 11
6 25 7
6 26 -5
6 28 13
6 31 10
6 32 3
6 36 13
6 43 -11
6 44 14
6 45 -10
7 13 3
7 14 8
7 17 10
7 19 -13
7 21 4
7 22 6
7 25 -8
7 29 -15
7 33 6
7 34 -5
7 38 2
7 42 -3
7 47 9
8 11 -2
8 12 5
8 14 -13
8 18 10
8 19 5
8 20 -7
8 21 5
8 22 13
8 25 -13
8 27 8
8 29 4
8 30 -6
8 37 2
8 40 -7
8 41 -1
8 43 -9
8 47 -13
8 48 -11
9 11 -1
9 14 -7
9 15 -4
9 16 -4
9 17 5
9 18 -14
9 19 -11
9 20 -3
9 21 -13
9 22 -2
9 23 9
9 24 10
9 25 7
9 26 14
9 27 -1
9 29 -15
9 34 -2
9 35 -2
9 36 -8
9 37 14
9 38 10
9 41 -1
9 46 12
10 17 8
10 18 3
10 20 10
10 21 -13
10 25 -14
10 26 6
10 27 -6
10 28 -7
10 30 10
10 33 -11
10 34 7
10 36 -9
10 37 7
10 38 5
10 39 4
10 41 10
10 42 7
10 45 10
10 46 5
10 48 -1
11 12 -9
11 13 -12
11 15 -13
11 16 -7
11 20 15
11 21 -15
11 23 4
11 24 10
11 25 11
11 30 -6
11 31 13
11 32 -14
11 33 7
11 35 4
11 38 4
11 40 -9
11 41 -14
11 42 4
11 43 -6
11 45 6
11 46 3
12 13 -2
12 14 -14
12 15 2
12 17 -5
12 20 12
12 22 -10
12 23 -11
12 26 10
12 27 -10
12 28 10
12 30 6
12 32 10
12 33 -15
12 34 8
12 38 2
12 39 -12
12 41 -10
12 46 10
12 48 4
13 15 7
13 16 7
13 17 2
13 20 15
13 21 3
13 22 -2
13 23 8
13 24 -2
13 25 -3
13 28 14
13 30 7
13 31 -4
13 33 10
13 34 4
13 35 6
13 37 15
13 38 -5
13 39 15
13 44 2
13 45 -7
13 47 12
13 48 -12
14 17 11
14 19 -14
14 21 2
14 22 1
14 24 2
14 27 -1
14 28 7
14 29 6
14 30 -3
14 33 -10
14 34 -10
14 40 -2
14 41 1
14 42 13
14 43 -10
14 45 -7
14 46 13
14 47 -12
14 48 2
15 16 -1
15 17 8
15 18 14
15 19 9
15 23 -15
15 24 6
15 25 -3
15 26 7
15 27 15
15 29 8
15 31 2
15 32 -8
15 33 11
15 35 -12
15 44 11
15 48 -8
16 17 5
16 18 3
16 19 -7
16 22 12
16 25 11
16 28 -10
16 29 14
16 33 -15
16 34 13
16 36 3
16 37 8
16 39 10
16 40 -3
16 41 15
16 47 -15
17 18 -5
17 19 12
17 20 -6
17 21 -14
17 23 9
17 24 12
17 25 -8
17 26 15
17 29 10
17 30 -3
17 33 15
17 34 -15
17 35 7
17 36 -11
17 37 -1
17 41 4
17 42 7
17 44 14
17 48 -7
18 22 -9
18 27 3
18 28 14
18 29 -8
18 36 -2
18 38 10
18 41 10
18 43 5
18 45 -11
18 46 8
18 48 -7
19 21 15
19 22 -13
19 24 -9
19 25 -13
19 27 6
19 29 4
19 31 -8
19 32 -5
19 33 11
19 34 -15
19 36 6
19 38 -12
19 39 4
19 43 13
19 44 5
19 45 14
19 47 15
19 48 3
20 21 12
20 23 -1
20 25 13
20 27 3
20 28 15
20 29 2
20 30 -10
20 33 -11
20 36 -3
20 39 -4
20 44 -3
20 46 -13
20 47 -3
20 48 6
21 22 11
21 24 -14
21 26 -5
21 27 11
21 28 -13
21 29 -11
21 30 -4
21 31 -9
21 34 -10
21 35 -5
21 36 -1
21 37 6
21 44 3
21 45 -13
21 46 -7
21 47 -11
21 48 -2
22 23 -7
22 25 -10
22 26 -8
22 27 -10
22 30 13
22 35 4
22 39 -3
22 44 -7
22 47 10
22 48 5
23 24 -14
23 25 1
23 26 -5
23 27 14
23 33 -11
23 36 -8
23 37 -2
23 40 -11
23 41 -10
23 42 -5
23 43 -3
24 25 4
24 26 4
24 27 -13
24 28 8
24 29 -8
24 31 14
24 33 5
24 35 11
24 36 -12
24 40 -4
24 43 -10
24 44 -14
24 46 15
24 48 -12
25 26 -10
25 27 -11
25 32 -8
25 34 -2
25 35 13
25 36 10
25 37 1
25 38 8
25 39 6
25 41 7
25 42 -14
25 43 -9
25 45 -8
25 46 -5
25 47 11
25 48 -14
26 29 -9
26 31 7
26 32 -1
26 34 13
26 35 4
26 36 -5
26 38 5
26 41 12
26 42 7
26 45 -4
26 46 11
26 47 14
26 48 -15
27 33 -10
27 34 5
27 36 15
27 39 3
27 40 -1
27 41 9
27 42 -14
27 43 15
27 44 2
27 46 -5
27 47 -3
27 48 15
28 29 2
28 30 3
28 31 -15
28 32 1
28 36 -7
28 37 11
28 39 4
28 41 9
28 43 11
28 47 3
28 48 8
29 30 8
29 32 -1
29 33 -14
29 35 -4
29 40 -7
29 46 13
29 47 -7
30 33 4
30 35 10
30 40 10
30 44 6
30 46 5
31 32 -3
31 33 4
31 36 13
31 37 -2
31 39 13
31 42 6
31 44 -10
31 46 13
31 48 6
32 33 6
32 34 1
32 38 14
32 42 -1
32 44 -12
32 45 -9
32 46 6
32 48 -3
33 38 -15
33 39 1
33 40 12
33 41 -10
33 42 8
33 44 3
33 45 11
33 46 -10
33 47 -5
33 48 12
34 37 -4
34 39 2
34 42 13
34 45 3
35 39 -13
35 40 -14
35 41 9
35 42 4
35 43 -9
35 45 6
35 48 7
36 38 -2
36 39 15
36 41 10
36 42 1
36 44 -10
36 45 7
36 46 -11
37 38 -10
37 40 3
37 41 -2
37 42 11
37 43 15
37 45 -5
37 46 -8
37 47 15
38 41 11
38 42 10
38 44 8
38 46 -6
39 40 2
39 41 -5
39 42 6
39 46 3
39 48 13
40 41 -5
40 42 7
40 44 -4
40 45 -6
40 46 10
41 42 -3
41 44 5
41 45 -1
41 46 14
41 47 -14
42 47 -10
42 48 5
43 44 12
43 45 -10
43 47 1
43 48 14
44 48 6
45 48 5
46 47 5
47 48 -3
