64 604
1 2 10
1 4 -3
1 5 15
1 8 13
1 9 6
1 11 -7
1 16 10
1 28 8
1 34 8
1 36 -11
1 39 11
1 40 10
1 44 -3
1 48 4
1 51 -3
1 54 -2
1 60 5
1 61 -6
1 64 -15
2 6 -14
2 8 8
2 13 14
2 18 -7
2 19 -11
2 22 -15
2 28 3
2 37 -11
2 40 -4
2 41 -9
2 51 15
2 53 15
2 54 -5
2 55 -12
2 59 -10
2 63 8
3 6 9
3 7 -10
3 13 3
3 17 8
3 22 -1
3 26 -8
3 30 -5
3 31 10
3 32 10
3 33 6
3 38 -1
3 41 8
3 47 -5
3 50 2
3 57 9
3 60 6
3 64 8
4 6 1
4 7 -10
4 10 -7
4 12 10
4 15 -11
4 18 4
4 27 13
4 29 -12
4 30 9
4 33 4
4 42 -14
4 43 -13
4 44 6
4 48 -11
4 50 -6
4 53 -14
4 54 -4
4 57 -4
4 62 13
4 64 -13
5 6 9
5 14 11
5 15 -2
5 22 6
5 28 -6
5 32 -7
5 37 -4
5 39 13
5 41 12
5 43 -9
5 48 -1
5 50 5
5 54 9
5 57 -1
5 60 14
5 61 14
5 63 -13
6 7 -1
6 15 -14
6 25 -10
6 27 14
6 38 -5
6 41 2
6 44 13
6 48 -10
6 51 5
6 53 6
6 55 1
6 57 13
6 60 2
6 62 -12
6 64 -12
7 9 -13
7 13 -11
7 16 9
7 17 -5
7 19 -8
7 24 15
7 28 10
7 32 1
7 33 -3
7 34 -6
7 35 -6
7 36 -4
7 38 1
7 40 15
7 42 -5
7 46 -8
7 49 -11
7 50 13
7 53 6
7 54 5
7 58 -15
7 59 -5
7 60 15
7 63 12
8 12 -4
8 14 9
8 15 -15
8 17 -14
8 22 -5
8 23 -11
8 25 8
8 27 -7
8 36 -7
8 37 -13
8 39 -3
8 40 4
8 55 -14
8 57 -10
8 58 1
8 61 -5
8 63 11
9 16 5
9 17 8
9 21 -1
9 24 -2
9 25 13
9 28 -12
9 29 7
9 32 8
9 37 -3
9 40 2
9 41 -5
9 43 7
9 45 15
9 54 -4
9 56 14
9 60 13
9 64 -1
10 12 -9
10 13 4
10 17 5
10 20 -9
10 23 2
10 24 -8
10 28 11
10 33 6
10 36 14
10 38 14
10 40 2
10 53 -9
10 54 4
10 55 -1
10 56 1
11 22 3
11 25 -2
11 33 11
11 34 -14
11 36 -3
11 38 -3
11 40 -10
11 42 14
11 46 15
11 50 2
11 55 7
11 56 -13
11 61 12
12 19 11
12 21 2
12 24 1
12 32 11
12 35 -3
12 36 -3
12 37 -9
12 38 -5
12 52 -12
12 58 -13
12 61 -5
13 14 -7
13 15 -10
13 18 5
13 20 -15
13 22 -1
13 23 13
13 24 4
13 30 11
13 32 10
13 35 -14
13 37 8
13 41 3
13 44 9
13 45 15
13 48 -7
13 54 11
13 61 4
14 15 -13
14 16 -6
14 17 5
14 18 -4
14 19 12
