64 1008
1 6 -10
1 7 -1
1 11 4
1 13 -8
1 17 -8
1 18 14
1 21 1
1 23 1
1 34 12
1 35 15
1 36 10
1 37 -12
1 38 8
1 39 12
1 40 3
1 42 -9
1 44 -5
1 45 -15
1 47 6
1 48 -7
1 49 13
1 50 -11
1 51 -15
1 55 12
1 56 -6
1 60 -3
1 61 -11
1 64 -8
2 4 10
2 5 12
2 7 12
2 10 13
2 11 3
2 13 7
2 15 -8
2 16 2
2 17 4
2 18 -15
2 20 -15
2 22 6
2 23 -2
2 24 -2
2 26 11
2 27 4
2 29 12
2 30 8
2 31 11
2 37 -9
2 39 -4
2 40 4
2 41 8
2 43 3
2 44 9
2 46 -8
2 49 1
2 52 -11
2 53 2
2 56 -13
2 58 -3
2 59 9
2 63 -2
2 64 6
3 4 12
3 6 9
3 7 -3
3 11 11
3 13 -3
3 14 11
3 18 -10
3 21 -7
3 27 1
3 28 9
3 29 -15
3 31 7
3 32 5
3 37 10
3 40 14
3 46 -7
3 49 6
3 52 -7
3 54 4
3 59 10
3 61 9
3 64 -5
4 6 4
4 8 -11
4 9 -13
4 12 11
4 14 -9
4 15 10
4 23 -12
4 25 -14
4 26 -4
4 27 -5
4 28 -4
4 32 5
4 34 -3
4 39 3
4 40 -1
4 41 7
4 43 -11
4 45 1
4 46 -9
4 50 -5
4 54 -14
4 55 -8
4 57 5
4 58 -3
4 60 -10
4 63 8
5 6 -7
5 7 15
5 9 -9
5 12 12
5 15 -15
5 16 11
5 19 7
5 22 14
5 23 -13
5 24 -9
5 26 -3
5 28 -12
5 30 -11
5 31 7
5 34 13
5 35 13
5 36 10
5 40 8
5 41 -9
5 42 -11
5 43 -13
5 45 -9
5 48 -4
5 49 -1
5 53 11
5 55 12
5 56 11
5 59 -3
5 64 -8
6 7 -3
6 9 -9
6 10 3
6 11 -5
6 13 -2
6 14 -5
6 16 -13
6 17 3
6 25 -1
6 26 -9
6 28 6
6 30 -5
6 31 -12
6 35 -6
6 37 13
6 38 3
6 46 3
6 49 -4
6 51 12
6 52 -9
6 53 9
6 55 -12
6 56 6
6 58 -3
6 59 -10
6 61 -4
6 63 11
7 15 11
7 18 -13
7 20 8
7 21 -7
7 22 14
7 24 -3
7 27 10
7 28 15
7 32 -13
7 34 11
7 35 -10
7 39 6
7 45 -1
7 46 6
7 48 13
7 49 8
7 55 -3
7 56 10
7 58 9
7 59 -10
7 61 15
8 10 -12
8 12 12
8 13 1
8 16 -3
8 17 -4
8 18 9
8 19 9
8 20 5
8 21 -2
8 22 6
8 23 11
8 24 -5
8 25 7
8 26 -6
8 28 12
8 34 -2
8 36 11
8 37 4
8 40 -8
8 43 2
8 44 -2
8 46 13
8 47 6
8 48 -15
8 51 13
8 52 -13
8 54 15
8 55 4
8 57 5
8 60 15
8 61 5
9 20 15
9 21 9
9 22 -6
9 24 -6
9 27 13
9 29 -8
9 30 10
9 32 -7
9 33 -12
9 36 -10
9 37 13
9 40 9
9 43 -8
9 44 -6
9 47 9
9 48 -2
9 53 -13
9 55 3
9 56 3
9 57 -14
9 59 -3
9 61 2
10 12 15
10 16 9
10 17 -9
10 18 6
10 20 -5
10 22 2
10 23 5
10 27 3
10 28 11
10 30 -4
10 32 -8
10 33 -7
10 35 2
10 36 -8
10 38 -5
10 41 -6
10 42 3
10 43 11
10 44 5
10 46 -15
10 51 6
10 52 10
10 54 7
10 55 -10
10 60 7
10 61 -10
10 64 5
11 13 -9
11 14 -15
11 15 11
11 20 15
11 22 4
11 25 -15
11 30 -7
11 31 8
11 33 -3
11 34 -13
11 35 -8
11 37 3
11 38 -3
11 39 11
11 40 -2
11 41 -12
11 42 11
11 43 5
11 46 -9
11 47 1
11 51 1
11 52 12
11 54 12
11 57 6
11 58 15
11 59 7
11 61 -6
11 63 3
12 13 1
12 14 -9
12 18 10
12 19 -10
12 23 1
12 24 -15
12 27 -3
12 29 1
12 32 -5
12 34 9
12 37 -13
12 39 -7
12 40 9
12 41 -2
12 44 2
12 46 10
12 49 -15
12 51 12
12 53 1
12 54 -6
12 56 9
12 59 -4
12 61 15
12 64 -6
13 14 -1
13 17 -3
13 20 4
13 21 -3
13 22 -12
13 24 -13
13 27 -3
13 28 -1
13 30 -14
13 31 11
13 32 -7
13 34 -13
13 35 -11
13 36 2
13 37 10
13 40 1
13 41 15
13 42 -2
13 45 -9
13 48 -12
13 52 12
13 56 4
13 57 14
13 59 -6
13 61 -3
13 64 -3
14 15 -15
14 16 1
14 17 -13
14 19 -2
14 20 -13
14 21 -12
14 22 10
14 24 -13
14 26 -15
14 27 -12
14 28 13
14 29 -2
14 30 9
14 31 -7
14 32 3
14 34 -9
14 35 13
14 40 15
14 42 2
14 44 -9
14 45 -6
14 47 -6
14 48 -11
14 50 -5
14 53 4
14 54 11
14 57 -5
14 58 -9
14 59 -11
14 61 3
14 62 -2
14 63 14
14 64 -8
15 16 -10
15 17 8
15 23 6
15 26 -2
15 29 -6
15 31 5
15 33 7
15 34 9
15 37 3
15 38 10
15 41 -11
15 42 11
15 43 3
15 44 8
15 45 -4
15 48 3
15 49 -8
15 50 13
15 51 9
15 52 9
15 53 -3
15 57 -10
15 60 -7
16 17 3
16 23 -2
16 24 1
16 29 -12
16 30 -3
16 34 6
16 37 4
16 43 4
16 45 -9
16 48 4
16 49 -5
16 51 -3
16 53 13
16 54 -12
16 56 15
16 57 -10
16 59 5
16 60 3
16 62 5
16 63 8
17 21 -3
17 22 15
17 24 -8
17 32 -1
17 33 -5
17 35 -7
17 36 3
17 38 -3
17 41 13
17 43 12
17 44 -10
17 45 -3
17 46 7
17 47 2
17 51 -5
17 53 11
17 54 -4
17 55 10
17 56 5
17 57 7
17 58 -5
17 59 15
17 60 14
17 61 -1
17 63 -9
17 64 -11
18 24 9
18 25 -6
18 26 -7
18 28 -3
18 31 13
18 33 13
18 37 -5
18 39 5
18 41 15
18 42 -3
18 44 2
18 46 13
18 47 -8
18 48 12
18 49 6
18 50 9
18 51 6
18 52 -12
18 54 -11
18 57 -13
18 58 -13
18 60 -8
18 63 2
19 20 -6
19 21 -3
19 23 -13
19 24 -8
19 25 15
19 30 9
19 31 -1
19 34 4
19 38 -7
19 40 5
19 41 -15
19 45 7
19 46 12
19 47 9
19 48 -15
19 51 -10
19 53 6
19 54 -14
19 55 1
19 56 -3
19 63 -6
20 21 -7
20 23 -13
20 25 12
20 27 -7
20 29 -13
20 33 -11
20 35 6
20 36 14
20 37 15
20 41 7
20 45 -14
20 47 -10
20 49 -14
20 50 -7
20 51 4
20 52 -12
20 53 -2
20 54 11
20 56 -5
20 57 -11
20 58 -1
20 61 2
20 62 2
20 64 -12
21 25 3
21 26 -13
21 28 15
21 29 13
21 31 1
21 33 1
21 34 8
21 37 -15
21 42 -6
21 43 5
21 49 11
21 50 9
21 53 -11
21 56 15
21 57 -3
21 58 -15
21 59 2
21 60 2
21 62 15
21 63 3
22 24 -14
22 26 1
22 27 -7
22 31 -1
22 37 -15
22 39 9
22 41 9
22 43 12
22 44 -10
22 46 -7
22 48 8
22 50 7
22 51 -6
22 53 -9
22 54 -3
22 55 -3
22 57 -4
22 58 12
22 59 11
22 60 -8
22 61 -8
22 62 -9
22 64 10
23 26 -1
23 27 -11
23 28 1
23 29 -13
23 32 3
23 33 -1
23 34 1
23 35 11
23 36 14
23 40 -15
23 41 1
23 44 -14
23 46 3
23 47 1
23 51 -15
23 52 15
23 57 12
23 61 15
23 62 -2
23 63 -5
23 64 12
24 25 11
24 29 -6
24 30 6
24 31 -9
24 32 -10
24 33 -9
24 37 1
24 39 6
24 42 -9
24 44 -9
24 46 -15
24 50 8
24 51 -6
24 54 15
24 55 -14
24 56 -3
24 57 14
24 58 -1
24 59 -8
24 60 -1
24 61 -13
24 62 11
25 28 12
25 29 15
25 30 -1
25 32 8
25 34 -13
25 35 -8
25 37 -4
25 38 -2
25 39 -11
25 40 -1
25 42 -14
25 44 -9
25 45 8
25 46 -10
25 50 -14
25 53 12
25 54 12
25 56 15
25 59 5
25 60 -14
25 62 14
26 30 10
26 31 -5
26 32 -14
26 33 -6
26 38 3
26 39 -4
26 41 -4
26 42 -12
26 44 -9
26 45 8
26 50 11
26 53 10
26 56 -5
26 57 -4
26 59 -14
26 62 10
26 64 -6
27 28 -10
27 29 -7
27 30 11
27 33 8
27 34 -8
27 35 6
27 38 1
27 39 -12
27 43 8
27 45 13
27 53 -7
27 54 -1
27 58 -11
27 61 7
27 62 -5
28 29 10
28 30 -2
28 33 3
28 35 -6
28 36 7
28 37 8
28 39 6
28 40 10
28 41 8
28 42 7
28 43 11
28 44 2
28 45 -13
28 47 9
28 49 15
28 50 13
28 52 -10
28 53 9
28 55 9
28 57 -12
28 58 3
28 59 11
28 61 -3
28 64 -5
29 30 2
29 35 -8
29 40 -13
29 42 -6
29 45 10
29 46 5
29 49 -11
29 52 8
29 55 1
29 56 1
29 57 -12
29 58 -12
29 59 -4
29 60 -10
29 62 8
29 64 -15
30 37 -5
30 39 9
30 41 -12
30 42 13
30 43 -3
30 44 -1
30 45 -14
30 46 3
30 47 12
30 48 -8
30 50 -15
30 51 10
30 52 -9
30 55 -8
30 58 7
30 62 8
30 64 7
31 32 11
31 33 -13
31 35 -7
31 38 -6
31 40 -14
31 44 -8
31 47 13
31 48 -14
31 49 1
31 51 -2
31 54 14
31 55 -14
31 56 -8
31 57 -4
31 58 13
31 61 1
31 62 -6
32 33 9
32 34 -12
32 35 -5
32 42 13
32 46 -10
32 49 5
32 50 2
32 51 -8
32 54 6
32 59 -4
32 63 -11
32 64 -2
33 34 3
33 37 -10
33 38 -14
33 39 9
33 42 -13
33 43 -8
33 51 -14
33 54 14
33 55 -8
33 57 -9
33 58 -12
33 59 15
33 63 -13
34 36 6
34 37 -13
34 38 -15
34 46 -8
34 48 9
34 49 11
34 52 7
34 53 -9
34 54 5
34 57 -13
34 59 -2
34 62 1
34 63 -11
35 37 -10
35 38 -3
35 39 -15
35 40 -10
35 48 8
35 50 5
35 55 -9
35 56 -6
35 57 8
35 58 -15
35 59 1
35 60 9
35 61 8
35 64 -6
36 37 9
36 38 6
36 41 4
36 43 -5
36 44 12
36 45 9
36 48 -11
36 50 8
36 52 12
36 53 11
36 55 -6
36 57 12
36 58 -6
36 59 8
36 60 10
36 64 6
37 39 -15
37 40 2
37 41 -7
37 42 15
37 44 3
37 47 -8
37 48 11
37 49 -2
37 50 -7
37 53 -15
37 56 11
37 57 2
