48 338
1 6 3
1 8 4
1 12 13
1 14 5
1 15 -1
1 17 -2
1 28 4
1 29 11
1 30 -13
1 34 -8
1 39 -4
1 40 -9
1 41 13
1 42 -14
1 43 -9
1 46 -5
1 48 11
2 7 -12
2 13 -4
2 17 -2
2 21 12
2 22 -9
2 25 -12
2 31 14
2 33 10
2 35 -14
2 44 14
2 45 -2
2 47 -5
3 7 13
3 12 10
3 22 14
3 23 11
3 27 7
3 28 9
3 31 8
3 33 4
3 37 14
3 38 15
3 43 -9
3 45 -4
4 6 5
4 12 4
4 16 -9
4 20 5
4 21 8
4 22 -13
4 29 11
4 31 15
4 32 9
4 35 1
4 36 -11
4 37 15
4 39 14
4 41 12
4 42 -7
4 44 6
5 8 -15
5 9 -9
5 10 15
5 15 6
5 19 -3
5 26 3
5 27 -11
5 31 1
5 36 -13
5 39 -13
5 44 3
5 47 -5
6 8 13
6 13 14
6 18 -7
6 19 -7
6 20 1
6 26 -14
6 32 7
6 36 1
6 37 14
6 40 -2
6 43 -3
6 45 8
7 10 15
7 18 5
7 19 5
7 22 -6
7 25 -15
7 43 14
8 11 -12
8 17 -13
8 20 -15
8 22 -10
8 23 -10
8 24 -10
8 25 15
8 27 2
8 28 -2
8 29 -11
8 32 -10
8 40 1
8 42 9
8 46 9
9 14 11
9 19 -12
9 24 -8
9 25 12
9 31 15
9 32 -1
9 33 1
9 34 -11
9 37 -5
9 39 9
9 45 -1
10 12 -10
10 17 -10
10 20 -10
10 22 -4
10 23 11
10 25 2
10 26 -15
10 27 3
10 36 -6
10 39 4
10 41 9
10 43 -13
10 44 13
10 46 -4
11 12 -5
11 13 3
11 14 12
11 20 1
11 32 -12
11 38 -1
11 41 -12
11 42 12
11 44 5
11 45 -7
12 16 -5
12 18 2
12 19 8
12 20 -7
12 22 11
12 23 11
12 26 11
12 27 13
12 28 -10
12 30 10
12 32 -12
12 35 3
12 36 -3
12 43 14
12 44 -4
12 48 -7
13 15 3
13 19 -7
13 20 -13
13 25 -5
13 28 -2
13 33 5
13 34 -2
13 38 -13
13 41 11
13 42 -6
14 21 -9
14 24 14
14 29 10
14 31 12
14 43 -10
15 16 4
15 18 -7
15 24 -8
15 26 -15
15 43 8
15 44 12
16 20 -5
16 22 9
16 25 -9
16 26 -8
16 27 -9
16 28 14
16 30 5
16 34 10
16 35 3
16 44 -6
16 45 -7
16 48 3
17 19 -8
17 20 9
17 24 -4
17 27 2
17 31 -3
17 33 8
17 34 3
17 36 -8
17 37 -2
17 38 -7
17 46 -10
18 24 3
18 25 -4
18 40 -11
18 41 -15
18 44 -1
19 21 -11
19 22 15
19 29 -8
19 31 -2
19 33 -3
19 35 -6
19 36 15
19 38 -1
19 42 15
19 44 5
19 47 2
20 23 -6
20 27 2
20 31 2
20 33 -15
20 37 8
20 38 6
20 40 11
20 46 -8
21 22 15
21 25 11
21 26 -6
21 29 -8
21 30 -3
21 31 13
21 32 -9
21 37 -15
21 39 -2
21 42 -6
21 43 15
21 45 15
21 48 8
22 27 -8
22 31 8
22 33 -12
22 38 14
22 39 -8
22 40 -10
23 29 15
23 33 12
23 34 10
23 42 3
23 43 -6
23 45 -10
24 34 -2
24 38 -11
24 39 -15
24 43 -8
25 27 2
25 32 -10
25 33 -4
25 34 5
25 39 14
25 41 -6
25 47 -13
25 48 -6
26 27 -2
26 33 -13
26 42 -11
27 28 -9
27 39 -7
27 40 -9
27 42 -3
27 43 -5
27 44 13
27 47 -9
27 48 -13
28 34 -10
28 36 -10
28 37 13
28 39 7
28 42 13
28 43 -6
28 47 2
29 30 8
29 32 -15
29 33 -14
29 46 3
29 47 -15
29 48 -1
30 31 12
30 35 -8
30 36 -14
30 37 -5
30 39 -4
30 43 4
30 48 15
31 35 -2
31 36 12
31 46 -11
32 39 13
32 41 -12
32 42 -10
32 44 -3
32 46 -6
33 34 14
33 38 -4
33 39 9
33 44 4
33 45 -15
33 47 -4
34 36 9
34 37 9
34 43 8
35 38 -9
35 40 -7
35 41 -13
35 48 -3
36 39 -5
36 40 -14
36 47 -5
36 48 -1
37 42 -2
37 46 -13
38 39 1
38 40 4
38 42 -13
38 44 13
38 47 -8
39 40 -14
39 41 -2
40 41 -12
40 44 -1
40 45 -15
40 48 -6
41 43 8
41 44 -2
41 45 -9
41 48 -10
42 43 2
42 44 14
42 48 -13
43 45 6
43 46 5
44 45 -10
44 46 1
44 48 -13
