48 338
1 4 -3
1 14 10
1 17 1
1 18 1
1 21 10
1 28 5
1 30 1
1 32 10
1 34 1
1 39 8
1 43 -4
1 45 13
1 46 4
1 47 -4
1 48 5
2 3 -11
2 6 14
2 9 5
2 12 11
2 20 -7
2 22 -8
2 23 -8
2 28 8
2 30 3
2 31 -6
2 32 14
2 33 3
2 39 -8
2 41 1
2 42 14
2 45 -14
2 46 10
2 47 7
3 13 -13
3 14 -13
3 21 6
3 26 7
3 27 -8
3 28 -4
3 29 -4
3 37 -8
3 40 7
3 45 -8
3 46 12
4 9 2
4 17 -5
4 19 -6
4 20 -10
4 23 -3
4 25 13
4 32 8
4 34 -7
4 38 -9
4 44 -7
4 46 7
5 10 -5
5 13 -4
5 15 13
5 17 8
5 18 -9
5 19 -6
5 22 -3
5 23 11
5 24 -15
5 25 -14
5 28 -12
5 29 8
5 35 -1
5 36 -14
5 43 10
5 44 -2
6 8 -11
6 9 11
6 10 1
6 17 -14
6 18 -7
6 23 -10
6 28 1
6 32 -4
6 33 5
6 40 -2
6 48 -2
7 9 1
7 12 8
7 14 14
7 23 -4
7 24 4
7 25 14
7 31 -4
7 33 -2
7 42 3
7 44 2
7 46 -14
7 47 -2
8 10 14
8 11 -15
8 16 6
8 17 -10
8 18 1
8 22 13
8 24 -4
8 26 -15
8 33 -3
8 37 -8
9 10 -1
9 25 -3
9 28 11
9 29 8
9 43 9
9 48 5
10 16 -10
10 18 13
10 22 -7
10 24 -8
10 26 15
10 28 14
10 29 -5
10 32 7
10 33 5
10 37 -10
10 38 -1
10 43 -8
10 44 -9
10 45 -14
10 47 8
11 14 -13
11 15 -10
11 16 -13
11 17 5
11 24 3
11 26 -7
11 29 -5
11 30 -4
11 31 -15
11 32 -7
11 33 12
11 39 -4
11 40 -9
11 42 14
11 43 4
12 14 7
12 19 13
12 28 13
12 34 -14
12 38 -9
12 42 12
12 43 -11
12 45 6
12 46 10
13 23 14
13 25 -15
13 26 -14
13 28 -14
13 30 1
13 37 -14
13 40 7
13 41 4
13 42 4
13 43 -6
13 44 12
13 48 -9
14 15 9
14 16 1
14 18 -6
14 22 8
14 24 7
14 26 11
14 29 -13
14 30 -10
14 33 10
14 34 1
14 37 13
14 39 -9
14 41 6
14 45 -3
14 46 -10
14 48 -3
15 17 7
15 28 -5
15 35 -2
15 45 -4
15 47 14
16 17 -3
16 19 4
16 21 7
16 27 -7
16 30 9
16 33 -5
16 35 13
16 37 11
16 41 2
17 19 -3
17 21 15
17 26 6
17 28 -13
17 31 -14
17 34 -7
17 36 12
17 39 -13
17 43 12
17 47 -11
18 22 -5
18 28 -5
18 30 6
18 37 -5
18 39 -1
18 40 -10
18 41 -14
18 44 -2
18 45 -6
19 20 -3
19 21 -13
19 22 3
19 28 10
19 30 1
19 32 2
19 33 -5
19 38 -11
19 40 8
19 44 -2
19 45 8
19 46 12
20 22 -8
20 28 -10
20 32 15
20 33 9
20 39 -12
20 40 -9
20 43 5
20 44 -10
20 48 -10
21 22 -14
21 23 10
21 24 4
21 26 -2
21 32 -1
21 33 2
21 41 -9
21 45 -14
21 46 15
21 47 8
22 30 2
22 37 8
22 41 5
23 24 -9
23 28 11
23 30 -10
23 32 6
23 34 -5
23 39 9
23 43 11
23 45 -4
24 26 7
24 32 -14
24 35 14
24 36 9
24 37 13
24 45 6
24 46 10
25 28 11
25 32 -2
25 38 2
25 41 5
25 45 13
25 46 14
25 48 1
26 30 15
26 37 7
26 38 -1
26 46 -3
26 48 -10
27 29 3
27 31 7
27 32 9
27 45 -5
28 29 -10
28 34 -5
28 38 8
28 41 14
29 30 -10
29 32 -11
29 33 -3
29 34 -10
29 37 -14
29 38 12
29 40 -7
29 44 -12
29 47 8
30 31 11
30 32 -7
30 38 -13
30 39 9
30 45 -4
30 47 12
31 33 11
31 34 13
31 37 -2
31 41 9
31 48 -3
32 37 9
32 39 12
32 41 7
33 34 1
33 36 -9
33 37 8
33 41 -2
33 42 5
33 45 14
33 48 8
34 40 -13
34 42 12
34 43 4
34 44 -3
34 45 10
34 47 -8
35 43 9
35 45 15
35 47 11
36 37 12
36 39 12
36 45 11
36 48 15
37 38 2
37 43 -7
37 44 9
37 46 2
38 45 11
38 47 11
39 43 6
39 47 10
40 41 -4
40 44 3
40 47 -15
41 45 -7
44 46 15
44 47 -6
44 48 -4
45 47 -11
