32 446
1 2 5
1 4 -7
1 5 -8
1 6 -6
1 7 7
1 8 -13
1 9 1
1 10 6
1 11 -10
1 12 2
1 13 -2
1 14 8
1 15 11
1 16 2
1 17 -1
1 19 -4
1 20 9
1 21 -13
1 22 11
1 23 -13
1 24 -4
1 25 6
1 26 -8
1 27 -9
1 29 5
1 30 -15
1 31 -9
1 32 5
2 3 10
2 4 -1
2 5 12
2 6 -6
2 7 7
2 8 -6
2 10 12
2 11 3
2 12 8
2 13 2
2 14 -1
2 15 5
2 16 11
2 17 -9
2 19 9
2 21 -5
2 22 2
2 23 4
2 24 2
2 25 9
2 26 -8
2 27 15
2 28 6
2 29 5
2 30 8
2 31 10
2 32 -9
3 4 15
3 5 12
3 6 11
3 7 -3
3 8 -3
3 9 12
3 10 -4
3 11 14
3 12 -8
3 13 -13
3 14 14
3 15 9
3 16 11
3 17 1
3 18 -6
3 19 -13
3 20 -10
3 21 -2
3 22 -8
3 23 -3
3 24 13
3 25 -5
3 26 8
3 27 7
3 28 11
3 29 3
3 30 2
3 31 -6
3 32 -11
4 5 -14
4 6 -7
4 7 4
4 8 8
4 9 11
4 10 -15
4 11 -3
4 12 -15
4 13 -8
4 14 4
4 15 1
4 16 5
4 17 -13
4 18 -2
4 19 -11
4 21 13
4 22 8
4 24 4
4 25 10
4 26 -12
4 27 6
4 28 -3
4 29 -5
4 30 3
4 31 10
4 32 11
5 6 -1
5 7 4
5 8 -5
5 9 -14
5 10 7
5 11 -15
5 12 -1
5 14 -8
5 15 -9
5 16 -7
5 17 -12
5 18 -7
5 19 -8
5 20 1
5 21 14
5 23 -8
5 24 -13
5 25 -9
5 26 14
5 27 6
5 28 12
5 29 13
5 30 2
5 31 -4
5 32 -14
6 8 7
6 9 13
6 10 1
6 11 -3
6 12 -8
6 13 12
6 14 9
6 15 14
6 16 4
6 17 15
6 19 14
6 20 -13
6 21 10
6 22 -3
6 23 -4
6 24 1
6 25 6
6 26 -15
6 27 -2
6 29 -15
6 31 14
6 32 3
7 9 -2
7 10 -12
7 11 7
7 12 -2
7 13 12
7 14 -4
7 15 5
7 17 11
7 18 9
7 19 6
7 20 14
7 21 1
7 22 -15
7 23 -15
7 24 -11
7 25 9
7 26 7
7 27 -6
7 28 8
7 30 14
7 31 -14
7 32 -10
8 9 -2
8 10 2
8 12 -10
8 13 -3
8 14 -12
8 15 -6
8 16 -10
8 17 -5
8 18 -12
8 19 -9
8 21 -11
8 23 -12
8 24 2
8 25 -14
8 26 9
8 27 -7
8 28 -10
8 29 -2
8 30 5
8 31 -11
8 32 8
9 10 -13
9 11 10
9 12 -4
9 13 -6
9 14 7
9 15 6
9 16 8
9 17 3
9 18 -5
9 19 4
9 20 -7
9 21 5
9 22 6
9 23 -7
9 24 -6
9 25 8
9 26 -11
9 27 2
9 28 7
9 29 -7
9 30 -12
9 31 12
9 32 -10
10 11 5
10 12 -15
10 13 2
10 14 14
10 16 -11
10 17 9
10 18 9
10 19 -3
10 20 -11
10 21 -8
10 23 7
10 24 -1
10 25 10
10 27 -4
10 28 3
10 29 12
10 30 10
10 31 -1
10 32 3
11 12 3
11 13 -2
11 15 -11
11 16 8
11 17 -5
11 19 -1
11 20 -11
11 22 -9
11 23 4
11 24 -2
11 25 -10
11 26 12
11 27 -1
11 28 -2
11 29 3
11 30 6
11 32 12
12 13 -15
12 14 5
12 15 -6
12 16 -1
12 18 15
12 19 12
12 20 -11
12 21 9
12 22 11
12 23 10
12 25 -14
12 26 7
12 27 -14
12 28 -4
12 29 12
12 30 11
12 31 -6
12 32 7
13 14 8
13 15 12
13 16 -14
13 17 -13
13 18 6
13 19 -11
13 20 -15
13 21 -7
13 22 -1
13 23 3
13 24 14
13 25 -2
13 26 -10
13 29 -15
13 30 13
13 31 -15
13 32 8
14 15 7
14 16 -6
14 17 14
14 18 4
14 19 -5
14 20 15
14 21 -1
14 22 -12
14 23 6
14 24 -6
14 25 -8
14 26 7
14 27 3
14 28 -10
14 30 15
14 31 -9
14 32 -10
15 17 11
15 18 -3
15 19 6
15 20 9
15 21 -7
15 22 -4
15 23 8
15 24 5
15 25 12
15 27 5
15 28 -10
15 29 11
15 30 13
15 31 4
15 32 1
16 17 -11
16 19 -13
16 20 -5
16 22 4
16 24 6
16 25 14
16 26 -5
16 27 -1
16 28 -12
16 29 1
16 30 8
16 32 -9
17 18 -4
17 19 -10
17 20 -4
17 21 -13
17 23 11
17 24 13
17 25 -9
17 26 4
17 27 -6
17 29 13
17 30 -15
17 31 1
17 32 -9
18 19 12
18 20 -3
18 21 10
18 22 -13
18 23 -11
18 25 -2
18 26 -9
18 27 2
18 28 7
18 29 1
18 31 9
18 32 2
19 20 1
19 21 8
19 22 5
19 23 -7
19 24 -13
19 26 -10
19 27 4
19 28 -6
19 29 -4
19 30 -15
19 31 5
19 32 15
20 21 -14
20 22 -11
20 23 -6
20 25 -15
20 26 5
20 29 -1
20 30 -13
20 31 -1
20 32 -7
21 22 12
21 23 11
21 24 -1
21 25 -4
21 26 10
21 27 -6
21 28 -14
21 29 5
21 30 -7
21 31 3
21 32 5
22 23 -10
22 24 -15
22 25 -14
22 26 10
22 27 -8
22 28 -11
22 29 2
22 30 7
22 31 -12
22 32 -12
23 24 -8
23 25 -14
23 26 -13
23 27 -6
23 28 -10
23 30 -7
23 31 7
23 32 -10
24 25 13
24 26 -7
24 27 -12
24 28 3
24 29 12
24 30 -7
24 31 -12
25 26 11
25 28 8
25 29 8
25 30 -5
25 31 1
25 32 9
26 27 14
26 28 7
26 29 8
26 30 -5
26 31 -5
26 32 1
27 28 10
27 29 15
27 30 -14
27 31 -10
27 32 -3
28 30 8
28 31 -8
28 32 -14
29 30 9
29 31 -7
29 32 -9
30 31 2
30 32 4
31 32 12
