32 248
1 2 5
1 4 -3
1 5 -11
1 7 10
1 8 -11
1 9 -11
1 11 10
1 12 -10
1 14 -10
1 15 -2
1 18 -14
1 19 10
1 20 8
1 22 7
1 23 -9
1 25 9
1 28 -6
1 29 -13
1 31 -8
1 32 -14
2 5 -6
2 8 -5
2 11 9
2 13 1
2 15 -11
2 21 11
2 23 15
2 24 -9
2 25 -13
2 26 13
2 29 13
2 30 6
2 32 -9
3 8 13
3 9 8
3 12 -1
3 13 -9
3 16 6
3 17 -6
3 19 -15
3 24 -7
3 25 1
3 26 -3
3 27 13
3 29 13
3 30 6
3 31 4
4 7 14
4 8 -5
4 10 -3
4 14 3
4 15 2
4 16 -2
4 17 11
4 18 -10
4 19 -6
4 20 13
4 22 -5
4 24 6
4 25 -1
4 28 -3
4 29 -9
4 32 -3
5 6 -7
5 7 13
5 9 -11
5 14 3
5 17 9
5 19 -14
5 22 -4
5 23 -13
5 24 -1
5 25 -15
5 26 12
5 31 -1
6 7 -5
6 8 2
6 11 5
6 13 -4
6 15 15
6 16 1
6 18 14
6 19 10
6 20 4
6 22 8
6 23 -6
6 25 8
6 26 -5
6 29 -9
6 30 -14
6 31 6
7 8 10
7 13 2
7 14 -5
7 15 -10
7 16 10
7 17 -6
7 21 10
7 24 -6
7 25 8
7 30 -5
8 9 -12
8 11 6
8 12 -8
8 14 -3
8 15 -2
8 16 -8
8 17 -12
8 25 -1
8 26 5
8 27 -7
8 28 10
8 30 6
8 32 -6
9 10 -5
9 12 7
9 14 -8
9 15 8
9 16 14
9 17 6
9 20 -1
9 21 13
9 22 1
9 24 -3
9 27 15
9 29 6
9 30 -1
10 12 2
10 15 9
10 20 15
10 23 -4
10 27 -9
10 31 10
11 12 -11
11 13 -11
11 14 -1
11 15 13
11 17 -10
11 18 -7
11 19 -7
11 21 7
11 22 -8
11 23 8
11 24 -13
11 25 -10
11 26 12
11 28 8
11 29 -8
11 30 -15
11 31 10
11 32 6
12 13 1
12 16 7
12 17 4
12 18 -14
12 19 -7
12 24 2
12 28 2
12 29 6
12 30 -15
12 31 13
12 32 -2
13 15 -13
13 20 -7
13 22 -3
13 26 13
13 30 -13
13 31 -4
14 18 10
14 19 5
14 22 7
14 23 -2
14 24 -14
14 25 8
14 26 11
15 20 -6
15 21 1
15 23 -5
15 26 2
16 17 -2
16 20 -5
16 21 6
16 22 -12
16 23 -14
16 25 -10
16 26 12
16 28 -8
16 29 14
16 31 15
17 18 5
17 19 11
17 20 11
17 22 1
17 29 3
17 31 -10
17 32 -13
18 22 9
18 25 2
18 26 1
18 27 9
18 29 -2
18 32 -4
19 22 5
19 23 5
19 26 -1
19 29 -14
19 32 -2
20 21 -13
20 22 -14
20 24 2
20 25 -11
20 26 6
20 30 -14
20 32 14
21 22 -6
21 23 -11
21 25 15
21 26 -8
21 27 -1
21 28 15
21 29 -4
21 31 14
21 32 6
22 23 7
22 27 -13
22 28 -3
22 30 3
22 31 11
23 24 13
23 27 2
23 31 -3
24 25 6
24 28 -2
24 29 12
26 27 -2
26 28 6
26 30 15
26 31 -13
26 32 6
27 28 -2
27 29 12
27 30 1
27 31 12
28 29 -11
28 30 -7
28 32 4
29 30 4
29 31 10
