32 347
1 2 -1
1 3 9
1 4 -8
1 5 13
1 6 -3
1 8 12
1 9 7
1 10 -12
1 14 10
1 15 9
1 16 14
1 17 1
1 18 -8
1 20 4
1 21 1
1 22 -15
1 23 2
1 24 9
1 26 4
1 27 -12
1 28 14
1 29 12
1 30 -5
2 3 -4
2 4 1
2 5 -1
2 6 3
2 7 -12
2 8 -2
2 9 3
2 13 -2
2 15 5
2 16 -3
2 17 -3
2 20 -4
2 21 12
2 22 -4
2 23 13
2 24 -5
2 25 -12
2 28 -13
2 30 -9
2 32 -5
3 4 -8
3 6 -1
3 9 -7
3 12 -7
3 13 -12
3 14 11
3 16 -14
3 17 15
3 18 13
3 20 -15
3 22 -15
3 23 -15
3 25 10
3 26 8
3 28 -3
3 30 8
3 31 -9
3 32 12
4 5 -9
4 6 -14
4 7 13
4 8 2
4 9 7
4 10 5
4 11 15
4 12 -11
4 13 -12
4 14 -4
4 15 9
4 18 12
4 19 1
4 21 7
4 22 -15
4 26 -2
4 28 4
4 29 11
4 30 11
4 31 -7
5 8 -13
5 10 -4
5 11 13
5 12 -13
5 13 1
5 14 -11
5 16 -1
5 17 -10
5 18 -6
5 19 -13
5 20 -14
5 21 2
5 22 -10
5 24 -7
5 25 6
5 27 13
5 29 14
5 31 -11
5 32 11
6 8 -4
6 10 9
6 13 -3
6 16 5
6 21 -7
6 22 -3
6 23 14
6 25 2
6 26 6
6 27 -12
6 28 6
6 29 6
6 30 -12
6 32 7
7 8 -4
7 9 -15
7 11 -12
7 12 -10
7 15 -7
7 17 -8
7 18 14
7 21 -14
7 24 -3
7 25 -2
7 26 -15
7 27 7
7 28 -9
7 29 9
7 30 14
7 31 -15
8 9 1
8 10 -15
8 11 3
8 13 -11
8 14 -4
8 15 -12
8 16 10
8 17 4
8 19 -3
8 21 14
8 24 13
8 25 1
8 26 -7
8 28 -11
8 29 3
8 30 -5
9 11 -2
9 12 1
9 14 -4
9 15 4
9 18 9
9 19 -3
9 20 5
9 22 -4
9 26 10
9 28 8
9 29 -1
9 30 -8
9 32 -15
10 11 12
10 12 -8
10 13 -7
10 14 2
10 15 6
10 16 7
10 17 4
10 18 -1
10 19 11
10 20 9
10 21 -14
10 23 12
10 24 -13
10 26 15
10 28 11
10 30 -7
10 31 8
10 32 -14
11 14 -2
11 15 8
11 17 -14
11 18 -2
11 20 5
11 21 -11
11 22 4
11 23 11
11 24 -12
11 26 3
11 27 -6
11 28 9
11 29 -3
11 30 -10
11 31 14
11 32 -11
12 15 1
12 16 11
12 17 -12
12 18 4
12 20 -13
12 21 15
12 22 -1
12 23 11
12 24 15
12 25 15
12 26 9
12 27 2
12 28 -4
12 29 -3
12 30 7
13 14 -5
13 15 -9
13 16 -9
13 19 -14
13 20 -12
13 21 6
13 22 12
13 23 13
13 24 10
13 25 15
13 26 14
13 28 14
13 29 -10
13 30 4
13 32 -4
14 15 11
14 16 -13
14 18 -7
14 19 3
14 21 13
14 22 6
14 23 -10
14 24 12
14 26 -2
14 27 -10
14 28 -15
14 30 6
14 32 -11
15 16 11
15 17 -6
15 19 10
15 20 6
15 21 4
15 22 -4
15 23 9
15 24 -8
15 25 -8
15 26 5
15 27 -1
15 28 -3
15 29 -12
15 30 3
15 31 -6
15 32 3
16 17 3
16 19 -8
16 20 14
16 22 5
16 24 -1
16 25 3
16 26 15
16 27 -10
16 29 10
16 30 14
16 32 -1
17 19 5
17 21 -9
17 23 5
17 25 -3
17 27 8
17 29 -13
17 31 -12
17 32 8
18 19 -12
18 20 14
18 22 -14
18 24 13
18 25 -6
18 27 -5
18 28 6
18 31 13
18 32 2
19 20 4
19 21 15
19 22 -5
19 23 -14
19 25 -12
19 26 -3
19 27 -11
19 28 -8
19 31 -8
19 32 10
20 21 15
20 22 -5
20 23 -12
20 24 8
20 25 -7
20 26 11
20 29 5
20 30 4
20 31 5
20 32 12
21 22 -12
21 23 -2
21 27 -10
21 29 -8
21 30 5
21 31 -2
21 32 13
22 23 -12
22 25 11
22 26 3
22 27 5
22 28 5
22 31 -12
22 32 -3
23 24 14
23 25 11
23 26 -12
23 27 3
23 29 -11
23 30 -15
23 31 13
23 32 -11
24 27 -3
24 28 14
24 29 8
24 31 7
24 32 13
25 28 -5
25 31 15
25 32 -3
26 27 8
26 28 -14
26 29 1
26 30 6
26 31 -10
26 32 15
27 28 -6
27 30 6
27 31 -13
27 32 -4
28 30 11
28 31 -12
29 30 11
29 32 -15
30 31 15
30 32 14
31 32 -9
