16 108
1 2 6
1 3 -11
1 4 -4
1 5 -6
1 6 3
1 8 14
1 9 15
1 10 3
1 11 14
1 12 -7
1 13 -15
1 14 -3
1 15 -14
1 16 -12
2 3 10
2 4 12
2 5 -2
2 6 11
2 7 2
2 8 -13
2 9 -13
2 10 -15
2 11 11
2 12 -3
2 13 -7
2 14 6
2 15 8
3 4 -11
3 5 -3
3 6 10
3 7 -3
3 8 7
3 9 5
3 10 -1
3 11 8
3 13 15
3 14 -9
3 15 -2
3 16 -9
4 5 7
4 6 4
4 7 -15
4 8 10
4 9 6
4 10 -7
4 12 14
4 13 12
4 14 10
4 15 -4
4 16 -6
5 6 -10
5 7 14
5 9 -3
5 10 -14
5 11 -6
5 12 7
5 14 -5
5 15 8
5 16 10
6 7 -11
6 8 13
6 9 13
6 10 -14
6 11 3
6 12 3
6 13 7
6 14 -1
6 15 10
6 16 14
7 8 -9
7 10 -8
7 11 -12
7 12 6
7 13 2
7 14 -9
7 15 -9
7 16 -1
8 9 9
8 10 -9
8 11 -9
8 12 15
8 14 13
8 15 -13
8 16 1
9 10 -8
9 11 3
9 12 1
9 13 12
9 14 3
9 16 2
10 11 6
10 12 -15
10 13 11
10 14 3
10 15 11
10 16 3
11 12 -3
11 13 6
11 14 -1
11 15 2
12 14 14
12 15 -2
12 16 10
13 14 -5
13 15 7
14 15 -15
14 16 9
15 16 -8
