48 1015
1 2 -12
1 3 -8
1 4 -5
1 5 4
1 6 13
1 7 10
1 8 15
1 9 13
1 10 -1
1 11 -3
1 12 13
1 13 -4
1 14 3
1 15 7
1 16 6
1 17 -4
1 18 3
1 19 -4
1 21 -15
1 22 5
1 23 14
1 24 -7
1 25 -3
1 26 5
1 27 -13
1 28 11
1 29 3
1 30 -8
1 31 7
1 32 -12
1 33 -10
1 34 13
1 35 -11
1 36 12
1 37 -2
1 38 3
1 39 14
1 40 -10
1 41 -13
1 42 4
1 43 14
1 44 10
1 45 12
1 46 11
1 47 -10
1 48 -1
2 3 -10
2 4 -3
2 5 -14
2 6 -1
2 7 -15
2 8 10
2 9 -14
2 10 -5
2 11 -12
2 12 4
2 13 4
2 14 11
2 15 7
2 16 -7
2 17 -8
2 19 -8
2 21 -10
2 22 1
2 23 8
2 24 2
2 25 6
2 26 11
2 27 -10
2 28 -7
2 29 3
2 30 -15
2 33 -1
2 34 3
2 36 4
2 37 -13
2 38 12
2 39 -11
2 40 4
2 41 -6
2 42 -3
2 44 -14
2 45 -11
2 46 15
2 47 6
2 48 6
3 4 -10
3 5 9
3 6 4
3 7 -5
3 8 -14
3 9 4
3 11 -14
3 12 4
3 13 8
3 14 5
3 15 -4
3 16 -4
3 17 2
3 19 -2
3 20 -11
3 21 -4
3 22 8
3 23 -14
3 24 -9
3 25 -3
3 26 8
3 27 -15
3 28 -11
3 29 -4
3 30 2
3 31 -5
3 32 -11
3 33 13
3 34 -6
3 35 9
3 36 -1
3 37 13
3 38 13
3 39 1
3 40 6
3 41 -13
3 42 -5
3 43 15
3 44 2
3 46 -13
3 47 9
4 5 5
4 6 12
4 7 8
4 8 9
4 9 13
4 10 -4
4 12 -15
4 13 -10
4 14 -13
4 15 -7
4 17 -2
4 18 -12
4 19 -9
4 20 -11
4 21 12
4 22 -7
4 23 -14
4 24 -2
4 26 12
4 27 -6
4 28 -8
4 29 -10
4 30 15
4 31 -4
4 32 7
4 33 13
4 34 4
4 35 -14
4 36 14
4 37 2
4 38 6
4 39 -3
4 40 9
4 41 2
4 42 -14
4 43 3
4 44 11
4 45 -9
4 47 -11
4 48 7
5 7 8
5 8 -7
5 9 -15
5 10 4
5 11 3
5 12 -6
5 13 12
5 15 9
5 16 15
5 17 -11
5 18 -8
5 19 5
5 20 -6
5 21 11
5 22 -4
5 24 6
5 25 -10
5 27 13
5 28 -10
5 29 7
5 30 -4
5 31 -1
5 32 5
5 33 7
5 34 -10
5 35 -14
5 36 -3
5 37 -1
5 38 9
5 39 6
5 40 6
5 41 -8
5 42 3
5 43 14
5 46 -5
5 47 13
5 48 12
6 9 9
6 10 -12
6 11 4
6 12 4
6 13 1
6 15 -5
6 16 4
6 17 2
6 18 -2
6 19 -3
6 20 15
6 21 -7
6 22 -15
6 23 -3
6 24 5
6 25 -13
6 27 -1
6 28 -14
6 29 -15
6 31 -12
6 32 9
6 33 -5
6 34 3
6 35 -1
6 36 -1
6 37 -2
6 38 -12
6 39 -15
6 40 -6
6 41 2
6 42 1
6 43 -9
6 44 15
6 45 10
6 47 11
6 48 5
7 8 8
7 9 6
7 10 5
7 11 -12
7 12 -7
7 13 7
7 14 13
7 15 -3
7 16 -14
7 17 -2
7 19 -6
7 20 -6
7 22 -2
7 23 14
7 24 -3
7 25 -15
7 26 6
7 27 -8
7 28 7
7 29 14
7 30 -12
7 31 -14
7 32 -3
7 33 -9
7 34 -13
7 37 6
7 38 -10
7 39 6
7 40 -15
7 41 2
7 42 11
7 43 12
7 44 1
7 45 4
7 46 14
7 47 -15
7 48 -10
8 9 -15
8 10 6
8 11 -11
8 12 -11
8 13 -10
8 14 -8
8 15 -6
8 16 -15
8 17 12
8 19 -9
8 20 4
8 21 7
8 22 -10
8 23 4
8 24 2
8 25 -12
8 26 8
8 27 -13
8 28 10
8 29 -14
8 30 8
8 31 4
8 32 6
8 34 -2
8 35 3
8 36 14
8 37 13
8 38 -9
8 39 -15
8 40 5
8 41 -10
8 42 -15
8 43 14
8 45 -15
8 46 14
8 47 -3
8 48 -12
9 10 9
9 11 5
9 13 -15
9 14 -12
9 16 11
9 17 -4
9 18 -9
9 19 -13
9 20 7
9 21 -6
9 22 -3
9 23 -2
9 24 -10
9 25 8
9 26 11
9 27 -14
9 28 -2
9 29 9
9 30 -1
9 31 -13
9 32 7
9 33 8
9 34 -4
9 35 1
9 37 -7
9 38 -6
9 39 10
9 40 3
9 41 -10
9 42 -11
9 43 14
9 45 4
9 47 11
9 48 -13
10 12 -14
10 13 9
10 14 -2
10 15 -12
10 16 1
10 17 6
10 18 8
10 19 -14
10 20 1
10 21 -1
10 22 14
10 23 -10
10 24 -9
10 26 4
10 27 1
10 29 -11
10 30 11
10 31 -6
10 33 -5
10 34 9
10 36 15
10 38 15
10 39 -15
10 40 -13
10 41 5
10 42 -6
10 43 -9
10 44 6
10 45 -9
10 47 -11
10 48 14
11 12 6
11 13 -12
11 14 -9
11 15 4
11 16 8
11 17 11
11 18 11
11 19 -6
11 20 -10
11 21 3
11 22 -8
11 23 2
11 24 -2
11 25 -3
11 26 2
11 27 1
11 28 2
11 29 2
11 30 -12
11 32 -13
11 33 3
11 34 1
11 35 -3
11 36 -9
11 37 -9
11 39 12
11 40 -13
11 41 -11
11 42 7
11 43 -1
11 44 14
11 45 4
11 46 -8
11 47 -13
11 48 1
12 13 13
12 14 -9
12 17 14
12 19 11
12 21 -2
12 22 5
12 23 14
12 24 9
12 25 -15
12 26 -11
12 27 9
12 28 -10
12 29 -1
12 30 6
12 31 -3
12 32 -1
12 33 -15
12 34 11
12 35 12
12 36 7
12 37 -12
12 38 -13
12 40 5
12 41 13
12 42 -2
12 43 9
12 44 -12
12 45 -14
12 46 9
12 47 1
12 48 -8
13 14 -6
13 15 7
13 16 13
13 17 5
13 18 7
13 19 -7
13 20 1
13 21 -14
13 22 -7
13 23 13
13 24 6
13 25 -14
13 26 8
13 28 6
13 29 -15
13 30 10
13 31 -13
13 32 9
13 33 1
13 34 3
13 36 14
13 37 15
13 38 -2
13 39 6
13 40 -14
13 41 12
13 43 -1
13 45 -8
13 46 2
13 47 -11
13 48 12
14 15 -13
14 16 -1
14 17 -14
14 18 -7
14 19 2
14 20 -3
14 21 -7
14 23 -12
14 24 15
14 25 -4
14 26 14
14 27 3
14 28 4
14 29 -14
14 30 11
14 31 9
14 32 12
14 33 1
14 34 12
14 35 6
14 36 -12
14 37 9
14 38 2
14 39 15
14 40 -14
14 41 -11
14 42 -2
14 43 -2
14 44 13
14 46 2
14 47 -5
14 48 -1
15 16 2
15 17 -13
15 18 7
15 19 12
15 20 -10
15 21 14
15 22 -2
15 23 -12
15 24 11
15 26 -6
15 27 6
15 28 3
15 30 6
15 31 -11
15 32 -12
15 34 -6
15 35 9
15 36 -14
15 37 -3
15 39 -15
15 40 -6
15 41 -5
15 42 -3
15 45 14
15 46 -9
15 47 -8
15 48 3
16 17 13
16 18 11
16 19 -2
16 21 7
16 22 1
16 23 -13
16 24 -15
16 25 6
16 26 12
16 27 -4
16 28 6
16 29 14
16 30 -8
16 31 11
16 32 14
16 33 14
16 34 7
16 35 -9
16 36 7
16 37 10
16 38 14
16 39 -14
16 40 -1
16 41 -12
16 42 12
16 43 7
16 44 -11
16 45 -9
16 46 -12
16 47 5
16 48 2
17 18 -7
17 19 5
17 20 -13
17 21 -4
17 22 -2
17 23 1
17 24 -4
17 25 13
17 26 15
17 27 -14
17 28 -11
17 29 13
17 30 8
17 31 13
17 32 -13
17 34 1
17 36 -14
17 37 -6
17 38 -10
17 39 -1
17 40 7
17 41 11
17 42 11
17 43 -3
17 44 1
17 45 -15
17 46 15
17 47 -8
17 48 -1
18 19 10
18 20 3
18 21 2
18 22 -6
18 23 8
18 24 12
18 25 6
18 26 12
18 27 -12
18 28 -6
18 29 -6
18 32 6
18 33 -8
18 34 12
18 35 -6
18 36 -8
18 37 8
18 38 -14
18 39 2
18 40 -3
18 41 -13
18 42 -10
18 43 -10
18 44 -2
18 45 -9
18 46 -14
18 47 7
18 48 -3
19 20 11
19 21 11
19 23 -13
19 24 3
19 25 2
19 26 -4
19 27 5
19 28 -8
19 29 -7
19 30 -7
19 31 -7
19 32 5
19 33 -14
19 34 9
19 35 4
19 36 12
19 37 -14
19 39 -7
19 40 15
19 41 -12
19 42 4
19 43 3
19 44 11
19 45 -2
19 46 11
19 48 11
20 21 -12
20 22 10
20 23 2
20 24 -10
20 26 -6
20 27 -13
20 28 15
20 29 2
20 30 11
20 31 3
20 32 -8
20 33 -15
20 34 -7
20 35 13
20 36 -10
20 38 -8
20 40 15
20 42 12
20 43 4
20 44 -13
20 45 14
20 46 -13
20 47 -4
20 48 -2
21 23 3
21 24 3
21 26 -8
21 27 -11
21 28 -8
21 29 -6
21 30 -15
21 31 9
21 32 -15
21 33 -1
21 34 -15
21 35 -1
21 36 8
21 37 -5
21 38 7
21 39 -12
21 40 -13
21 41 -2
21 42 -15
21 43 -14
21 45 11
21 46 -9
21 48 -4
22 23 -6
22 24 8
22 25 -8
22 26 -8
22 27 -5
22 28 -3
22 29 -12
22 30 9
22 31 10
22 32 11
22 33 -12
22 34 -1
22 35 10
22 36 -4
22 38 7
22 39 -4
22 40 6
22 42 11
22 43 -10
22 44 -3
22 45 14
22 46 14
22 47 -4
22 48 9
23 24 9
23 25 7
23 26 9
23 27 12
23 28 12
23 29 -15
23 30 -9
23 31 1
23 32 4
23 33 -12
23 34 8
23 35 -3
23 36 8
23 37 -6
23 38 15
23 39 3
23 40 -1
23 41 15
23 42 -14
23 44 -11
