48 1015
1 2 13
1 3 12
1 4 9
1 5 2
1 6 -8
1 7 3
1 8 15
1 9 5
1 10 -1
1 11 11
1 12 -9
1 13 -10
1 14 11
1 15 4
1 16 -1
1 17 14
1 18 9
1 19 -11
1 20 15
1 21 7
1 22 -10
1 23 9
1 24 -12
1 25 -1
1 26 14
1 27 -2
1 28 5
1 29 13
1 30 14
1 31 13
1 33 8
1 34 -8
1 35 -10
1 36 -10
1 38 2
1 39 1
1 40 -12
1 42 -4
1 43 2
1 44 13
1 45 6
1 46 10
1 47 7
2 3 -12
2 4 12
2 5 7
2 6 -14
2 7 10
2 8 9
2 9 -7
2 10 2
2 11 7
2 12 -13
2 13 2
2 14 -5
2 16 8
2 17 2
2 18 4
2 20 14
2 21 12
2 22 -7
2 23 14
2 24 7
2 25 5
2 26 -15
2 27 -9
2 28 9
2 29 -5
2 30 -13
2 31 5
2 32 10
2 33 7
2 34 -10
2 35 8
2 36 4
2 37 11
2 38 3
2 39 11
2 40 2
2 41 14
2 42 -3
2 43 -11
2 44 -5
2 45 5
2 46 -5
2 47 -7
2 48 -3
3 4 5
3 5 13
3 6 8
3 7 -13
3 8 15
3 9 1
3 10 -14
3 11 4
3 12 -13
3 13 11
3 14 -8
3 15 -4
3 16 -3
3 17 6
3 18 -4
3 19 -2
3 20 7
3 21 1
3 22 -5
3 23 -8
3 24 11
3 26 -13
3 27 1
3 28 -2
3 29 13
3 30 -5
3 31 9
3 32 4
3 33 15
3 34 11
3 35 -12
3 36 8
3 37 -2
3 38 -10
3 39 2
3 40 10
3 41 14
3 42 14
3 43 13
3 46 -1
3 47 -3
3 48 4
4 5 -12
4 7 -7
4 8 -15
4 9 7
4 10 -3
4 11 -5
4 12 -15
4 13 -4
4 15 -15
4 17 14
4 18 -14
4 19 -7
4 20 12
4 21 2
4 22 -3
4 23 -15
4 24 -15
4 25 15
4 26 13
4 27 -3
4 28 1
4 29 5
4 30 6
4 31 6
4 32 6
4 33 -11
4 34 10
4 35 -8
4 36 6
4 37 -15
4 38 2
4 39 -6
4 40 -7
4 41 8
4 42 1
4 44 -12
4 45 -14
4 46 -2
4 47 13
4 48 10
5 6 7
5 8 10
5 9 5
5 10 14
5 11 9
5 12 -9
5 14 2
5 15 -13
5 16 2
5 17 -1
5 18 12
5 19 -13
5 20 -10
5 21 3
5 22 -8
5 23 -5
5 24 4
5 25 11
5 26 10
5 27 15
5 28 5
5 29 -1
5 30 8
5 31 -10
5 32 -5
5 33 13
5 36 7
5 37 9
5 38 -4
5 39 -11
5 40 -14
5 41 7
5 42 15
5 43 -5
5 44 15
5 45 -4
5 47 4
5 48 -15
6 7 -4
6 8 11
6 9 4
6 10 -1
6 11 -11
6 12 -10
6 13 5
6 14 -2
6 15 13
6 16 3
6 17 11
6 18 10
6 19 -9
6 20 -4
6 21 -4
6 22 6
6 23 14
6 24 -6
6 26 -15
6 28 15
6 29 8
6 30 14
6 31 7
6 32 -14
6 33 -3
6 34 -10
6 35 -6
6 36 -3
6 37 -14
6 38 15
6 39 -10
6 40 -2
6 41 -5
6 42 12
6 43 -13
6 44 -5
6 45 3
6 46 7
6 47 -9
7 8 14
7 9 2
7 10 14
7 11 8
7 12 14
7 13 -8
7 14 -4
7 15 -5
7 16 -8
7 17 -15
7 18 6
7 19 -9
7 20 -10
7 21 -14
7 22 -10
7 23 3
7 24 -6
7 25 3
7 26 -8
7 28 8
7 29 -10
7 30 1
7 31 4
7 32 6
7 33 8
7 34 6
7 35 15
7 37 12
7 38 -8
7 40 10
7 41 -14
7 43 -1
7 45 4
7 46 3
7 47 -11
7 48 8
8 9 -4
8 11 -5
8 12 14
8 13 -12
8 14 -8
8 15 -1
8 16 11
8 17 -9
8 18 8
8 19 12
8 20 -8
8 21 -8
8 22 2
8 24 10
8 26 -13
8 27 6
8 28 4
8 29 7
8 30 -3
8 31 14
8 32 -6
8 33 9
8 34 5
8 35 10
8 36 -1
8 37 5
8 38 -7
8 39 -1
8 40 14
8 41 1
8 42 -5
8 43 14
8 44 10
8 45 2
8 46 4
8 47 2
9 10 -11
9 12 -3
9 13 -2
9 14 -7
9 15 3
9 16 -8
9 17 -3
9 18 6
9 19 15
9 20 8
9 21 -8
9 22 -1
9 23 -1
9 24 -5
9 25 -8
9 26 9
9 27 14
9 28 12
9 29 -2
9 30 -4
9 31 -3
9 32 6
9 34 11
9 35 -15
9 36 -13
9 37 -2
9 38 2
9 39 15
9 41 12
9 42 -12
9 43 5
9 45 14
9 46 -13
9 47 12
9 48 -10
10 11 -9
10 14 -5
10 15 -10
10 16 -9
10 17 12
10 18 13
10 20 -15
10 21 5
10 22 10
10 23 14
10 24 5
10 25 -15
10 26 -14
10 27 -4
10 28 -4
10 29 1
10 30 6
10 31 -7
10 32 -15
10 33 7
10 34 13
10 36 -10
10 37 8
10 38 2
10 39 7
10 40 15
10 41 -3
10 42 -9
10 44 11
10 45 6
10 46 -10
10 47 -11
10 48 3
11 12 11
11 13 -15
11 14 -14
11 15 -12
11 16 8
11 17 1
11 18 -13
11 19 10
11 20 -8
11 21 -2
11 22 12
11 23 -11
11 24 3
11 25 9
11 26 -10
11 27 13
11 28 -1
11 29 -13
11 30 -2
11 31 -8
11 32 -13
11 33 2
11 34 5
11 35 14
11 36 14
11 37 -14
11 38 8
11 39 -6
11 40 10
11 41 -7
11 42 9
11 43 13
11 44 -9
11 45 -10
11 46 -12
11 48 2
12 16 10
12 17 11
12 18 -5
12 19 7
12 20 -14
12 21 -14
12 22 4
12 24 2
12 25 -9
12 26 -12
12 27 13
12 28 10
12 30 -10
12 31 4
12 32 -12
12 33 -7
12 34 -6
12 35 -9
12 36 -1
12 37 14
12 39 -4
12 41 -5
12 43 -13
12 44 -14
12 45 4
12 46 7
12 47 4
12 48 4
13 14 -8
13 15 13
13 16 12
13 17 -3
13 18 10
13 19 8
13 20 -12
13 21 -3
13 22 -12
13 23 -3
13 24 -6
13 25 12
13 26 9
13 28 5
