16 108
1 2 -9
1 3 -3
1 4 -11
1 5 -8
1 6 -2
1 7 9
1 8 -12
1 9 -6
1 11 9
1 12 14
1 13 -2
1 14 8
1 15 -1
1 16 8
2 3 -6
2 4 2
2 5 -4
2 6 11
2 7 -4
2 9 -3
2 10 9
2 11 -13
2 12 14
2 13 -3
2 14 13
2 15 -2
2 16 -12
3 4 8
3 5 11
3 6 -5
3 8 14
3 9 -8
3 10 1
3 11 8
3 12 6
3 13 -10
3 15 -14
3 16 5
4 7 2
4 8 -13
4 9 -2
4 10 -13
4 11 13
4 12 -7
4 14 3
4 15 -12
4 16 -13
5 6 15
5 7 -1
5 9 8
5 10 -10
5 11 -6
5 12 -2
5 13 14
5 14 -12
5 15 -14
5 16 -12
6 7 6
6 8 2
6 9 -9
6 10 6
6 11 -12
6 12 -4
6 13 12
6 14 -4
6 15 12
6 16 -12
7 8 7
7 9 -5
7 10 11
7 12 2
7 13 -12
7 14 -8
7 15 1
7 16 8
8 10 15
8 11 3
8 12 8
8 13 10
8 14 11
8 15 15
8 16 15
9 10 -10
9 11 10
9 12 5
9 13 -9
9 14 -2
9 15 -4
10 11 -12
10 12 -14
10 13 14
10 14 3
10 15 5
10 16 8
11 12 5
11 14 14
11 15 -11
11 16 -3
12 13 -1
12 14 -15
12 15 -11
12 16 -15
13 14 13
13 15 5
13 16 15
14 15 8
14 16 5
15 16 2
