32 347
1 2 11
1 3 2
1 4 -7
1 5 5
1 7 10
1 8 10
1 9 -1
1 10 15
1 11 12
1 12 8
1 13 -15
1 14 -5
1 15 13
1 16 -15
1 18 3
1 19 -1
1 20 -5
1 22 1
1 23 -5
1 26 -2
1 27 -12
1 28 -12
1 29 5
1 30 -9
1 32 11
2 3 -6
2 4 -4
2 5 -6
2 6 13
2 7 9
2 9 12
2 12 -14
2 13 2
2 14 2
2 15 3
2 16 -14
2 17 -11
2 18 -3
2 19 -3
2 21 6
2 24 -4
2 25 -7
2 26 -9
2 28 -13
2 29 -13
2 30 -5
2 32 15
3 4 -9
3 5 14
3 6 14
3 9 6
3 10 1
3 11 -10
3 12 7
3 13 -4
3 15 -12
3 16 11
3 17 -1
3 18 8
3 19 12
3 22 5
3 23 8
3 24 -12
3 25 -6
3 26 3
3 28 15
3 29 -10
3 30 -7
3 31 -13
3 32 11
4 5 -8
4 6 -15
4 7 3
4 11 5
4 12 -12
4 13 1
4 14 4
4 15 -15
4 16 -15
4 17 -14
4 18 -1
4 19 10
4 21 14
4 22 -8
4 23 4
4 24 5
4 25 -11
4 26 -13
4 27 9
4 28 11
4 30 7
4 32 6
5 6 -14
5 7 -5
5 9 12
5 11 -1
5 12 14
5 14 -7
5 15 -12
5 16 -2
5 19 1
5 20 -4
5 22 -7
5 24 -4
5 25 -7
5 26 -9
5 27 4
5 32 10
6 9 -1
6 11 2
6 15 7
6 21 13
6 24 4
6 25 9
6 26 11
6 29 13
6 30 11
6 31 -7
7 8 2
7 9 -13
7 10 4
7 11 10
7 13 14
7 14 -6
7 15 6
7 19 8
7 23 -12
7 24 -9
7 25 6
7 28 -2
7 29 -14
7 30 -1
7 31 -13
7 32 -15
8 9 8
8 10 -10
8 11 -2
8 12 1
8 13 2
8 15 -7
8 16 12
8 17 9
8 19 -9
8 20 -8
8 21 -11
8 22 -7
8 23 3
8 24 -2
8 27 2
8 28 -12
8 29 15
8 30 -5
8 31 15
9 10 -9
9 11 -6
9 12 5
9 13 5
9 14 4
9 15 -1
9 16 -5
9 21 -6
9 23 -7
9 26 3
9 27 6
9 30 -11
9 31 1
10 12 -13
10 13 14
10 14 -15
10 15 5
10 16 1
10 17 -6
10 18 -10
10 19 -6
10 20 -11
10 22 14
10 23 -11
10 24 -1
10 26 -9
10 27 3
10 29 13
10 32 5
11 12 13
11 13 -11
11 14 8
11 15 -6
11 16 -10
11 17 7
11 18 1
11 20 -10
11 22 -5
11 23 -5
11 24 -15
11 25 10
11 26 9
11 27 3
11 28 9
11 29 -13
11 30 -13
12 13 3
12 16 -9
12 17 8
12 18 13
12 19 8
12 20 -7
12 22 -11
12 23 7
12 25 -1
12 28 -11
12 30 4
12 31 -2
13 15 -9
13 16 5
13 17 -7
13 18 5
13 20 15
13 21 -6
13 22 -2
13 23 -3
13 25 5
13 26 1
13 28 -11
13 29 10
13 32 12
14 16 2
14 17 3
14 19 7
14 20 -9
14 21 -12
14 23 2
14 24 8
14 25 -12
14 26 3
14 27 9
14 28 11
14 29 11
14 30 10
14 31 -14
14 32 13
15 16 -1
15 17 -7
15 19 -8
15 20 -6
15 21 -11
15 22 8
15 23 13
15 25 11
15 28 -14
15 30 9
15 31 -3
16 17 12
16 18 15
16 19 4
16 22 -11
16 23 10
16 24 -14
16 25 -2
16 27 -1
16 28 10
16 29 1
16 32 -10
17 18 -4
17 19 12
17 20 -1
17 22 -3
17 23 2
17 24 12
17 25 10
17 26 13
17 28 -3
17 29 -8
17 30 12
17 31 -13
18 21 6
18 22 13
18 26 -15
18 27 13
18 30 -12
18 31 -1
18 32 11
19 20 2
19 21 14
19 22 5
19 23 -4
19 24 9
19 25 1
19 26 -13
19 27 -14
19 28 -4
19 30 8
19 31 9
19 32 8
20 22 15
20 24 15
20 27 5
20 28 -11
20 29 15
20 30 -7
20 31 10
20 32 9
21 24 -6
21 25 -8
21 26 11
21 27 15
21 28 15
21 29 4
21 30 -13
21 31 -7
22 24 10
22 25 4
22 27 -5
22 28 4
22 29 7
22 31 8
22 32 -2
23 24 -6
23 25 4
23 26 15
23 27 -5
23 29 -6
23 31 -2
23 32 1
24 25 -11
24 27 1
24 29 -2
24 30 -13
24 31 -12
24 32 3
25 27 -7
25 28 3
25 29 6
25 30 5
26 27 6
26 28 -1
26 29 2
26 30 -2
26 32 7
27 30 -9
27 32 7
28 29 -14
28 30 -1
28 32 -12
29 30 2
29 31 4
29 32 8
30 32 -10
31 32 3
