32 248
1 3 -1
1 5 1
1 6 11
1 10 12
1 11 11
1 12 8
1 18 9
1 20 -13
1 22 12
1 23 1
1 24 13
1 25 -6
1 27 12
1 29 -5
1 31 7
1 32 6
2 3 -6
2 4 -8
2 5 -15
2 10 3
2 13 -3
2 15 -1
2 18 5
2 20 11
2 21 -5
2 22 9
2 23 5
2 24 14
2 25 -5
2 27 -9
2 29 -5
2 30 -5
3 4 1
3 5 3
3 6 3
3 8 10
3 12 -7
3 13 4
3 15 7
3 16 1
3 19 4
3 21 2
3 22 -15
3 23 2
3 26 -14
3 27 11
3 30 2
3 32 -11
4 5 -14
4 6 15
4 8 -11
4 10 14
4 11 8
4 12 -12
4 22 -5
4 23 -12
4 26 -6
4 27 1
4 28 13
4 30 12
4 31 1
4 32 -9
5 7 -4
5 10 -11
5 11 4
5 17 2
5 19 7
5 20 11
5 22 9
5 23 -1
5 24 7
5 26 11
5 27 -14
5 29 -9
5 31 -7
5 32 6
6 8 -2
6 9 11
6 11 -14
6 12 -10
6 13 4
6 14 9
6 15 -4
6 20 -14
6 22 12
6 23 13
6 28 4
6 31 5
7 12 12
7 13 12
7 15 11
7 18 -13
7 19 15
7 20 3
7 26 -9
7 28 -15
7 29 -9
7 30 4
7 32 -9
8 9 12
8 11 4
8 12 -7
8 14 8
8 15 8
8 16 -2
8 18 -10
8 19 12
8 22 8
8 23 -5
8 30 -10
8 31 -1
8 32 11
9 10 -1
9 12 -1
9 13 -10
9 14 9
9 15 -14
9 17 -6
9 19 -1
9 20 11
9 23 -4
9 24 -5
9 27 -12
9 29 -9
9 30 14
10 14 -4
10 15 12
10 19 -7
10 20 -5
10 22 -9
10 23 4
10 24 -8
10 27 11
10 29 -6
10 32 -1
11 12 -11
11 13 5
11 14 12
11 15 10
11 18 -1
11 19 6
11 21 10
11 23 -12
11 24 -2
11 25 -15
11 27 -8
11 30 -6
11 31 7
12 13 9
12 17 -8
12 18 -14
12 21 -15
12 26 4
12 28 5
12 31 -10
12 32 -8
13 15 -4
13 21 -7
13 22 11
13 24 11
13 25 14
13 26 -1
13 28 -6
13 29 -13
13 30 -9
13 32 4
14 15 -7
14 16 -4
14 17 10
14 18 8
14 19 15
14 20 1
14 22 8
14 24 4
14 25 -13
14 26 3
14 27 -6
14 28 9
14 31 15
15 16 -13
15 18 11
15 25 6
15 26 -4
15 29 5
16 17 -7
16 18 -3
16 19 -8
16 22 14
16 23 -11
16 24 14
16 26 -5
16 28 -15
16 30 7
16 32 15
17 18 -7
17 22 -5
17 25 -1
17 27 14
17 32 13
18 21 -7
18 22 14
18 23 -9
18 25 -15
18 27 -1
18 29 15
18 30 7
18 31 -13
18 32 9
19 20 -13
19 22 12
19 23 -11
19 25 -5
19 31 14
20 21 6
20 22 9
20 23 4
20 25 6
20 31 9
20 32 -7
21 23 -1
21 26 -11
21 28 -12
21 29 -4
22 25 2
22 26 -14
22 27 6
22 28 -1
22 30 3
23 25 -11
23 26 15
23 28 4
23 29 -14
23 30 -5
23 31 15
23 32 13
24 25 -13
24 26 9
24 27 5
24 29 -1
24 32 8
25 28 -13
25 32 -7
26 27 9
26 29 13
26 31 -3
27 30 -8
27 31 -10
28 29 6
