32 248
1 4 -14
1 5 -13
1 9 6
1 10 13
1 11 -9
1 14 -13
1 18 8
1 19 -15
1 20 -5
1 22 9
1 24 9
1 25 -9
1 27 -7
1 30 8
1 32 11
2 4 10
2 6 4
2 8 -5
2 9 12
2 12 -9
2 13 -6
2 14 -12
2 15 13
2 21 10
2 22 -1
2 27 14
2 28 7
2 29 14
2 31 6
3 4 6
3 6 7
3 8 -11
3 9 -15
3 10 -12
3 15 -15
3 16 1
3 17 -9
3 18 -6
3 19 -3
3 20 -14
3 21 9
3 25 8
3 26 5
3 29 6
3 30 7
3 32 -9
4 6 1
4 7 -14
4 8 14
4 10 -6
4 13 -14
4 14 5
4 15 4
4 20 15
4 22 -11
4 23 -8
4 24 1
4 25 -9
4 26 -4
4 29 15
4 30 4
4 31 2
4 32 -14
5 6 9
5 9 -13
5 11 8
5 12 -11
5 13 -13
5 18 -2
5 22 4
5 24 -15
5 25 9
5 27 8
5 28 -14
5 31 -11
5 32 -10
6 8 -9
6 9 -1
6 16 15
6 17 -1
6 26 -14
6 28 7
6 31 6
6 32 -2
7 8 13
7 9 12
7 12 -14
7 13 2
7 15 12
7 16 -5
7 20 6
7 21 -2
7 22 -13
7 23 -4
7 24 8
7 25 -7
7 27 9
7 32 3
8 12 9
8 13 -11
8 14 15
8 15 -12
8 21 11
8 22 -9
8 23 15
8 24 7
8 25 -4
8 26 9
8 28 1
8 31 -9
9 10 -14
9 11 4
9 13 -3
9 14 -3
9 15 -10
9 16 7
9 17 2
9 19 -9
9 20 3
9 23 -8
9 27 3
9 28 -9
9 29 -6
9 30 -5
10 11 9
10 12 13
10 13 15
10 14 4
10 18 -8
10 20 1
10 21 -6
10 22 10
10 23 11
10 25 15
10 26 13
10 27 -2
10 31 -1
11 12 5
11 13 -6
11 14 -5
11 16 -3
11 17 -8
11 20 2
11 21 12
11 23 6
11 25 -4
11 26 5
11 29 5
11 32 6
12 14 -14
12 15 15
12 16 3
12 20 4
12 21 4
12 22 9
12 25 -15
12 26 -14
12 28 -2
12 30 14
12 32 8
13 15 -13
13 16 7
13 17 12
13 19 -11
13 25 -3
13 29 -14
13 31 -15
14 15 12
14 18 -2
14 20 12
14 21 5
14 22 -15
14 24 8
14 25 -1
14 31 15
14 32 -15
15 16 -6
15 21 1
15 22 -15
15 23 13
15 25 12
15 26 -14
15 28 -11
15 30 7
15 32 -13
16 17 -2
16 18 -2
16 20 11
16 21 9
16 23 -5
16 24 11
16 25 11
16 26 4
16 29 7
16 30 -6
16 31 13
17 18 9
17 19 15
17 21 -8
17 30 15
17 32 1
18 19 -11
18 22 -11
18 27 7
18 28 -9
18 29 -5
19 21 -14
19 22 -3
19 27 9
19 29 -1
19 30 11
19 31 5
19 32 10
20 21 4
20 22 1
20 23 -2
20 26 2
20 27 -11
20 31 -7
21 22 4
21 25 8
21 27 12
21 28 4
21 31 7
22 24 -15
22 26 -4
22 27 10
22 30 -6
23 25 8
23 27 -10
23 30 12
23 31 7
24 26 1
24 27 3
24 30 15
25 26 -5
25 27 6
25 28 10
25 29 -4
25 31 6
26 30 -3
26 32 -12
27 28 1
27 30 2
28 32 4
29 30 -1
29 31 -8
30 32 -13
