48 338
1 2 3
1 9 -14
1 23 -4
1 28 7
1 35 11
1 37 9
1 40 -7
1 41 3
1 43 -1
1 44 -12
1 45 -11
1 46 -7
2 4 -1
2 5 8
2 6 3
2 16 6
2 17 -13
2 23 10
2 24 13
2 25 -7
2 33 2
2 34 10
2 44 -14
2 45 13
2 47 -13
2 48 6
3 4 6
3 10 1
3 15 7
3 18 -14
3 22 -11
3 23 8
3 27 -11
3 29 -7
3 32 -6
3 33 -6
3 34 5
3 37 -14
3 39 6
3 44 -1
3 45 7
4 6 14
4 7 3
4 10 10
4 11 -15
4 13 -7
4 19 -3
4 22 10
4 38 4
4 40 -2
4 42 14
4 46 10
5 9 -7
5 17 14
5 19 8
5 20 -9
5 24 2
5 30 8
5 31 -3
5 41 -9
5 46 13
6 12 -12
6 13 -1
6 17 -14
6 19 -13
6 22 -6
6 25 -14
6 26 -5
6 28 -9
6 33 13
6 35 -1
6 37 9
6 41 1
6 43 15
6 44 -13
7 9 9
7 10 -13
7 12 -14
7 19 9
7 21 -5
7 26 15
7 27 1
7 29 15
7 30 -9
7 34 6
7 36 -12
7 38 -4
7 40 12
7 41 8
7 42 10
7 46 13
7 47 -15
8 9 -5
8 10 -5
8 11 2
8 12 10
8 19 -5
8 22 -13
8 25 11
8 27 8
8 28 -7
8 30 12
8 33 -3
8 37 -7
8 38 15
8 39 -2
8 43 11
8 45 6
8 46 12
8 47 -10
9 13 6
9 14 -14
9 18 -14
9 22 3
9 23 11
9 24 -6
9 25 3
9 30 -14
9 31 8
9 37 -3
9 39 -4
9 40 -4
9 41 3
9 43 -10
9 44 -9
9 46 -9
9 48 10
10 13 -8
10 21 -3
10 22 -10
10 31 15
10 37 8
10 39 -4
10 43 -8
10 44 -3
10 47 10
10 48 14
11 13 -9
11 15 -5
11 17 10
11 19 -15
11 23 2
11 24 11
11 28 3
11 29 -3
11 33 -8
11 36 -11
11 41 4
11 48 -15
12 17 -6
12 20 15
12 22 11
12 24 8
12 31 -5
12 35 -1
12 39 10
12 41 -1
12 44 -5
12 45 1
13 14 11
13 15 5
13 18 14
13 19 -14
13 25 -12
13 32 -13
13 36 -2
14 21 5
14 22 -8
14 23 14
14 24 -1
14 25 -13
14 29 2
14 36 -6
14 37 -15
14 38 5
14 42 1
14 47 -15
14 48 5
15 20 -13
15 22 12
15 23 -2
15 26 8
15 28 5
15 36 -11
15 44 -15
15 45 11
16 18 6
16 42 -11
16 43 15
17 24 10
17 28 -11
17 29 -10
17 32 11
17 37 -2
17 40 1
17 47 5
18 20 -9
18 23 -3
18 25 -2
18 27 9
18 36 6
18 37 -2
18 47 -12
19 21 5
19 28 9
19 29 -4
19 33 -5
19 35 6
19 41 13
19 42 -13
19 46 -15
19 47 3
20 30 -14
20 41 -6
20 42 -13
20 46 14
21 22 -11
21 25 6
21 26 -11
21 36 -5
21 38 -9
21 39 -5
21 40 -5
21 44 7
21 45 -11
22 23 -3
22 28 -3
22 30 -2
22 35 -1
22 44 -11
22 45 10
23 36 10
23 38 13
23 45 4
24 30 13
24 33 11
24 34 13
24 36 -11
24 47 -10
24 48 -12
25 27 -2
25 28 -6
25 31 -6
25 33 7
25 35 2
25 36 -13
25 45 -12
25 47 -13
26 28 -13
26 30 -11
26 31 11
26 33 -11
26 35 -10
26 37 3
26 41 -8
26 43 -10
26 44 -12
26 45 10
26 47 -8
27 28 -4
27 31 14
27 34 7
27 37 15
27 38 4
27 44 13
27 45 -15
28 33 5
28 34 -15
28 37 -5
28 38 -3
28 41 -5
28 42 -15
28 44 -14
28 48 -11
29 31 3
29 32 -13
29 34 -4
29 35 -2
29 37 7
29 38 -12
29 41 -10
29 44 -9
30 31 2
30 33 2
30 34 1
30 41 9
30 47 3
31 40 10
31 41 -2
31 42 -4
31 45 -11
31 47 -3
32 33 3
32 35 -11
32 36 -8
32 40 -4
32 41 -10
32 44 -9
33 41 -12
33 45 1
33 46 -3
33 48 -7
34 40 2
34 43 -10
34 44 3
34 46 -9
34 48 10
35 37 12
35 41 6
35 42 3
35 43 9
35 45 8
35 46 7
36 37 -7
36 44 11
36 45 -7
36 46 8
36 47 5
36 48 10
37 38 -4
37 39 -10
37 42 -10
37 48 6
38 45 -6
39 42 -11
40 42 1
40 43 -9
40 44 12
40 48 -12
41 42 -1
41 45 2
41 47 -4
42 43 7
43 44 -9
43 46 1
43 48 -13
44 45 5
44 48 -4
