48 789
1 3 8
1 4 4
1 6 6
1 8 9
1 9 7
1 10 -8
1 11 -11
1 14 -4
1 16 1
1 18 -13
1 21 9
1 22 -6
1 23 -13
1 24 -5
1 25 -1
1 26 7
1 29 6
1 33 15
1 34 -15
1 38 -13
1 39 -9
1 40 -5
1 43 4
1 44 14
1 45 4
1 46 3
1 47 11
1 48 -13
2 5 9
2 6 6
2 7 -12
2 9 -9
2 10 10
2 13 1
2 14 10
2 16 11
2 17 -14
2 18 -11
2 20 -12
2 21 5
2 22 -11
2 23 9
2 26 5
2 29 -5
2 30 -6
2 31 5
2 32 -6
2 34 15
2 35 3
2 37 13
2 38 -13
2 39 -3
2 41 9
2 42 -7
2 45 2
2 46 -4
2 47 -1
2 48 -10
3 4 3
3 5 -2
3 8 14
3 9 2
3 10 -8
3 12 -8
3 16 -11
3 18 -12
3 19 15
3 21 -8
3 23 2
3 24 14
3 25 -11
3 26 7
3 29 -3
3 30 -4
3 31 2
3 32 14
3 33 -5
3 34 15
3 35 -13
3 38 -10
3 39 -3
3 41 -13
3 42 -6
3 43 -9
3 45 -13
3 46 -8
3 48 2
4 5 -3
4 6 -13
4 7 1
4 9 9
4 10 10
4 11 -15
4 14 -15
4 16 10
4 17 9
4 21 3
4 22 -11
4 23 -8
4 24 -1
4 26 -13
4 29 -3
4 30 -8
4 33 -15
4 34 -6
4 36 -4
4 37 8
4 40 -6
4 44 11
4 45 -11
4 46 12
4 47 15
4 48 4
5 7 -14
5 8 -10
5 9 12
5 10 7
5 12 14
5 13 11
5 14 -15
5 15 11
5 16 10
5 17 -7
5 18 -5
5 22 -9
5 24 -9
5 32 10
5 33 -2
5 34 12
5 35 -6
5 36 7
5 37 4
5 38 2
5 39 -5
5 40 10
5 41 14
5 42 9
5 43 9
5 44 -14
5 45 7
5 48 15
6 8 -13
6 9 5
6 10 -8
6 11 5
6 13 -15
6 14 8
6 15 2
6 16 -10
6 18 6
6 19 -8
6 20 -10
6 21 -5
6 23 8
6 24 15
6 25 -15
6 26 9
6 27 12
6 29 14
6 30 4
6 31 -12
6 32 -4
6 33 -2
6 34 1
6 35 7
6 36 12
6 37 4
6 38 -1
6 39 -3
6 40 -13
6 42 8
6 43 -6
6 44 -1
6 45 -9
6 46 15
7 8 10
7 9 -4
7 10 -9
7 11 -7
7 12 -10
7 13 -2
7 14 -7
7 16 15
7 17 13
7 18 7
7 20 -1
7 22 7
7 23 -11
7 25 -14
7 26 -11
7 27 15
7 28 6
7 29 6
7 30 15
7 32 -11
7 33 14
7 35 -6
7 36 4
7 37 11
7 39 3
7 41 -13
7 43 -14
7 44 -9
7 45 5
7 46 5
7 47 -8
7 48 -13
8 9 13
8 14 -8
8 15 11
8 16 -1
8 18 3
8 19 -9
8 20 6
8 21 15
8 26 14
8 28 13
8 29 -13
8 31 -12
8 34 2
8 35 -14
8 36 -4
8 38 4
8 40 9
8 41 -8
8 42 -2
8 43 -6
8 44 -15
8 45 -8
8 47 15
8 48 15
9 10 -10
9 11 3
9 13 5
9 14 -15
9 15 4
9 16 6
9 17 15
9 18 1
9 20 -5
9 21 12
9 22 -9
9 23 -11
9 25 -13
9 26 -13
9 29 -2
9 30 -11
9 31 10
9 33 12
9 36 -15
9 37 7
9 38 14
9 39 -10
9 40 5
9 42 -15
9 47 10
9 48 12
10 12 -9
10 14 -2
10 15 -15
10 16 -9
10 17 3
10 18 -14
10 19 12
10 21 -10
10 22 13
10 23 13
10 24 -4
10 26 -4
10 27 12
10 28 3
10 29 -13
10 31 -12
10 32 -8
10 33 1
10 35 -1
10 37 12
10 38 14
10 40 -11
10 41 -15
10 42 -9
10 44 5
10 45 13
10 46 9
10 47 3
10 48 10
11 15 -7
11 16 -3
11 17 13
11 18 9
11 19 14
11 20 -12
11 21 13
11 22 3
11 23 -7
11 24 -13
11 25 -2
11 26 12
11 27 14
11 29 -9
11 31 -2
11 36 -8
11 37 10
11 38 -10
11 39 -1
11 40 8
11 41 -9
11 42 3
11 43 6
11 44 11
11 45 -2
11 46 14
11 47 -1
12 14 -3
12 15 -1
12 16 6
12 17 -10
12 18 14
12 19 8
12 20 -12
12 21 4
12 22 9
12 23 -14
12 25 6
12 27 -9
12 29 -3
12 35 -1
12 36 12
12 37 -7
12 38 7
12 39 11
12 40 11
12 41 7
12 42 -5
12 43 -4
12 45 7
12 46 -10
12 48 -10
13 15 2
13 16 -12
13 18 -1
13 19 2
13 20 5
13 21 -5
13 22 -6
13 25 8
13 27 8
13 28 -4
13 29 -11
13 31 -9
13 32 4
13 33 2
13 34 -13
13 35 -8
13 37 9
13 38 -9
13 41 6
13 42 -15
13 43 6
13 44 -14
13 45 -7
13 46 11
13 48 8
14 15 -5
14 16 14
14 17 -3
14 18 -10
14 20 -1
14 22 -6
14 23 12
14 25 -2
14 26 1
14 27 15
14 28 -6
14 30 -14
14 31 -1
14 32 -9
14 33 1
14 34 8
14 36 11
14 37 6
14 38 4
14 39 -15
14 42 -15
14 45 -1
14 46 -14
15 17 -11
15 21 7
15 22 -11
15 23 -15
15 24 1
15 25 12
15 27 13
15 28 -9
15 29 6
15 30 5
15 31 -4
15 32 14
15 33 -14
15 35 14
15 36 6
15 37 6
15 38 2
15 40 -5
15 42 -12
15 43 -9
15 44 15
15 45 5
15 46 -9
15 47 -1
15 48 -12
16 17 -3
16 18 -7
16 19 -7
16 21 -3
16 22 -15
16 23 9
16 26 -2
16 29 13
16 31 -2
16 32 5
16 33 -10
16 34 3
16 35 -5
16 36 -10
16 37 15
16 39 10
16 41 -9
16 42 -2
16 45 -3
16 46 -11
16 47 -13
16 48 1
17 18 3
17 19 11
17 21 -5
17 22 14
17 24 3
17 25 5
17 26 10
17 27 12
17 29 -6
17 31 -3
17 33 -4
17 34 10
17 36 -12
17 37 -1
17 38 14
17 40 11
17 41 12
17 44 -9
17 45 -13
17 46 -10
17 48 -7
18 19 7
18 20 -13
18 21 -9
18 22 -8
18 23 -6
18 24 3
18 25 11
18 26 11
18 27 -4
18 28 -10
18 29 15
18 30 -4
18 31 -6
18 33 7
18 34 9
18 35 -9
18 37 15
18 38 10
18 39 -5
18 40 -12
18 42 -12
18 43 12
18 44 13
18 46 -3
18 47 9
18 48 -7
19 20 9
19 21 15
19 23 -5
19 25 9
19 26 15
19 28 -13
19 30 1
19 31 3
19 32 -14
19 35 1
19 37 9
19 38 -11
19 39 -3
19 41 -3
19 42 15
19 43 -6
19 44 13
19 46 3
20 21 8
20 22 -12
20 24 -12
20 25 10
20 26 10
20 27 -9
20 28 -15
20 29 -3
20 30 11
20 31 7
20 32 -10
20 33 -13
20 34 -15
20 35 15
20 37 -13
20 38 -10
20 39 10
20 40 -7
20 41 6
20 42 12
20 43 -13
20 44 13
20 45 10
20 46 5
20 48 10
21 22 -7
21 23 13
21 24 -2
21 25 9
21 26 -2
21 27 -4
21 29 2
21 31 8
21 32 11
21 34 -10
21 35 12
21 36 -14
21 37 13
21 38 -7
21 39 -3
21 40 -2
21 42 -3
21 44 -2
21 45 15
21 46 -12
21 47 6
21 48 14
22 23 -1
22 24 11
22 25 -9
22 26 -15
22 27 -5
22 29 12
22 30 8
22 32 -7
22 33 -9
22 34 -14
22 35 -5
22 36 1
22 37 -11
22 40 3
22 41 4
22 44 9
22 45 15
22 46 -8
22 47 12
22 48 10
23 24 -12
23 25 -9
23 26 -5
23 27 5
23 28 -4
23 29 1
23 30 1
23 31 7
23 32 6
23 34 9
23 35 11
23 36 15
23 38 -15
23 39 -8
23 40 -13
23 41 -6
23 43 4
23 46 -15
23 47 -15
23 48 11
24 26 -12
24 27 7
24 28 14
24 29 -9
24 31 -6
24 32 2
24 33 3
24 36 3
24 37 14
24 40 13
24 42 11
24 43 -1
24 44 4
24 47 -4
25 26 11
25 29 -10
25 30 -7
25 34 6
25 35 5
25 36 -9
25 37 -14
25 39 -5
25 40 -2
25 41 1
25 42 14
25 43 -9
25 44 3
25 46 -6
25 47 -14
25 48 6
26 27 -14
26 30 -5
26 31 2
26 32 14
26 33 8
26 34 -5
26 35 -3
26 36 -5
26 37 -1
26 38 -7
26 39 -14
26 40 2
26 41 7
26 43 5
26 44 -11
26 45 -15
26 46 -10
26 48 10
27 29 -6
27 30 2
27 31 3
27 33 -8
27 36 -5
27 40 -10
27 41 -3
27 42 6
27 44 -1
27 46 9
27 47 13
27 48 -7
28 29 3
28 30 -8
28 31 -9
28 32 2
28 34 15
28 35 7
28 36 4
28 37 5
28 38 4
28 39 -15
28 40 14
28 46 9
28 47 13
28 48 15
29 30 10
29 32 4
29 34 -6
29 35 14
29 37 -11
29 39 -1
29 40 -15
29 41 14
29 42 7
29 44 6
29 45 1
30 31 5
30 33 -15
30 34 -12
30 35 -10
30 36 -5
30 37 15
30 38 9
30 40 -3
30 41 -4
30 44 -3
30 45 -4
30 46 -8
30 47 -3
30 48 1
31 32 5
31 33 10
31 34 9
31 35 12
31 36 7
31 39 4
31 41 5
31 43 -7
31 44 8
31 45 15
31 46 7
31 47 -3
31 48 14
32 33 -12
32 34 -7
32 35 9
32 37 15
32 39 1
32 40 -9
32 41 -9
32 42 15
32 43 -4
32 44 11
32 45 4
32 46 -8
32 47 -6
32 48 -3
33 35 -7
33 36 -6
33 38 7
33 39 3
33 41 6
33 42 -12
33 44 14
33 45 -12
33 46 13
33 47 8
33 48 -3
34 36 8
34 37 12
34 40 1
34 41 -4
34 42 -11
34 43 -9
35 36 -2
35 38 -5
35 39 12
35 40 -9
35 43 5
35 44 -15
35 45 -1
35 46 -12
35 47 7
36 37 5
36 38 6
36 39 -1
36 40 10
36 41 -7
36 42 -13
36 44 8
36 46 13
36 47 -2
36 48 -6
37 38 10
37 40 3
37 41 -7
37 42 7
37 43 14
37 44 14
37 45 2
37 47 10
37 48 -12
38 39 -9
38 40 -12
38 43 -14
38 46 1
38 48 -7
39 40 -10
39 41 15
39 42 -13
39 43 7
39 45 -6
39 46 -15
39 48 -13
40 43 4
40 46 -15
40 48 1
41 42 9
41 43 6
41 46 -11
41 47 9
41 48 -9
42 43 -13
42 44 3
42 45 4
42 46 4
42 47 -8
43 44 4
43 46 5
43 47 -4
43 48 9
44 45 -8
44 48 3
45 48 3
46 47 13
