48 789
1 2 -6
1 3 10
1 5 1
1 9 4
1 11 3
1 12 -12
1 13 9
1 17 -2
1 18 -6
1 19 -8
1 21 -11
1 23 -9
1 24 5
1 25 5
1 27 -9
1 28 -6
1 29 -5
1 30 13
1 35 9
1 37 -3
1 42 -15
1 43 -13
1 44 3
1 45 -8
1 46 -3
1 47 -10
1 48 -2
2 3 14
2 5 -6
2 7 5
2 8 6
2 9 -9
2 11 4
2 12 3
2 13 14
2 14 -3
2 17 -3
2 19 -4
2 20 -6
2 21 13
2 22 -15
2 25 1
2 26 7
2 27 6
2 28 15
2 29 -6
2 31 14
2 34 -3
2 35 2
2 38 5
2 39 -11
2 40 3
2 42 2
2 45 -11
2 46 -9
2 47 8
3 4 15
3 5 -10
3 6 -10
3 7 3
3 8 2
3 9 13
3 11 -7
3 12 -7
3 13 11
3 14 -8
3 15 7
3 19 2
3 21 7
3 22 3
3 23 -9
3 25 -5
3 26 12
3 29 3
3 32 -4
3 36 1
3 37 -4
3 39 -15
3 40 -15
3 43 -2
3 44 -5
3 45 8
3 46 11
3 48 13
4 5 -15
4 7 4
4 9 6
4 11 -10
4 12 -14
4 13 7
4 14 -2
4 17 -4
4 19 1
4 22 11
4 23 -15
4 24 -5
4 27 14
4 29 12
4 30 -6
4 31 -5
4 32 -7
4 34 -5
4 35 15
4 36 -12
4 37 -3
4 38 -10
4 39 2
4 41 1
4 44 -9
4 45 -9
4 47 -15
5 7 10
5 8 5
5 10 -15
5 11 -1
5 12 2
5 14 -9
5 15 -10
5 17 14
5 18 1
5 19 -7
5 20 13
5 21 -15
5 22 -14
5 23 -10
5 25 -3
5 26 -14
5 27 11
5 28 -12
5 31 3
5 32 -15
5 33 -5
5 34 6
5 35 10
5 36 -15
5 37 -4
5 38 6
5 39 -11
5 40 5
5 45 -1
5 46 -6
5 47 11
6 8 -1
6 9 2
6 10 -11
6 12 14
6 13 3
6 14 -13
6 15 11
6 16 -6
6 17 -2
6 18 -6
6 19 10
6 20 -11
6 21 15
6 22 14
6 23 -15
6 24 11
6 25 -2
6 27 13
6 28 3
6 29 -1
6 31 -12
6 32 9
6 33 -6
6 34 11
6 36 8
6 38 -9
6 39 -2
6 40 14
6 41 -3
6 42 8
6 45 -7
6 46 -7
6 47 1
7 9 15
7 10 -4
7 11 4
7 12 -8
7 13 -9
7 15 -12
7 16 6
7 17 7
7 19 15
7 22 -5
7 23 10
7 26 4
7 27 3
7 28 11
7 29 -14
7 30 10
7 31 -9
7 32 -9
7 36 -14
7 37 -2
7 38 1
7 40 -5
7 41 -10
7 43 -3
7 44 -2
7 45 -11
7 46 15
7 47 -9
7 48 -1
8 11 -4
8 12 10
8 13 15
8 14 10
8 16 2
8 17 9
8 19 13
8 22 15
