32 446
1 2 -9
1 3 11
1 4 -2
1 5 -13
1 6 12
1 7 15
1 8 12
1 9 3
1 10 1
1 11 -6
1 12 -9
1 13 3
1 14 -13
1 15 9
1 16 7
1 17 9
1 18 2
1 19 -13
1 20 -9
1 21 -11
1 22 -3
1 23 -11
1 24 12
1 25 2
1 26 13
1 27 6
1 30 -5
1 31 -10
1 32 10
2 3 -13
2 4 -4
2 6 -5
2 7 -13
2 8 -4
2 9 13
2 10 -5
2 11 -4
2 13 14
2 14 1
2 15 8
2 16 6
2 17 -9
2 19 -15
2 20 5
2 21 11
2 23 1
2 24 -8
2 25 1
2 26 -2
2 27 -2
2 28 -3
2 29 8
2 30 3
2 31 15
2 32 3
3 4 3
3 5 8
3 7 15
3 8 6
3 12 -9
3 13 -7
3 14 2
3 15 -7
3 16 5
3 17 13
3 18 -5
3 19 13
3 21 14
3 22 -3
3 24 9
3 26 14
3 27 11
3 28 -4
3 29 10
3 30 4
3 31 12
4 5 -4
4 6 -7
4 7 4
4 8 -15
4 9 4
4 10 -8
4 11 13
4 12 -8
4 13 -10
4 14 -12
4 15 -14
4 16 7
4 17 7
4 18 5
4 19 -6
4 21 5
4 22 -5
4 23 1
4 24 -13
4 25 7
4 26 15
4 27 3
4 28 14
4 29 3
4 30 -9
4 31 9
4 32 13
5 6 11
5 7 10
5 8 4
5 9 11
5 10 -4
5 11 -5
5 12 5
5 13 7
5 14 3
5 15 14
5 16 -10
5 17 6
5 18 6
5 19 5
5 20 -12
5 21 14
5 22 -8
5 23 15
5 24 12
5 25 11
5 26 -12
5 27 15
5 28 7
5 29 -2
5 30 13
5 31 6
5 32 -11
6 7 8
6 8 1
6 9 -9
6 10 -12
6 11 4
6 12 -2
6 13 -14
6 14 4
6 15 -13
6 16 14
6 17 11
6 18 13
6 19 -14
6 20 -14
6 21 10
6 22 2
6 24 -15
6 25 3
6 27 12
6 28 -12
6 29 12
6 30 11
6 31 11
6 32 -6
7 8 12
7 9 3
7 10 -5
7 11 4
7 12 -13
7 13 10
7 14 10
7 15 15
7 16 5
7 17 1
7 18 -2
7 19 -8
7 20 -2
7 21 -3
7 22 -4
7 23 4
7 24 6
7 25 9
7 26 -11
7 27 -8
7 28 -13
7 29 8
7 30 -7
7 31 -14
7 32 -6
8 9 -3
8 10 -2
8 12 -3
8 13 2
8 14 -11
8 15 -15
8 17 11
8 18 11
8 19 -6
8 20 15
8 21 7
8 22 -12
8 23 14
8 24 -9
8 27 14
8 28 -13
8 29 9
8 30 4
8 31 -10
8 32 15
9 10 2
9 11 -9
9 12 -10
9 14 -1
9 15 -11
9 16 9
9 17 9
9 19 -4
9 20 -7
9 21 11
9 23 14
9 25 -10
9 26 7
9 28 -5
9 29 -6
9 31 9
9 32 -10
10 12 -14
10 13 -6
10 14 12
10 15 -9
10 16 12
10 17 -8
10 18 -5
10 19 -3
10 20 -13
10 21 -14
10 22 -9
10 23 1
10 24 -7
10 25 -3
10 26 6
10 27 2
10 28 -8
10 29 12
10 30 -9
10 31 2
10 32 -7
11 12 -14
11 13 -9
11 14 15
11 15 -3
11 16 8
11 17 -10
11 18 -6
11 19 13
11 20 -1
11 21 11
11 22 1
11 23 2
11 25 -1
11 26 -1
11 27 14
11 28 9
11 29 -5
11 30 -9
11 31 6
11 32 -12
12 13 5
12 14 11
12 15 2
12 16 -12
12 17 -12
12 18 -13
12 19 -12
12 20 -1
12 21 10
12 22 13
12 23 -12
12 24 -14
12 25 -8
12 26 -2
12 27 3
12 28 13
12 29 -1
12 30 -9
12 31 -2
12 32 -11
13 14 -10
13 15 -14
13 16 -4
13 17 -6
13 18 9
13 19 -13
13 20 -11
13 21 -14
13 22 -1
13 23 -2
13 24 11
13 25 -1
13 27 -7
13 28 -10
13 29 -10
13 30 5
13 31 13
14 16 7
14 17 -6
14 18 12
14 19 9
14 20 10
14 21 14
14 22 -7
14 24 -12
14 25 9
14 26 -13
14 27 -2
14 29 3
14 30 12
14 31 -5
14 32 6
15 16 2
15 17 -7
15 19 -9
15 20 -7
15 21 -2
15 24 1
15 25 13
15 26 9
15 27 4
15 29 -1
15 31 3
15 32 4
16 17 2
16 18 15
16 19 13
16 21 8
16 22 -10
16 23 -12
16 24 -6
16 25 -2
16 26 -9
16 27 -12
16 29 11
16 30 -14
16 31 -9
17 18 -3
17 19 12
17 20 8
17 21 6
17 22 -14
17 23 -4
17 24 -10
17 25 -14
17 26 14
17 27 -1
17 28 -5
17 29 -13
17 30 -11
17 32 -8
18 19 -1
18 20 1
18 21 -10
18 22 -1
18 24 -6
18 25 4
18 26 6
18 27 4
18 28 7
18 29 14
18 30 6
18 31 1
18 32 14
19 20 3
19 21 -11
19 23 -7
19 24 -9
19 25 1
19 26 -14
19 27 -15
19 28 1
19 29 14
19 30 -12
19 31 -10
19 32 6
20 22 10
20 23 -13
20 24 -7
20 25 2
20 26 -6
20 27 11
20 28 -4
20 29 3
20 30 -1
20 31 -13
20 32 10
21 22 -13
21 23 -2
21 24 -7
21 25 1
21 26 -7
21 27 14
21 28 -5
21 29 -2
21 30 12
21 31 5
21 32 10
22 23 -4
22 24 15
22 25 4
22 26 -12
22 27 11
22 29 -2
22 30 -11
22 31 9
22 32 6
23 24 -13
23 25 -14
23 26 15
23 27 8
23 28 -3
23 29 3
23 30 13
23 31 -5
23 32 -14
24 25 -5
24 26 -12
24 27 12
24 28 -11
24 29 12
24 30 -12
24 31 -7
25 26 -12
25 27 -14
25 29 -9
25 30 -12
25 31 -12
25 32 -7
26 27 -5
26 28 4
26 29 6
26 30 6
26 31 -10
26 32 3
27 28 8
27 29 -9
27 30 11
27 31 -3
27 32 -4
28 29 -10
28 30 -11
28 31 7
28 32 2
29 30 -1
29 31 2
29 32 6
30 31 1
31 32 -1
