16 84
1 3 10
1 4 8
1 5 -10
1 6 9
1 7 3
1 9 1
1 10 2
1 11 5
1 12 -6
1 13 9
1 14 -2
1 15 5
1 16 7
2 3 -15
2 5 -13
2 6 -14
2 8 -8
2 9 -15
2 10 -12
2 12 -9
2 14 -4
2 15 8
2 16 -10
3 4 3
3 6 -9
3 7 6
3 9 9
3 11 -14
3 12 -4
3 13 8
3 14 1
3 16 3
4 5 -10
4 6 -5
4 8 11
4 9 -5
4 10 -15
4 11 11
4 12 10
4 13 10
4 16 -1
5 6 1
5 8 7
5 9 -2
5 11 12
5 12 11
5 13 15
5 14 6
5 15 -1
5 16 -14
6 8 -9
6 9 -10
6 12 3
6 14 1
7 9 1
7 10 7
7 11 1
7 12 8
7 16 9
8 10 -10
8 11 -11
8 12 10
8 13 -13
8 15 -11
8 16 14
9 10 -12
9 13 9
9 14 -9
9 15 15
9 16 -2
10 11 -2
10 12 5
10 14 1
10 15 1
10 16 -8
11 12 -5
11 13 -1
11 15 4
11 16 -2
12 14 3
12 15 -5
13 14 4
13 15 9
14 15 -6
