32 248
1 3 -10
1 4 15
1 5 9
1 7 15
1 8 9
1 9 -13
1 12 -13
1 13 10
1 14 3
1 15 13
1 20 11
1 22 6
1 28 13
1 29 7
1 32 3
2 3 2
2 6 -11
2 7 -2
2 11 -9
2 14 6
2 20 -13
2 23 -4
2 24 8
2 25 -10
2 26 4
2 27 -11
2 29 -8
2 31 7
2 32 15
3 4 -6
3 8 11
3 9 10
3 10 7
3 13 -14
3 16 -2
3 19 13
3 21 -11
3 22 10
3 25 8
3 29 -10
3 30 -3
3 31 5
3 32 6
4 5 12
4 8 -7
4 9 1
4 11 -9
4 13 -12
4 15 -5
4 18 -2
4 19 -7
4 20 -2
4 21 -15
4 23 -11
4 25 -5
4 30 -15
4 31 4
4 32 3
5 6 -14
5 7 -11
5 8 5
5 9 11
5 11 -12
5 12 -13
5 15 13
5 16 1
5 19 10
5 20 -9
5 23 -11
5 25 13
5 26 13
5 28 4
5 29 15
5 32 -9
6 11 14
6 13 -8
6 16 3
6 20 1
6 21 -9
6 23 -3
6 24 -13
6 25 -9
6 30 -13
6 31 -14
6 32 12
7 9 12
7 14 -11
7 15 -8
7 19 12
7 21 2
7 22 -14
7 23 2
7 24 -11
7 25 6
7 29 12
7 30 -4
8 9 2
8 10 -4
8 11 11
8 14 -1
8 18 -7
8 20 -6
8 21 11
8 26 -11
8 27 7
8 28 -7
8 29 -15
8 30 1
8 31 -13
9 10 7
9 11 7
9 13 -4
9 16 -8
9 18 5
9 21 -3
9 22 5
9 24 10
9 27 9
9 28 -2
9 29 3
9 30 -10
9 31 -1
10 11 3
10 15 8
10 16 14
10 17 -15
10 19 -2
10 23 14
10 24 -9
10 26 11
10 27 13
10 29 -8
10 30 4
11 12 -2
11 13 3
11 16 -4
11 24 15
11 25 13
11 27 -10
11 29 -9
11 32 -10
12 17 -9
12 18 -15
12 19 -15
12 20 -1
12 25 2
12 27 8
12 31 14
12 32 -8
13 16 7
13 17 -11
13 19 -8
13 21 15
13 23 -8
13 24 -8
13 25 -3
13 27 6
13 29 -15
14 15 -11
14 16 9
14 17 15
14 19 -12
14 21 1
14 22 5
14 27 2
14 31 13
15 16 -12
15 22 2
15 23 -12
15 24 2
15 26 11
15 28 -7
15 29 -14
15 30 -3
15 32 6
16 21 7
16 22 10
16 23 2
16 25 -14
16 27 -10
16 28 -2
16 29 6
16 31 -15
16 32 -14
17 18 -15
17 19 13
17 21 -5
17 23 -6
17 27 -1
17 28 5
17 29 7
17 30 -13
17 32 3
18 19 3
18 20 11
18 24 5
18 25 -13
18 27 8
18 30 7
18 32 -1
19 20 10
19 22 -8
19 24 -2
19 25 15
19 27 15
19 28 1
19 29 5
19 30 -15
19 31 -3
19 32 -1
20 21 10
20 22 -5
20 23 14
20 26 -10
20 32 -9
21 22 -13
21 23 1
21 26 7
21 29 -4
21 32 -9
22 24 13
22 27 -7
22 28 -7
22 29 -6
22 30 -8
23 26 5
23 28 4
23 32 -9
24 25 -9
24 28 -8
24 31 14
24 32 9
25 26 -8
25 27 1
25 28 7
25 30 -6
25 32 -13
26 28 -13
26 30 -3
27 32 -3
28 29 -12
28 30 -4
28 31 -10
28 32 -8
29 31 -8
29 32 -6
30 32 5
31 32 2
