32 248
1 2 -4
1 3 -15
1 4 6
1 5 -13
1 10 -15
1 11 -15
1 12 12
1 13 -9
1 15 -6
1 16 13
1 17 15
1 18 5
1 19 -4
1 20 7
1 22 -2
1 23 -11
1 25 -11
1 27 -11
1 28 6
1 29 13
1 30 -12
2 4 2
2 8 6
2 9 -13
2 12 2
2 13 -3
2 14 9
2 15 14
2 17 -1
2 18 -9
2 20 -11
2 21 4
2 22 5
2 26 -15
2 27 -6
2 28 -14
2 30 13
2 32 12
3 7 -11
3 9 2
3 12 -11
3 20 -12
3 22 -2
3 24 -14
3 25 -3
3 27 -9
4 6 -2
4 7 -11
4 8 1
4 10 -15
4 11 13
4 12 15
4 13 15
4 15 12
4 18 12
4 21 -12
4 23 14
4 24 1
4 25 -13
4 26 -13
4 27 13
4 28 4
4 30 -1
4 31 -13
5 6 -14
5 8 2
5 9 -1
5 10 12
5 13 -2
5 14 -5
5 16 -15
5 17 11
5 18 -4
5 22 -8
5 27 8
5 28 -12
5 30 -1
5 31 -5
5 32 2
6 7 12
6 12 14
6 13 4
6 14 10
6 17 8
6 18 5
6 20 -2
6 22 -9
6 23 9
6 26 4
6 27 -9
6 28 10
7 8 -15
7 9 9
7 10 10
7 12 -5
7 14 -1
7 16 -2
7 17 -15
7 18 9
7 21 -3
7 22 6
7 24 11
7 26 2
7 28 -14
8 10 -3
8 11 9
8 12 3
8 13 -15
8 14 -5
8 17 11
8 18 14
8 19 -2
8 21 -11
8 22 2
8 23 3
8 25 12
8 26 13
8 27 -7
8 31 5
9 11 -10
9 12 3
9 13 -11
9 16 11
9 18 -12
9 19 -11
9 22 5
9 23 -11
9 27 8
9 30 6
10 11 -5
10 14 1
10 17 -8
10 20 3
10 22 10
10 24 -15
10 28 -10
10 29 -2
10 30 -12
11 13 -6
11 14 -6
11 17 -5
11 18 -3
11 19 -1
11 22 12
11 23 -2
11 24 -8
11 26 14
11 27 15
11 28 -15
11 31 -3
11 32 5
12 13 -5
12 14 -11
12 16 8
12 17 -7
12 18 -4
12 21 2
12 22 -10
12 24 -14
12 26 8
12 27 2
12 29 3
12 31 -7
13 16 10
13 17 4
13 18 -14
13 21 3
13 22 -3
13 23 -10
13 24 5
13 25 -12
13 30 9
13 32 -1
14 17 -12
14 20 -6
14 22 13
14 25 8
14 28 -5
14 29 11
14 31 -12
15 16 -15
15 22 -9
15 25 15
15 26 -14
15 27 -1
15 30 10
15 32 15
16 20 4
16 23 -12
16 26 12
16 30 1
17 18 4
17 21 6
17 27 -8
17 30 -12
18 19 7
18 20 11
18 22 -14
18 24 -15
18 25 -10
18 26 -8
18 27 -3
18 31 -3
19 20 -14
19 21 -5
19 24 -6
19 25 1
19 30 -7
19 31 -8
19 32 -4
20 21 -15
20 24 -6
20 27 12
20 31 -13
21 23 -15
21 24 7
21 28 5
21 29 -3
21 30 -5
21 32 7
22 23 -12
22 24 -1
22 25 7
22 26 10
22 29 6
22 30 15
22 31 1
22 32 7
23 25 -3
23 26 -8
23 28 -14
23 31 -8
23 32 14
24 25 -13
24 27 2
25 26 8
25 29 13
25 30 -10
25 32 -6
26 27 -9
26 28 -5
26 29 -12
26 30 12
26 31 12
29 30 1
29 32 12
30 32 -8
31 32 6
