64 1814
1 2 -15
1 3 -7
1 4 -7
1 5 -7
1 7 15
1 8 6
1 9 11
1 10 5
1 11 -12
1 12 11
1 13 -14
1 14 -4
1 15 -1
1 16 5
1 18 5
1 19 -8
1 20 10
1 21 -8
1 22 7
1 23 14
1 24 -9
1 25 11
1 26 -12
1 27 12
1 28 9
1 30 -3
1 31 5
1 32 1
1 33 7
1 34 12
1 35 7
1 36 7
1 37 -3
1 38 9
1 39 7
1 40 -12
1 41 13
1 42 2
1 43 2
1 44 2
1 45 -10
1 46 -1
1 47 9
1 48 -1
1 49 -15
1 50 -10
1 51 14
1 52 -6
1 53 -12
1 54 13
1 55 -13
1 56 7
1 57 -11
1 58 7
1 59 -9
1 60 -2
1 62 5
1 63 -1
1 64 -2
2 3 11
2 4 -9
2 5 4
2 6 -4
2 7 11
2 8 15
2 9 9
2 10 4
2 11 -11
2 12 -5
2 13 12
2 14 9
2 15 -6
2 16 -11
2 17 15
2 18 -12
2 19 12
2 20 15
2 22 -10
2 23 -9
2 24 -6
2 25 -2
2 26 -9
2 27 6
2 28 -4
2 29 -6
2 30 -3
2 31 -12
2 32 -10
2 34 2
2 35 -9
2 36 1
2 37 -9
2 38 10
2 39 -10
2 40 9
2 41 -4
2 42 11
2 44 -5
2 46 15
2 47 -10
2 48 10
2 49 12
2 51 15
2 52 6
2 53 14
2 55 7
2 56 8
2 58 9
2 59 15
2 60 6
2 61 -8
2 62 14
2 63 14
2 64 15
3 5 -6
3 7 -13
3 8 -15
3 9 -14
3 10 12
3 11 13
3 12 5
3 13 15
3 14 14
3 15 3
3 16 6
3 17 3
3 18 3
3 19 -6
3 20 13
3 21 -5
3 22 -8
3 23 9
3 24 15
3 25 -10
3 26 -7
3 28 -10
3 30 -10
3 31 -13
3 32 -10
3 33 -2
3 34 -15
3 35 15
3 36 11
3 37 -10
3 38 -2
3 39 -6
3 40 11
3 41 -3
3 42 15
3 43 -8
3 44 -1
3 45 -3
3 46 -4
3 47 -7
3 48 -9
3 50 -6
3 51 -8
3 52 14
3 53 8
3 54 2
3 55 13
3 57 15
3 59 -4
3 60 -3
3 61 -1
3 62 -3
3 63 10
3 64 -6
4 5 -11
4 6 -12
4 7 -6
4 8 11
4 9 -7
4 10 -7
4 12 -4
4 14 4
4 15 14
4 16 15
4 17 -4
4 18 -13
4 19 -1
4 23 1
4 24 15
4 25 10
4 26 -12
4 27 7
4 28 -5
4 29 -9
4 30 -13
4 31 -3
4 32 -5
4 33 14
4 34 12
4 35 -8
4 36 -15
4 39 8
4 41 -7
4 42 2
4 43 -12
4 44 2
4 45 12
4 46 12
4 47 1
4 48 -6
4 49 -12
4 50 -7
4 51 6
