32 347
1 2 13
1 3 10
1 4 3
1 6 -5
1 7 -2
1 9 -6
1 11 10
1 12 4
1 13 8
1 15 8
1 16 13
1 17 -2
1 21 -7
1 22 14
1 24 -5
1 26 -1
1 27 -1
1 28 -1
1 29 -3
1 30 6
1 31 -10
1 32 -10
2 5 7
2 8 7
2 9 -9
2 10 -14
2 11 11
2 12 -12
2 14 11
2 15 3
2 17 -10
2 18 8
2 20 9
2 23 -3
2 24 -7
2 25 -8
2 26 -7
2 27 14
2 28 -2
2 30 -10
2 32 7
3 4 11
3 5 -15
3 7 -14
3 12 8
3 13 -14
3 15 -12
3 16 8
3 17 6
3 18 -4
3 19 -14
3 20 8
3 21 12
3 23 -8
3 24 -11
3 25 9
3 26 13
3 27 -15
3 31 -15
3 32 15
4 7 -2
4 8 1
4 9 2
4 10 8
4 12 12
4 13 -3
4 14 -10
4 15 11
4 16 -9
4 17 1
4 18 -7
4 19 -2
4 20 13
4 24 -10
4 26 4
4 27 10
4 28 -4
4 29 2
4 30 1
4 31 -4
5 6 8
5 8 9
5 9 2
5 12 14
5 13 -4
5 14 -15
5 15 12
5 16 7
5 17 12
5 19 4
5 20 -15
5 21 7
5 22 6
5 23 1
5 24 -1
5 25 11
5 26 -10
5 27 2
5 29 -11
5 30 -7
5 31 -12
5 32 15
6 7 15
6 8 12
6 9 -8
6 10 -3
6 12 14
6 13 15
6 14 -1
6 15 15
6 16 4
6 18 11
6 19 3
6 21 -10
6 22 15
6 24 -8
6 25 -7
6 27 15
6 28 -11
6 29 -10
6 30 2
6 31 2
6 32 -6
7 8 -8
7 9 -3
7 11 -6
7 13 11
7 14 8
7 15 10
7 17 -11
7 20 5
7 21 -7
7 22 12
7 23 -13
7 24 -5
7 25 -10
7 27 7
7 29 -7
7 30 -6
7 31 11
7 32 6
8 10 -8
8 11 -1
8 12 -3
8 13 -9
8 16 14
8 17 -6
8 19 -10
8 20 12
8 22 -12
8 23 3
8 25 12
8 26 -10
8 27 -15
8 28 -8
8 31 5
8 32 -14
9 10 3
9 11 -14
9 12 -14
9 15 1
9 16 14
9 17 6
9 18 -15
9 20 -6
9 22 12
9 23 -10
9 24 -7
9 25 13
9 27 -10
9 29 5
9 30 4
9 31 -3
10 11 -7
10 12 12
10 14 3
10 15 -11
10 16 -10
10 17 -11
10 19 9
10 20 7
10 22 -5
10 23 11
10 25 8
10 26 12
10 27 -4
10 28 -9
10 31 2
11 12 -8
11 13 3
11 14 8
11 15 -1
11 19 12
11 21 -11
11 22 -9
11 23 8
11 25 5
11 26 -3
11 30 -11
11 32 3
12 13 2
12 14 2
12 17 -6
12 19 9
12 20 9
12 21 -9
12 26 -1
12 28 5
12 30 4
12 31 4
12 32 -9
13 14 -13
13 15 -7
13 17 -8
13 20 -11
13 21 -14
13 22 -13
13 23 5
13 24 -10
13 25 5
13 26 2
13 27 6
13 28 -4
13 30 -10
13 31 15
13 32 -1
14 15 -14
14 16 13
14 18 2
14 20 11
14 21 -12
14 22 -4
14 24 -1
14 25 1
14 26 -6
14 27 -12
14 28 1
14 29 2
14 30 12
14 31 -15
15 16 -14
15 17 -6
15 18 13
15 19 -12
15 20 10
15 22 -2
15 23 -15
15 24 -2
15 25 4
15 26 -10
15 27 -4
15 28 -13
15 29 15
15 30 2
15 31 -9
16 19 -5
16 20 -2
16 22 6
16 28 14
16 29 -2
16 31 -12
17 20 1
17 21 -15
17 22 -8
17 24 -14
17 25 -12
17 26 -14
17 29 13
17 32 -2
18 20 2
18 21 4
18 22 3
18 23 -14
18 24 4
18 25 15
18 26 10
18 27 8
18 28 5
18 29 -1
18 30 -2
18 31 -5
19 20 9
19 21 -15
19 22 -7
19 23 8
19 25 -2
19 26 -1
19 27 2
19 28 2
19 29 6
19 30 4
19 32 -8
20 21 -4
20 22 -2
20 23 -14
20 24 8
20 25 12
20 26 5
20 28 -7
20 29 -7
20 30 -4
20 32 -8
21 24 4
21 25 9
21 26 -12
21 27 14
21 28 -10
21 29 -7
21 30 -10
21 31 -2
22 24 13
22 25 8
22 26 -2
22 27 10
22 28 15
22 29 -12
22 30 4
22 31 10
22 32 -1
23 24 -1
23 25 5
23 26 2
23 29 11
23 32 2
24 25 1
24 26 -10
24 28 10
24 31 6
24 32 -6
25 26 -10
25 27 -6
25 28 -5
25 29 -6
25 32 2
26 27 -5
26 28 13
26 30 9
26 31 -6
26 32 7
27 28 -11
27 29 -2
27 30 -10
27 32 -6
28 29 -9
28 30 14
29 30 -7
30 32 11
