32 446
1 2 6
1 3 13
1 4 7
1 5 -12
1 7 -2
1 8 11
1 9 5
1 10 2
1 11 -3
1 12 -7
1 13 -4
1 14 6
1 15 14
1 17 -12
1 18 13
1 19 10
1 20 3
1 21 10
1 22 -15
1 23 -1
1 24 1
1 25 -6
1 26 -15
1 27 -12
1 28 -15
1 29 2
1 30 13
1 31 7
1 32 10
2 3 -6
2 4 -4
2 5 3
2 6 -5
2 7 -4
2 8 -1
2 9 -5
2 10 3
2 11 -15
2 13 7
2 14 2
2 15 14
2 16 -9
2 17 -9
2 18 9
2 19 10
2 20 13
2 21 -7
2 22 -5
2 25 2
2 26 -4
2 27 12
2 28 -14
2 30 -10
2 31 -2
2 32 -1
3 4 -2
3 5 5
3 6 -13
3 7 -4
3 8 -4
3 9 -6
3 10 2
3 12 5
3 13 -15
3 14 -9
3 15 6
3 16 -9
3 17 -10
3 18 -2
3 19 7
3 20 15
3 21 -2
3 22 1
3 23 13
3 24 -2
3 26 6
3 27 -5
3 28 2
3 29 10
3 30 -6
3 32 13
4 5 8
4 6 -4
4 7 -11
4 8 1
4 9 -6
4 10 -9
4 11 -1
4 12 5
4 13 9
4 14 8
4 15 -12
4 16 -12
4 17 9
4 18 1
4 19 -1
4 21 -9
4 22 9
4 23 -8
4 24 12
4 26 2
4 27 -12
4 28 -1
4 29 15
4 30 -3
4 31 -5
4 32 3
5 7 1
5 8 15
5 9 7
5 10 4
5 11 -1
5 13 3
5 14 12
5 15 3
5 16 -3
5 17 6
5 18 12
5 19 -1
5 20 -4
5 21 15
5 23 10
5 25 -11
5 26 -9
5 27 13
5 29 -6
5 30 4
5 31 -9
5 32 -14
6 7 11
6 8 -11
6 9 -5
6 10 9
6 12 -11
6 13 -12
6 14 9
6 15 15
6 16 3
6 17 2
6 18 -13
6 20 11
6 22 -6
6 23 -10
6 24 -4
6 25 1
6 26 -8
6 27 -3
6 28 -9
6 29 8
6 30 -5
6 31 5
7 8 14
7 9 -11
7 10 7
7 11 2
7 12 3
7 13 -2
7 14 -9
7 15 2
7 17 6
7 18 -13
7 19 -8
7 20 -13
7 21 2
7 22 15
7 23 -8
7 24 -15
7 26 -10
7 27 -12
