64 1008
1 3 -11
1 4 14
1 5 4
1 7 -9
1 8 -8
1 11 5
1 12 -7
1 13 -7
1 14 -2
1 17 -7
1 21 -2
1 22 11
1 24 -8
1 28 8
1 29 -13
1 32 8
1 33 -3
1 34 -4
1 35 -7
1 37 7
1 40 -5
1 44 11
1 45 11
1 46 1
1 49 14
1 52 -9
1 53 -8
1 56 -11
1 60 9
1 61 8
1 64 -4
2 3 -15
2 8 -3
2 10 -15
2 11 15
2 12 8
2 13 13
2 14 6
2 15 3
2 18 -7
2 20 -13
2 24 3
2 25 11
2 27 -1
2 31 -13
2 32 11
2 34 7
2 36 8
2 37 -2
2 38 10
2 39 12
2 44 8
2 46 -13
2 49 8
2 50 5
2 52 15
2 53 -2
2 54 2
2 58 10
2 59 14
2 61 -6
2 64 -6
3 6 -9
3 7 -4
3 8 2
3 9 11
3 12 4
3 13 -2
3 14 10
3 18 -8
3 19 -3
3 20 2
3 21 9
3 22 14
3 25 -7
3 26 2
3 27 13
3 29 10
3 31 12
3 32 7
3 34 -14
3 35 5
3 37 -7
3 38 -7
3 41 6
3 42 1
3 44 12
3 48 -15
3 50 2
3 51 -5
3 54 4
3 56 -10
3 63 -9
3 64 7
4 6 -11
4 8 4
4 10 2
4 12 2
4 14 -8
4 15 15
4 16 1
4 18 13
4 19 13
4 20 3
4 25 13
4 27 -8
4 28 6
4 29 -10
4 34 13
4 36 4
4 37 -9
4 40 3
4 42 3
4 43 12
4 45 -12
4 48 -10
4 52 -2
4 53 -7
4 54 -15
4 56 2
4 58 -11
4 59 -6
4 61 -7
5 7 -15
5 8 -13
5 13 8
5 16 13
5 17 -2
5 19 -13
5 20 -8
5 22 -3
5 24 4
5 27 -3
5 29 -2
5 32 -7
5 33 -11
5 36 2
5 37 4
5 39 -5
5 40 -9
5 42 -3
5 44 8
5 48 3
5 49 4
5 50 2
5 54 11
5 56 4
5 64 -15
6 12 1
6 13 4
6 14 3
6 16 12
6 17 4
6 20 -1
6 21 15
6 26 13
6 27 2
6 30 -14
6 31 -4
6 35 6
6 36 -3
6 38 -8
6 39 1
6 40 -14
6 42 10
6 45 -2
6 46 10
6 47 7
6 51 -9
6 52 -10
6 53 -5
6 55 -5
6 56 5
6 57 3
6 58 -1
6 59 11
6 60 -7
6 61 -15
6 62 -4
6 63 -3
7 9 -8
7 10 15
7 13 -3
7 14 -3
7 15 12
7 17 2
7 19 -2
7 20 -6
7 22 10
7 23 2
7 24 -3
7 25 15
7 28 9
7 31 6
7 33 -9
7 35 -9
7 37 -1
7 38 -7
7 41 13
7 42 2
7 43 2
7 44 13
7 45 -2
7 47 10
7 51 4
7 52 8
7 54 15
7 55 14
7 60 -15
7 61 4
7 63 -13
7 64 -6
8 9 12
8 10 -7
8 15 14
8 16 12
8 17 13
8 18 -6
8 20 11
8 24 -11
8 27 3
8 29 -15
8 30 3
8 32 -7
8 35 4
8 37 -8
8 38 1
