48 112
1 34 8
1 41 9
1 42 11
1 44 -9
1 46 -4
2 12 3
2 16 13
2 18 -2
2 34 7
2 38 7
2 40 -10
2 47 -2
2 48 -4
3 10 11
3 24 10
3 27 -4
4 5 -12
4 7 -12
4 20 -10
4 23 15
4 24 -4
4 31 5
4 35 -11
4 45 13
5 21 -12
5 38 -1
5 45 -14
6 17 -10
6 22 5
6 26 -8
6 30 -1
6 34 -13
6 38 -8
6 41 -1
6 45 -3
7 31 -6
7 47 -13
8 36 5
8 39 -14
9 36 -2
9 47 4
10 11 -9
10 30 3
10 31 -4
11 20 2
11 26 -2
11 30 4
11 32 15
11 34 4
11 41 -5
12 19 -4
12 28 10
12 38 10
13 37 8
13 46 -14
14 22 -9
14 24 11
16 18 -4
16 39 -8
16 44 5
17 25 -15
17 32 -10
17 35 -4
17 40 3
17 44 -12
17 47 -15
17 48 12
19 33 14
19 39 12
20 39 -14
20 40 -9
21 25 -13
21 28 -15
21 30 -13
21 37 -3
21 43 5
23 24 -12
23 36 -12
23 38 11
23 39 -11
23 45 -3
25 26 5
25 30 -13
26 33 -11
26 47 2
27 32 1
27 33 14
27 34 13
27 38 -11
28 30 7
28 42 7
29 30 -13
29 37 -1
30 34 -6
31 32 -6
31 35 -1
31 47 -3
31 48 -7
32 40 14
32 47 -7
33 47 -12
34 38 12
34 39 -10
34 45 2
36 38 1
36 39 -15
36 48 9
37 48 -8
40 48 7
42 43 11
44 46 15
47 48 13
