48 564
1 3 14
1 9 8
1 12 -8
1 13 2
1 14 -5
1 18 15
1 20 -14
1 21 -8
1 22 -4
1 26 -8
1 27 7
1 31 13
1 33 -11
1 36 -6
1 37 4
1 38 -12
1 44 6
1 45 -2
1 46 3
1 47 2
2 5 -8
2 6 -5
2 8 7
2 10 -11
2 11 3
2 15 -1
2 16 1
2 19 -7
2 21 10
2 23 -6
2 24 6
2 27 -14
2 31 -8
2 32 -9
2 33 2
2 35 9
2 37 -7
2 38 14
2 40 -1
2 41 -3
2 42 14
2 44 5
2 45 3
2 46 15
2 47 -3
3 10 12
3 12 -8
3 16 -6
3 18 -3
3 19 -12
3 21 13
3 25 9
3 26 -9
3 27 11
3 28 12
3 29 -4
3 34 11
3 36 -1
3 37 -12
3 42 -4
3 44 -3
3 45 13
3 48 -8
4 8 13
4 11 11
4 15 15
4 16 -4
4 17 -11
4 19 14
4 22 13
4 24 -14
4 25 9
4 26 6
4 27 -15
4 28 15
4 29 -9
4 33 1
4 35 -10
4 38 7
4 40 -6
4 42 -11
4 43 -15
4 44 9
5 6 4
5 9 -12
5 10 5
5 12 6
5 13 1
5 16 -8
5 19 -5
5 20 1
5 21 14
5 22 -8
5 23 -9
5 25 -7
5 28 1
5 29 -1
5 35 5
5 37 7
5 38 1
5 40 3
5 41 -15
5 42 4
5 46 12
5 47 -4
6 7 -15
6 8 -8
6 9 10
6 11 9
6 12 11
6 14 8
6 16 8
6 17 9
6 19 -9
6 22 -12
6 25 12
6 29 -8
6 32 -5
6 35 4
6 36 10
6 37 6
6 39 -3
6 41 -5
6 42 6
6 43 9
6 44 12
6 47 8
7 9 10
7 12 -13
7 13 10
7 15 3
7 17 6
7 19 2
7 21 9
7 22 13
7 26 9
7 28 2
7 29 15
7 32 9
7 34 11
7 35 -8
7 36 -15
7 38 2
7 45 1
7 48 -12
8 11 -2
8 13 -8
8 14 8
8 21 -6
8 23 5
8 24 -6
8 25 1
8 27 7
8 28 -10
8 30 -10
8 32 -11
8 33 -3
8 34 5
8 36 9
8 37 1
8 40 11
8 41 -8
8 43 6
8 44 15
9 15 -11
9 18 -3
9 19 -6
9 23 -7
9 25 -12
9 26 9
9 27 5
9 28 14
9 31 -4
9 32 1
9 34 -14
9 37 7
9 41 13
9 43 -9
9 44 -12
9 46 -7
9 47 -8
10 11 7
10 13 10
10 14 -14
10 15 -14
10 16 -4
10 17 -10
10 18 -14
10 19 11
10 20 11
10 21 -15
10 24 12
10 25 1
10 26 -13
10 29 -10
10 31 15
10 32 -13
10 34 11
10 35 8
10 37 -13
10 38 15
10 43 -1
10 44 12
10 46 13
10 48 2
11 12 -8
11 13 -13
11 14 7
11 15 -1
11 16 -7
11 19 -4
11 21 -15
11 22 1
11 23 -12
11 24 3
11 25 11
11 27 -4
11 28 -7
11 32 4
11 33 3
11 34 11
11 35 11
11 36 -10
11 37 10
11 38 8
11 40 5
11 42 13
11 44 14
11 46 7
11 47 8
11 48 12
12 13 -5
12 15 -1
12 17 -8
12 18 14
12 20 -7
12 21 7
12 24 7
12 25 -4
12 28 -7
12 29 4
12 32 -12
12 33 6
12 34 -7
12 35 -3
12 37 -8
12 38 -14
12 40 -3
12 42 7
12 43 -14
12 44 -13
12 46 -10
13 14 1
13 15 14
13 16 5
13 18 -9
13 20 1
13 25 -15
13 27 14
13 28 14
13 30 -11
13 34 7
13 35 -13
13 37 7
13 40 -9
13 41 -12
13 43 12
13 44 4
13 45 -6
13 47 15
13 48 15
14 15 -6
14 17 -1
14 24 11
14 29 -9
14 32 2
14 34 -2
14 36 13
14 37 13
14 41 -11
14 42 -12
14 43 -6
14 45 -10
14 46 -8
14 47 12
15 20 5
15 22 1
15 23 -1
15 25 -6
15 26 7
15 28 13
15 29 -9
15 30 -14
15 31 2
15 32 1
15 34 -15
15 35 3
15 36 13
15 37 -7
15 38 14
15 39 4
15 40 -3
15 41 -6
15 43 -6
15 46 8
16 17 13
16 18 -11
16 20 -8
16 23 -5
16 24 13
16 26 6
16 27 -12
16 28 2
16 29 4
16 32 9
16 33 -12
16 37 -13
16 38 12
16 41 12
16 42 -4
16 43 6
16 44 -4
16 45 3
17 20 -10
17 21 -12
17 22 5
17 23 -8
17 25 13
17 30 -8
17 31 -5
17 32 -14
17 33 -8
17 34 -13
17 35 -2
17 37 -12
17 41 7
17 42 9
17 43 -2
17 46 8
18 19 8
18 21 4
18 23 14
18 25 3
18 26 14
18 27 -4
18 28 -1
18 29 14
18 31 -8
18 34 -4
18 36 -10
18 39 -15
18 43 -14
19 20 3
19 21 15
19 23 4
19 27 6
19 28 10
19 32 -2
19 33 8
19 36 -3
19 37 -4
19 41 -9
19 46 9
19 48 14
20 21 -5
20 24 12
20 28 -6
20 31 2
20 32 -12
20 33 -10
20 35 11
20 37 -2
20 39 9
20 40 -12
20 42 12
20 44 7
20 46 -4
20 48 2
21 22 1
21 23 -13
21 26 1
21 30 6
21 33 -5
21 34 -8
21 35 10
21 36 6
21 40 15
21 41 -4
21 43 7
21 44 12
21 45 -15
21 46 -4
21 47 -14
22 23 14
22 25 -7
22 26 1
22 29 -11
22 32 -12
22 34 -15
22 35 3
22 37 -12
22 38 1
22 42 -5
22 46 8
23 26 -1
23 27 -12
23 30 13
23 31 -2
23 33 5
23 39 6
23 41 10
23 45 15
23 46 10
24 25 14
24 29 9
24 31 -5
24 33 -6
24 35 3
24 36 -1
24 37 10
24 43 13
24 48 -1
25 26 -11
25 27 -12
25 28 15
25 29 15
25 31 11
25 34 14
25 37 3
25 38 -4
25 39 -1
25 44 4
25 48 3
26 27 -3
26 33 6
26 37 -12
26 38 -12
26 39 -3
26 41 -12
26 43 7
26 44 -12
26 46 3
26 47 -11
26 48 -11
27 28 7
27 29 -8
27 32 -2
27 39 -9
27 41 -3
27 42 4
28 29 -6
28 30 13
28 33 -5
28 34 7
28 35 -15
28 36 -14
28 37 -12
28 38 15
28 39 -6
28 42 -8
28 44 -7
28 45 -12
28 46 7
28 48 -9
29 30 3
29 31 -10
29 34 13
29 36 -9
29 38 -3
29 40 -7
29 43 1
29 44 12
29 46 -10
29 47 -5
30 31 -7
30 42 -9
30 43 -1
30 44 10
30 45 10
30 47 -6
31 33 3
31 34 -1
31 36 1
31 38 14
31 39 8
31 42 3
31 43 11
31 44 7
31 45 -7
31 48 3
32 33 5
32 34 13
32 36 10
32 38 10
32 39 -13
32 41 9
32 43 -4
32 44 2
32 45 1
32 47 -2
33 35 9
33 38 11
33 39 -5
33 43 11
33 44 14
33 46 10
33 48 -12
34 39 -11
34 40 -6
34 42 4
34 43 12
34 44 -11
34 45 2
35 38 -8
35 39 2
35 40 5
35 41 11
35 42 -14
35 45 -3
35 47 10
35 48 -13
36 37 2
36 38 9
36 39 13
36 41 -2
36 42 12
36 46 7
36 48 -1
37 38 -1
37 39 1
37 40 -8
37 41 7
37 42 -5
37 43 -1
37 44 2
37 47 7
37 48 -4
38 42 -10
38 47 7
39 40 -11
39 41 11
39 42 -4
39 43 1
39 46 -1
39 47 15
39 48 8
40 41 -2
40 42 -13
40 48 1
41 44 1
41 45 1
41 47 -3
41 48 7
42 43 -14
42 44 4
42 46 -9
42 48 11
44 45 13
44 46 15
44 47 -4
44 48 13
45 46 -14
45 47 13
46 47 11
