48 1015
1 2 -15
1 3 -14
1 4 -4
1 5 10
1 6 -8
1 7 11
1 8 -11
1 9 -1
1 12 -7
1 13 -14
1 14 -12
1 15 -13
1 16 -6
1 17 -7
1 20 -12
1 21 13
1 22 -1
1 24 -13
1 25 -8
1 26 9
1 27 -10
1 28 4
1 29 -13
1 30 -11
1 32 -13
1 33 8
1 34 -8
1 35 -13
1 36 -10
1 37 10
1 38 -4
1 39 11
1 40 8
1 41 13
1 42 -13
1 43 -3
1 44 -5
1 45 -15
1 46 10
1 47 13
1 48 9
2 3 13
2 4 10
2 5 4
2 7 -8
2 8 4
2 9 -15
2 10 -13
2 11 6
2 12 9
2 13 -4
2 14 -14
2 15 11
2 16 -3
2 17 5
2 18 -3
2 19 10
2 20 -6
2 21 9
2 23 11
2 24 9
2 25 -10
2 26 -8
2 27 -14
2 28 -9
2 29 14
2 30 13
2 31 9
2 32 -14
2 33 -11
2 34 14
2 35 -12
2 36 4
2 37 -3
2 38 -14
2 39 1
2 40 4
2 41 -15
2 42 6
2 43 -13
2 44 1
2 45 6
2 47 -13
2 48 9
3 4 -14
3 5 -9
3 6 7
3 7 -5
3 8 13
3 9 5
3 11 7
3 12 14
3 13 3
3 14 -14
3 15 -6
3 16 4
3 18 -13
3 19 -14
3 20 9
3 21 -13
3 22 -10
3 23 -4
3 24 5
3 25 -1
3 26 3
3 27 -5
3 28 -3
3 29 9
3 30 13
3 31 -6
3 32 15
3 33 -9
3 34 -13
3 36 -14
3 37 -12
3 38 1
3 39 7
3 40 -1
3 41 -12
3 42 -1
3 43 -7
3 44 -12
3 45 -8
3 46 7
3 47 -5
3 48 -9
4 5 -4
4 6 -13
4 7 3
4 8 8
4 9 -7
4 11 15
4 12 5
4 13 -7
4 14 1
4 15 -13
4 16 2
4 17 9
4 18 -14
4 19 -3
4 20 -13
4 21 14
4 22 2
4 23 -6
4 24 9
4 25 1
4 26 -13
4 27 5
4 28 -15
4 29 -15
4 30 1
4 31 14
4 33 -9
4 34 -2
4 35 8
4 36 -7
4 38 -4
4 39 14
4 40 6
