48 1015
1 2 -3
1 3 -10
1 4 -2
1 6 -4
1 7 11
1 8 10
1 9 2
1 10 4
1 11 14
1 12 -7
1 13 -11
1 14 -10
1 15 3
1 16 -9
1 17 -7
1 19 14
1 20 -8
1 21 1
1 22 10
1 24 4
1 25 -6
1 26 -10
1 27 11
1 28 -10
1 30 5
1 31 -5
1 32 -13
1 33 9
1 34 -14
1 35 1
1 36 14
1 37 14
1 38 5
1 39 10
1 40 -6
1 41 -9
1 42 10
1 43 -10
1 44 4
1 45 -7
1 46 11
1 47 -7
1 48 5
2 4 7
2 5 4
2 6 8
2 7 -4
2 9 -13
2 10 -10
2 11 11
2 12 14
2 14 12
2 15 -9
2 16 -11
2 17 -7
2 18 -9
2 19 -10
2 20 9
2 21 -3
2 22 -6
2 23 9
2 24 6
2 25 -14
2 27 8
2 28 13
2 29 -4
2 30 8
2 31 -6
2 33 3
2 34 12
2 35 -9
2 36 -7
2 37 9
2 38 -2
2 39 -9
2 40 -4
2 42 8
2 43 -1
2 44 -2
2 45 3
2 46 -7
2 47 -2
2 48 -7
3 4 7
3 5 3
3 6 15
3 7 -2
3 8 -11
3 9 8
3 10 6
3 11 -6
3 12 8
3 13 -7
3 14 9
3 15 15
3 16 6
3 17 -11
3 18 -6
3 19 4
3 20 2
3 22 8
3 23 11
3 24 -5
3 25 15
3 26 -8
3 27 -11
3 28 -8
3 29 12
3 30 7
3 31 4
3 32 9
3 33 -12
3 34 -15
3 35 10
3 36 -5
3 37 -10
3 38 -9
3 39 5
3 40 15
3 41 -12
3 42 -7
3 43 14
3 45 11
3 46 -14
3 47 12
3 48 15
4 5 -6
4 6 -6
4 7 -5
4 8 1
4 9 3
4 10 -11
4 11 -5
4 12 -4
4 14 -5
4 15 14
4 16 3
4 18 14
4 20 -3
4 21 -12
4 24 -9
4 25 14
4 26 -14
4 27 -5
4 28 -9
4 29 15
4 30 -10
4 31 8
4 32 -7
4 34 -12
4 35 1
4 36 12
4 38 14
4 39 1
4 40 14
4 41 3
4 42 -5
4 43 12
4 44 -9
4 45 -11
4 46 -9
4 47 -8
4 48 9
5 6 -5
5 7 13
5 8 -15
5 9 11
5 10 1
5 11 15
5 12 7
5 13 -14
5 16 3
5 17 -15
5 18 13
5 21 -15
5 22 14
5 23 5
5 24 4
5 25 -13
5 26 -4
5 27 -14
5 28 -11
5 29 3
5 30 4
5 31 3
5 32 -13
5 33 -4
5 34 -15
5 35 -11
5 36 -4
5 37 3
5 38 3
5 39 -3
5 40 -11
5 41 -15
5 42 -2
5 43 -13
5 44 -3
5 45 -12
5 46 4
5 47 14
5 48 -9
6 7 -9
6 9 -6
6 10 -3
6 11 1
6 12 -2
6 13 9
6 14 -7
6 15 13
6 17 -1
6 18 3
6 19 3
6 20 -5
6 21 -8
6 22 10
6 23 8
6 24 -10
6 25 -13
6 27 6
6 29 14
6 30 6
6 31 -10
6 32 5
6 33 -1
6 35 -8
6 36 7
6 37 -11
6 38 10
6 39 -10
6 40 4
