48 338
1 5 11
1 8 3
1 9 -15
1 13 -11
1 15 1
1 17 2
1 25 9
1 33 -8
1 42 -4
2 4 7
2 7 -4
2 14 -15
2 18 -9
2 19 -10
2 22 3
2 29 -7
2 30 9
2 31 3
2 42 -13
2 47 9
3 8 3
3 11 -5
3 12 -7
3 18 -15
3 24 -9
3 25 7
3 31 15
3 32 7
3 34 -13
3 46 6
3 47 10
4 5 -1
4 7 -4
4 8 -12
4 12 -5
4 20 2
4 21 14
4 22 -6
4 25 -8
4 29 14
4 31 5
4 33 -10
4 38 11
4 41 -2
4 45 -13
5 11 -4
5 12 14
5 14 -12
5 21 -8
5 23 -6
5 25 -5
5 27 1
5 29 -13
5 35 -14
5 39 -3
5 41 9
5 42 -1
5 45 15
6 8 -10
6 11 -10
6 15 9
6 19 -15
6 22 -13
6 31 -10
6 32 8
6 36 -12
6 37 9
6 42 -15
6 46 -6
6 48 1
7 9 5
7 15 11
7 18 -5
7 19 -14
7 31 1
7 32 7
7 33 10
7 34 6
7 36 -7
7 37 -2
7 39 -2
7 40 -10
7 42 -12
7 45 12
7 46 10
8 9 -15
8 10 12
8 15 13
8 17 -5
8 23 15
8 28 14
8 33 7
8 35 -3
8 36 -14
8 39 -1
9 11 -1
9 13 8
9 15 1
9 16 10
9 19 -13
9 20 10
9 21 -9
9 22 11
9 23 13
9 30 10
9 32 -3
9 37 -7
9 45 6
10 14 1
10 15 -13
10 18 -8
10 25 -14
10 40 15
10 43 -5
10 44 -2
10 45 15
10 48 10
11 12 5
11 16 -8
11 17 -15
11 18 -3
11 19 12
11 26 6
11 35 -1
11 38 8
11 41 8
11 42 2
11 43 -5
11 45 1
12 31 12
12 32 -1
12 35 15
12 40 -15
12 42 -6
13 14 -2
13 20 14
13 22 -13
13 26 7
13 27 13
13 34 4
13 36 7
13 38 11
13 39 -13
13 41 -9
13 47 5
13 48 14
14 17 1
14 19 -3
14 20 -14
14 23 4
14 24 -8
14 34 -13
14 36 7
14 37 10
14 41 7
14 43 -14
14 46 9
15 16 -15
15 17 -8
15 18 -12
15 26 10
15 28 -9
15 30 2
15 32 2
15 42 3
15 44 -11
15 45 -13
16 20 3
16 22 6
16 23 4
16 28 -1
16 29 13
16 31 9
16 32 9
16 34 10
16 36 -12
16 38 9
16 39 7
16 41 -15
16 42 12
16 48 -12
17 20 -7
17 21 10
17 23 -15
17 26 -11
17 28 14
17 29 3
17 31 -7
17 40 8
17 44 15
18 19 5
18 20 12
18 21 2
18 22 -15
18 26 14
18 30 -9
18 36 15
18 37 11
18 38 -1
18 43 -14
19 20 3
19 24 1
19 25 12
19 30 -10
19 38 1
19 39 -15
19 42 5
19 44 -10
19 47 -3
20 21 -6
20 24 -10
20 26 4
20 28 -10
20 32 -14
20 41 3
20 42 -7
20 44 -14
21 24 -5
21 25 1
21 32 -7
21 36 -2
21 38 5
21 41 14
21 45 -2
21 48 -1
22 25 -7
22 29 -15
22 31 11
22 40 -4
22 41 -1
22 42 -10
22 43 10
22 47 -10
22 48 5
23 24 -14
23 27 -7
23 34 10
23 35 -11
23 37 3
23 39 -8
23 43 15
23 47 7
23 48 -3
24 29 12
24 31 -2
24 32 10
24 35 13
24 44 -13
25 26 -1
25 31 9
25 36 -1
25 38 8
25 39 15
25 41 -5
25 42 -11
25 43 -7
25 45 12
25 46 -12
26 28 -7
26 29 -13
26 35 10
26 41 -4
26 46 -15
27 32 8
27 34 -7
27 35 -10
27 37 -7
27 41 11
27 44 -11
27 45 10
28 29 -6
28 31 -1
28 32 12
28 41 6
28 42 -6
28 43 9
28 45 9
28 47 -14
29 34 8
29 36 15
29 37 -11
29 39 4
29 40 14
29 43 -13
29 47 6
30 31 -13
30 34 -6
30 39 -13
30 42 -1
30 43 5
31 39 2
31 40 13
31 41 -10
31 43 -2
31 46 -12
31 47 1
31 48 7
32 33 11
32 35 -5
32 36 -8
32 38 8
32 39 -2
32 41 -10
32 48 -3
33 39 -2
33 40 9
33 41 1
33 43 -1
33 47 5
34 42 6
34 43 2
34 46 -13
34 48 3
35 41 -1
35 46 11
36 37 -12
36 44 10
36 45 -12
36 48 14
37 39 -8
37 43 -4
37 47 -6
38 44 8
39 40 1
39 47 14
40 44 -3
41 42 9
41 44 -10
42 43 -8
42 44 -13
42 45 -14
42 46 -12
43 44 -5
43 45 -5
43 47 -7
43 48 2
44 47 1
45 46 -3
